episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,agent_timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,info/last_target_update_ts,info/num_target_updates,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/mean_q,info/learner/default_policy/max_q,info/learner/default_policy/min_q
-92.0681685898897,-92.0681685898897,-92.0681685898897,2352.0,1,1,2500,2500,False,1,1,d5e35a258113479786f4a18056c39bc0,2021-04-01_22-54-46,1617314086,75.31577706336975,75.31577706336975,46365,alexanders-mbp.lan,192.168.86.244,75.31577706336975,0,1,ddc80_00031,[-92.0681685898897],[2352],0.6349781712071031,1.209886014008703,0.16013063082262213,1.7473458385810714,0.0,6.617,38685.313,4.438,2500,2500,256256,256256,2500,1001,79.77850467289721,58.81495327102804,-0.18808675,-0.07941093,-0.48244646
-36.07316318843552,-92.0681685898897,-64.07066588916261,2352.0,1,1,5000,5000,False,2,2,d5e35a258113479786f4a18056c39bc0,2021-04-01_22-57-32,1617314252,166.0106987953186,241.32647585868835,46365,alexanders-mbp.lan,192.168.86.244,241.32647585868835,0,2,ddc80_00031,"[-36.07316318843552, -92.0681685898897]","[2352, 2352]",0.6334899332474383,1.2007586402110233,0.16045306648200758,1.7006189173437327,0.0,6.828,37493.997,3.81,5000,5000,896256,896256,5000,3501,80.14358974358974,59.05427350427351,-0.207369,-0.10255932,-0.44586396
-27.562737574387516,-92.0681685898897,-51.901356450904245,2352.0,1,1,7500,7500,False,3,3,d5e35a258113479786f4a18056c39bc0,2021-04-01_23-00-26,1617314426,173.62125492095947,414.9477307796478,46365,alexanders-mbp.lan,192.168.86.244,414.9477307796478,0,3,ddc80_00031,"[-27.562737574387516, -92.0681685898897, -36.07316318843552]","[2352, 2352, 2352]",0.6349344273608383,1.1964291640994187,0.16072741230178822,1.6774718205929997,0.0,8.634,29650.319,4.304,7500,7500,1536256,1536256,7500,6001,78.7594262295082,58.729098360655726,-0.2449769,-0.06607951,-0.50977904
-27.562737574387516,-92.0681685898897,-45.90643517063463,2352.0,1,1,10000,10000,False,4,4,d5e35a258113479786f4a18056c39bc0,2021-04-01_23-03-22,1617314602,176.57632327079773,591.5240540504456,46365,alexanders-mbp.lan,192.168.86.244,591.5240540504456,0,4,ddc80_00031,"[-27.92167132982579, -92.0681685898897, -36.07316318843552, -27.562737574387516]","[2352, 2352, 2352, 2352]",0.6361834954537428,1.1931979649297186,0.16085017711240718,1.6614744518670952,0.0,8.373,30574.82,3.615,10000,10000,2176256,2176256,10000,8501,68.26666666666667,57.69036144578313,-0.2920903,-0.07384672,-0.58245695
-27.562737574387516,-92.0681685898897,-42.61791117807448,2352.0,1,1,12500,12500,False,5,5,d5e35a258113479786f4a18056c39bc0,2021-04-01_23-06-24,1617314784,181.70474910736084,773.2288031578064,46365,alexanders-mbp.lan,192.168.86.244,773.2288031578064,0,5,ddc80_00031,"[-29.463815207833868, -92.0681685898897, -36.07316318843552, -27.562737574387516, -27.92167132982579]","[2352, 2352, 2352, 2352, 2352]",0.6376538269184697,1.1921696616550999,0.16099298634985296,1.651394827363227,0.0,10.616,24114.994,3.388,12500,12500,2816256,2816256,12500,11001,81.42851562499999,57.398828124999994,-0.29716253,-0.08033757,-0.5677848
-27.562737574387516,-92.0681685898897,-40.390866171724106,2352.0,1,1,15000,15000,False,6,6,d5e35a258113479786f4a18056c39bc0,2021-04-01_23-09-24,1617314964,179.6907958984375,952.9195990562439,46365,alexanders-mbp.lan,192.168.86.244,952.9195990562439,0,6,ddc80_00031,"[-29.25564113997223, -92.0681685898897, -36.07316318843552, -27.562737574387516, -27.92167132982579, -29.463815207833868]","[2352, 2352, 2352, 2352, 2352, 2352]",0.6385062318351253,1.191626847797698,0.16113488852136224,1.6437174519028044,0.0,12.149,21071.486,3.615,15000,15000,3456256,3456256,15000,13501,79.65354330708661,57.3271653543307,-0.31864655,-0.06491145,-0.6512439
-24.905120892899102,-92.0681685898897,-38.17861684617768,2352.0,1,1,17500,17500,False,7,7,d5e35a258113479786f4a18056c39bc0,2021-04-01_23-12-27,1617315147,182.25885009765625,1135.1784491539001,46365,alexanders-mbp.lan,192.168.86.244,1135.1784491539001,0,7,ddc80_00031,"[-24.905120892899102, -92.0681685898897, -36.07316318843552, -27.562737574387516, -27.92167132982579, -29.463815207833868, -29.25564113997223]","[2352, 2352, 2352, 2352, 2352, 2352, 2352]",0.639494820648929,1.1914590301816248,0.16125557352914452,1.637586115859733,0.0,9.577,26730.742,3.607,17500,17500,4096256,4096256,17500,16001,77.87392996108949,57.631517509727615,-0.32871258,-0.07622135,-0.681364
-24.81861297144651,-92.0681685898897,-36.508616361836275,2352.0,1,1,20000,20000,False,8,8,d5e35a258113479786f4a18056c39bc0,2021-04-01_23-15-27,1617315327,179.77902388572693,1314.957473039627,46365,alexanders-mbp.lan,192.168.86.244,1314.957473039627,0,8,ddc80_00031,"[-24.81861297144651, -92.0681685898897, -36.07316318843552, -27.562737574387516, -27.92167132982579, -29.463815207833868, -29.25564113997223, -24.905120892899102]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",0.6401384457344317,1.1912174305664436,0.16130790930924926,1.6323940800653514,0.0,9.055,28270.425,3.319,20000,20000,4736256,4736256,20000,18501,75.16600790513834,57.7501976284585,-0.333888,-0.09651996,-0.6833564
-24.12487434103752,-92.0681685898897,-35.13264502619197,2352.0,1,1,22500,22500,False,9,9,d5e35a258113479786f4a18056c39bc0,2021-04-01_23-18-26,1617315506,178.26721096038818,1493.2246840000153,46365,alexanders-mbp.lan,192.168.86.244,1493.2246840000153,0,9,ddc80_00031,"[-24.12487434103752, -92.0681685898897, -36.07316318843552, -27.562737574387516, -27.92167132982579, -29.463815207833868, -29.25564113997223, -24.905120892899102, -24.81861297144651]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",0.6405625624532749,1.190922952450838,0.16131848192924164,1.6275672441375777,0.0,8.969,28541.706,3.175,22500,22500,5376256,5376256,22500,21001,78.11309523809524,57.44603174603175,-0.33579195,-0.11312078,-0.6296967
-22.515129441934143,-92.0681685898897,-33.87089346776619,2352.0,1,1,25000,25000,False,10,10,d5e35a258113479786f4a18056c39bc0,2021-04-01_23-21-28,1617315688,182.06527996063232,1675.2899639606476,46365,alexanders-mbp.lan,192.168.86.244,1675.2899639606476,0,10,ddc80_00031,"[-22.515129441934143, -92.0681685898897, -36.07316318843552, -27.562737574387516, -27.92167132982579, -29.463815207833868, -29.25564113997223, -24.905120892899102, -24.81861297144651, -24.12487434103752]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",0.6409015232154294,1.1906798337120217,0.1613152000194474,1.6235135841760098,0.0,9.207,27805.044,3.617,25000,25000,6016256,6016256,25000,23501,80.48443579766537,57.398832684824896,-0.33823478,-0.13213536,-0.64253855
