episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_env_wait_ms,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_steps_trained,info/last_target_update_ts,info/num_target_updates,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/mean_q,info/learner/default_policy/max_q,info/learner/default_policy/min_q
-94.09286482145592,-94.09286482145592,-94.09286482145592,2352.0,1,1,2500,False,1,1,9cd84d05b08a4028a0a90a905abb4cb9,2021-04-04_20-25-02,1617564302,101.40422201156616,101.40422201156616,54570,alexanders-mbp.lan,192.168.86.250,101.40422201156616,0,1,2ffd1_00003,[-94.09286482145592],[2352],2.2965322156659798,0.814537008682855,1.371748301564384,0.16935974633584067,8.179,31298.313,5.459,2500,256256,2500,1001,65.82430555555555,59.50833333333334,-0.09004698,0.02239493,-0.38287106
-51.53851501580939,-94.09286482145592,-72.81568991863266,2352.0,1,1,5000,False,2,2,9cd84d05b08a4028a0a90a905abb4cb9,2021-04-04_20-28-56,1617564536,234.15516901016235,335.5593910217285,54570,alexanders-mbp.lan,192.168.86.250,335.5593910217285,0,2,2ffd1_00003,"[-51.53851501580939, -94.09286482145592]","[2352, 2352]",2.381290839442149,0.8294718139236517,1.4399014878623835,0.17841448794692988,9.199,27828.465,5.032,5000,896256,5000,3501,77.38126888217522,59.27673716012084,-0.15423174,0.038424082,-0.44392985
-51.53851501580939,-94.09286482145592,-65.73025311109117,2352.0,1,1,7500,False,3,3,9cd84d05b08a4028a0a90a905abb4cb9,2021-04-04_20-32-59,1617564779,242.56495594978333,578.1243469715118,54570,alexanders-mbp.lan,192.168.86.250,578.1243469715118,0,3,2ffd1_00003,"[-51.559379496008205, -94.09286482145592, -51.53851501580939]","[2352, 2352, 2352]",2.4317640562883427,0.8428101572806116,1.4792675635843324,0.18385937128827845,10.208,25077.875,6.73,7500,1536256,7500,6001,79.45350877192982,59.40175438596491,-0.22980615,-0.0056377165,-0.6615728
-51.53851501580939,-94.09286482145592,-63.09689930563378,2352.0,1,1,10000,False,4,4,9cd84d05b08a4028a0a90a905abb4cb9,2021-04-04_20-37-08,1617565028,248.93385076522827,827.0581977367401,54570,alexanders-mbp.lan,192.168.86.250,827.0581977367401,0,4,2ffd1_00003,"[-55.19683788926157, -94.09286482145592, -51.53851501580939, -51.559379496008205]","[2352, 2352, 2352, 2352]",2.467317057921269,0.8517694419849654,1.507892030678,0.1876337373704069,11.623,22026.196,5.333,10000,2176256,10000,8501,80.73400000000001,58.762285714285724,-0.26830795,-0.032505993,-0.6959615
-51.156092726639706,-94.09286482145592,-60.70873798983496,2352.0,1,1,12500,False,5,5,9cd84d05b08a4028a0a90a905abb4cb9,2021-04-04_20-41-16,1617565276,247.90119409561157,1074.9593918323517,54570,alexanders-mbp.lan,192.168.86.250,1074.9593918323517,0,5,2ffd1_00003,"[-51.156092726639706, -94.09286482145592, -51.53851501580939, -51.559379496008205, -55.19683788926157]","[2352, 2352, 2352, 2352, 2352]",2.492693105366816,0.8579276815496201,1.5273947038031293,0.1901032713949775,11.888,21535.092,7.319,12500,2816256,12500,11001,76.52542857142856,57.70857142857143,-0.26669812,-0.018029615,-0.7027477
-51.156092726639706,-94.09286482145592,-59.28862040927387,2352.0,1,1,15000,False,6,6,9cd84d05b08a4028a0a90a905abb4cb9,2021-04-04_20-45-19,1617565519,242.9091899394989,1317.8685817718506,54570,alexanders-mbp.lan,192.168.86.250,1317.8685817718506,0,6,2ffd1_00003,"[-52.18803250646841, -94.09286482145592, -51.53851501580939, -51.559379496008205, -55.19683788926157, -51.156092726639706]","[2352, 2352, 2352, 2352, 2352, 2352]",2.510042169305436,0.8629777444311572,1.5416792150108292,0.19182557974300807,10.707,23910.557,5.08,15000,3456256,15000,13501,73.19208211143695,57.92140762463343,-0.32264602,0.01664649,-0.76875114
-44.170119054481034,-94.09286482145592,-57.12883450144632,2352.0,1,1,17500,False,7,7,9cd84d05b08a4028a0a90a905abb4cb9,2021-04-04_20-49-18,1617565758,238.71823906898499,1556.5868208408356,54570,alexanders-mbp.lan,192.168.86.250,1556.5868208408356,0,7,2ffd1_00003,"[-44.170119054481034, -94.09286482145592, -51.53851501580939, -51.559379496008205, -55.19683788926157, -51.156092726639706, -52.18803250646841]","[2352, 2352, 2352, 2352, 2352, 2352, 2352]",2.521122989710716,0.8671090139255611,1.5511833541263325,0.19300737838624057,8.317,30779.735,4.299,17500,4096256,17500,16001,76.86320474777449,58.05994065281898,-0.33259565,-0.031652592,-0.79588497
-42.5370831397059,-94.09286482145592,-55.30486558122877,2352.0,1,1,20000,False,8,8,9cd84d05b08a4028a0a90a905abb4cb9,2021-04-04_20-53-13,1617565993,235.26421904563904,1791.8510398864746,54570,alexanders-mbp.lan,192.168.86.250,1791.8510398864746,0,8,2ffd1_00003,"[-42.5370831397059, -94.09286482145592, -51.53851501580939, -51.559379496008205, -55.19683788926157, -51.156092726639706, -52.18803250646841, -44.170119054481034]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",2.5289965675522588,0.8689551814053331,1.5581907113044442,0.19390666034933102,12.601,20315.665,5.995,20000,4736256,20000,18501,81.37915407854985,57.49546827794562,-0.34155077,-0.094702795,-0.71832424
-42.5370831397059,-94.09286482145592,-54.01657363161781,2352.0,1,1,22500,False,9,9,9cd84d05b08a4028a0a90a905abb4cb9,2021-04-04_20-57-10,1617566230,236.77283215522766,2028.6238720417023,54570,alexanders-mbp.lan,192.168.86.250,2028.6238720417023,0,9,2ffd1_00003,"[-43.71023803473013, -94.09286482145592, -51.53851501580939, -51.559379496008205, -55.19683788926157, -51.156092726639706, -52.18803250646841, -44.170119054481034, -42.5370831397059]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",2.5348774757991084,0.8700727002731637,1.5636091219466262,0.19460473231157366,11.106,23050.029,5.557,22500,5376256,22500,21001,76.2864864864865,57.52042042042043,-0.36021835,-0.11448752,-0.68780714
-42.5370831397059,-94.09286482145592,-53.13445630046956,2352.0,1,1,25000,False,10,10,9cd84d05b08a4028a0a90a905abb4cb9,2021-04-04_21-01-06,1617566466,236.03401803970337,2264.6578900814056,54570,alexanders-mbp.lan,192.168.86.250,2264.6578900814056,0,10,2ffd1_00003,"[-45.19540032013539, -94.09286482145592, -51.53851501580939, -51.559379496008205, -55.19683788926157, -51.156092726639706, -52.18803250646841, -44.170119054481034, -42.5370831397059, -43.71023803473013]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",2.5391274875183347,0.8704906251020669,1.5676468879515641,0.19514342192060435,9.49,26976.811,4.921,25000,6016256,25000,23501,76.66385542168675,57.70451807228915,-0.3969878,-0.13819869,-0.77403164
