episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,agent_timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,info/last_target_update_ts,info/num_target_updates,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/mean_q,info/learner/default_policy/max_q,info/learner/default_policy/min_q
-76.45558079420582,-76.45558079420582,-76.45558079420582,2352.0,1,1,2500,2500,False,1,1,710bdb1879414e45a5c50e54e74f70ff,2021-04-05_07-47-03,1617605223,93.52651691436768,93.52651691436768,27879,alexanders-mbp.lan,192.168.86.250,93.52651691436768,0,1,e1727_00046,[-76.45558079420582],[2352],0.731117198201286,1.4072261491521556,0.18840472920328938,2.031102270090499,0.0,12.389,20663.385,4.301,2500,2500,256256,256256,2500,1001,84.0280303030303,58.56515151515152,-0.17150056,-0.004131078,-0.57573014
-41.26092810025523,-76.45558079420582,-58.85825444723052,2352.0,1,1,5000,5000,False,2,2,710bdb1879414e45a5c50e54e74f70ff,2021-04-05_07-50-47,1617605447,223.58102297782898,317.10753989219666,27879,alexanders-mbp.lan,192.168.86.250,317.10753989219666,0,2,e1727_00046,"[-41.26092810025523, -76.45558079420582]","[2352, 2352]",0.7330728295232962,1.3955089876145395,0.18825522837581368,1.9731158076423463,0.0,27.317,9371.438,4.888,5000,5000,896256,896256,5000,3501,78.26645569620253,58.32056962025316,-0.18088007,0.0018368214,-0.40617657
-33.27702551194189,-76.45558079420582,-50.331178135467646,2352.0,1,1,7500,7500,False,3,3,710bdb1879414e45a5c50e54e74f70ff,2021-04-05_07-54-54,1617605694,246.7313208580017,563.8388607501984,27879,alexanders-mbp.lan,192.168.86.250,563.8388607501984,0,3,e1727_00046,"[-33.27702551194189, -76.45558079420582, -41.26092810025523]","[2352, 2352, 2352]",0.7335094906769134,1.3907884400804267,0.18875267242867885,1.9420390558811935,0.0,21.156,12100.367,5.221,7500,7500,1536256,1536256,7500,6001,83.38074712643679,58.61494252873563,-0.19111803,-0.015323112,-0.4830547
-33.27702551194189,-76.45558079420582,-46.19867091373858,2352.0,1,1,10000,10000,False,4,4,710bdb1879414e45a5c50e54e74f70ff,2021-04-05_07-58-59,1617605939,245.03271198272705,808.8715727329254,27879,alexanders-mbp.lan,192.168.86.250,808.8715727329254,0,4,e1727_00046,"[-33.80114924855138, -76.45558079420582, -41.26092810025523, -33.27702551194189]","[2352, 2352, 2352, 2352]",0.738280112290288,1.3950315233758124,0.1897896145955159,1.9325952133319824,0.0,12.996,19698.468,4.735,10000,10000,2176256,2176256,10000,8501,85.01449275362319,61.87913043478261,-0.18374518,-0.018510267,-0.47153622
-33.27702551194189,-76.45558079420582,-44.498446263866676,2352.0,1,1,12500,12500,False,5,5,710bdb1879414e45a5c50e54e74f70ff,2021-04-05_08-03-23,1617606203,262.93186616897583,1071.8034389019012,27879,alexanders-mbp.lan,192.168.86.250,1071.8034389019012,0,5,e1727_00046,"[-37.69754766437905, -76.45558079420582, -41.26092810025523, -33.27702551194189, -33.80114924855138]","[2352, 2352, 2352, 2352, 2352]",0.7466877537259353,1.4060582523250496,0.19138300907736833,1.9363759822946693,0.0,20.076,12751.718,6.942,12500,12500,2816256,2816256,12500,11001,84.89329758713136,63.6313672922252,-0.22072223,-0.016529664,-0.56450516
-33.27702551194189,-76.45558079420582,-44.141927440221515,2352.0,1,1,15000,15000,False,6,6,710bdb1879414e45a5c50e54e74f70ff,2021-04-05_08-08-23,1617606503,300.3887071609497,1372.192146062851,27879,alexanders-mbp.lan,192.168.86.250,1372.192146062851,0,6,e1727_00046,"[-42.359333321995706, -76.45558079420582, -41.26092810025523, -33.27702551194189, -33.80114924855138, -37.69754766437905]","[2352, 2352, 2352, 2352, 2352, 2352]",0.7582861256526817,1.4226769996663589,0.19374438363561663,1.951787336705059,0.0,11.604,22061.496,5.491,15000,15000,3456256,3456256,15000,13501,85.56406619385342,65.39290780141845,-0.22982667,-0.008904614,-0.6051135
-33.27702551194189,-76.45558079420582,-42.79367122430195,2352.0,1,1,17500,17500,False,7,7,710bdb1879414e45a5c50e54e74f70ff,2021-04-05_08-13-39,1617606819,315.42838883399963,1687.6205348968506,27879,alexanders-mbp.lan,192.168.86.250,1687.6205348968506,0,7,e1727_00046,"[-34.704133928784614, -76.45558079420582, -41.26092810025523, -33.27702551194189, -33.80114924855138, -37.69754766437905, -42.359333321995706]","[2352, 2352, 2352, 2352, 2352, 2352, 2352]",0.771405864184379,1.4432265704311555,0.19674012313415323,1.9760399080170667,0.0,16.73,15301.462,7.44,17500,17500,4096256,4096256,17500,16001,90.96868008948546,64.52863534675615,-0.23283084,-0.028289832,-0.71449363
-33.09850187038181,-76.45558079420582,-41.58177505506194,2352.0,1,1,20000,20000,False,8,8,710bdb1879414e45a5c50e54e74f70ff,2021-04-05_08-18-43,1617607123,303.7659032344818,1991.3864381313324,27879,alexanders-mbp.lan,192.168.86.250,1991.3864381313324,0,8,e1727_00046,"[-33.09850187038181, -76.45558079420582, -41.26092810025523, -33.27702551194189, -33.80114924855138, -37.69754766437905, -42.359333321995706, -34.704133928784614]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",0.7838121957331442,1.462399257954326,0.19943349271523675,1.9994978508647496,0.0,11.478,22303.64,5.788,20000,20000,4736256,4736256,20000,18501,86.51561771561771,65.30489510489511,-0.23419172,-0.02720134,-0.55885506
-30.4132595626504,-76.45558079420582,-40.34082888923844,2352.0,1,1,22500,22500,False,9,9,710bdb1879414e45a5c50e54e74f70ff,2021-04-05_08-23-47,1617607427,303.3039312362671,2294.6903693675995,27879,alexanders-mbp.lan,192.168.86.250,2294.6903693675995,0,9,e1727_00046,"[-30.4132595626504, -76.45558079420582, -41.26092810025523, -33.27702551194189, -33.80114924855138, -37.69754766437905, -42.359333321995706, -34.704133928784614, -33.09850187038181]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",0.7951017406764281,1.4799756580733425,0.2018760947609794,2.0220977706402636,0.0,14.181,18052.179,6.083,22500,22500,5376256,5376256,22500,21001,91.22191142191143,64.73193473193473,-0.2452294,-0.06503388,-0.5578472
-30.4132595626504,-76.45558079420582,-39.40388474749076,2352.0,1,1,25000,25000,False,10,10,710bdb1879414e45a5c50e54e74f70ff,2021-04-05_08-28-29,1617607709,281.46193623542786,2576.1523056030273,27879,alexanders-mbp.lan,192.168.86.250,2576.1523056030273,0,10,e1727_00046,"[-30.971387471761645, -76.45558079420582, -41.26092810025523, -33.27702551194189, -33.80114924855138, -37.69754766437905, -42.359333321995706, -34.704133928784614, -33.09850187038181, -30.4132595626504]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",0.8046491405515551,1.4948349012053206,0.2039170139446384,2.041036344640791,0.0,16.115,15886.011,5.144,25000,25000,6016256,6016256,25000,23501,87.20751879699249,63.56641604010025,-0.26141882,-0.07612531,-0.543791
