episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_env_wait_ms,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_steps_trained,info/last_target_update_ts,info/num_target_updates,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/mean_q,info/learner/default_policy/max_q,info/learner/default_policy/min_q
-95.55371840819315,-95.55371840819315,-95.55371840819315,2352.0,1,1,2500,False,1,1,333ac795e1d74d4195917e43f684fd5c,2021-03-30_10-37-11,1617097031,83.62088012695312,83.62088012695312,96750,alexanders-mbp.lan,192.168.86.244,83.62088012695312,0,1,46521_00007,[-95.55371840819315],[2352],2.1551711613633358,0.677377307286314,1.2698621570658846,0.1621079511615764,7.91,32363.164,4.249,2500,256256,2500,1001,60.35630252100841,64.48319327731093,-0.0024911114,0.12879917,-0.25303942
-5.456676525832747,-95.55371840819315,-50.50519746701295,2352.0,1,1,5000,False,2,2,333ac795e1d74d4195917e43f684fd5c,2021-03-30_10-40-40,1617097240,208.62903594970703,292.24991607666016,96750,alexanders-mbp.lan,192.168.86.244,292.24991607666016,0,2,46521_00007,"[-5.456676525832747, -95.55371840819315]","[2352, 2352]",2.2078377931404822,0.7135546480040993,1.3307068117682532,0.17090209577761065,7.323,34959.361,4.603,5000,896256,5000,3501,60.58508474576271,63.173898305084734,0.032385055,0.13577968,-0.27941254
-5.456676525832747,-95.55371840819315,-35.84609823464125,2352.0,1,1,7500,False,3,3,333ac795e1d74d4195917e43f684fd5c,2021-03-30_10-44-16,1617097456,216.2157690525055,508.46568512916565,96750,alexanders-mbp.lan,192.168.86.244,508.46568512916565,0,3,46521_00007,"[-6.527899769897837, -95.55371840819315, -5.456676525832747]","[2352, 2352, 2352]",2.2362295544188147,0.7341355523248301,1.362866618882033,0.17552442742654936,11.043,23182.456,6.076,7500,1536256,7500,6001,78.52287581699346,61.22941176470587,0.0369239,0.14212234,-0.30376238
-3.1007700725428027,-95.55371840819315,-27.659766194116635,2352.0,1,1,10000,False,4,4,333ac795e1d74d4195917e43f684fd5c,2021-03-30_10-48-02,1617097682,225.35533499717712,733.8210201263428,96750,alexanders-mbp.lan,192.168.86.244,733.8210201263428,0,4,46521_00007,"[-3.1007700725428027, -95.55371840819315, -5.456676525832747, -6.527899769897837]","[2352, 2352, 2352, 2352]",2.2599785034817357,0.7491953591134086,1.3859263251824203,0.17874500159329224,10.928,23426.14,4.963,10000,2176256,10000,8501,84.33949843260187,60.175548589341695,0.044474706,0.12560257,-0.31517923
-2.2900615848592945,-95.55371840819315,-22.585825272265165,2352.0,1,1,12500,False,5,5,333ac795e1d74d4195917e43f684fd5c,2021-03-30_10-52-00,1617097920,238.18568396568298,972.0067040920258,96750,alexanders-mbp.lan,192.168.86.244,972.0067040920258,0,5,46521_00007,"[-2.2900615848592945, -95.55371840819315, -5.456676525832747, -6.527899769897837, -3.1007700725428027]","[2352, 2352, 2352, 2352, 2352]",2.2827319284156404,0.7620743413185725,1.405261157965601,0.1813585366724367,12.956,19758.859,5.328,12500,2816256,12500,11001,76.11988130563799,59.169436201780414,0.04973007,0.11275022,-0.35842994
-2.2900615848592945,-95.55371840819315,-19.623003423417675,2352.0,1,1,15000,False,6,6,333ac795e1d74d4195917e43f684fd5c,2021-03-30_10-56-13,1617098173,253.15473580360413,1225.1614398956299,96750,alexanders-mbp.lan,192.168.86.244,1225.1614398956299,0,6,46521_00007,"[-4.8088941791802124, -95.55371840819315, -5.456676525832747, -6.527899769897837, -3.1007700725428027, -2.2900615848592945]","[2352, 2352, 2352, 2352, 2352, 2352]",2.307022361253875,0.7747394250711132,1.4237688444423806,0.18373380829611796,13.958,18340.422,4.829,15000,3456256,15000,13501,82.7187675070028,59.22857142857143,0.043854844,0.11759412,-0.28183284
-2.2900615848592945,-95.55371840819315,-17.36939604964819,2352.0,1,1,17500,False,7,7,333ac795e1d74d4195917e43f684fd5c,2021-03-30_11-00-22,1617098422,248.50416207313538,1473.6656019687653,96750,alexanders-mbp.lan,192.168.86.244,1473.6656019687653,0,7,46521_00007,"[-3.847751807031296, -95.55371840819315, -5.456676525832747, -6.527899769897837, -3.1007700725428027, -2.2900615848592945, -4.8088941791802124]","[2352, 2352, 2352, 2352, 2352, 2352, 2352]",2.3289331722683935,0.7847051780322373,1.4397916104429318,0.1856828924718474,11.295,22665.596,6.368,17500,4096256,17500,16001,83.22571428571429,59.663714285714285,0.03784649,0.107276,-0.37340263
-2.2900615848592945,-95.55371840819315,-15.693785873673455,2352.0,1,1,20000,False,8,8,333ac795e1d74d4195917e43f684fd5c,2021-03-30_11-04-22,1617098662,239.59121680259705,1713.2568187713623,96750,alexanders-mbp.lan,192.168.86.244,1713.2568187713623,0,8,46521_00007,"[-3.9645146418503123, -95.55371840819315, -5.456676525832747, -6.527899769897837, -3.1007700725428027, -2.2900615848592945, -4.8088941791802124, -3.847751807031296]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",2.347425213577239,0.7926690353021193,1.4531442829274543,0.1872473828518224,11.533,22196.58,7.668,20000,4736256,20000,18501,75.74911242603551,58.966863905325454,0.026317827,0.099248715,-0.16904163
-2.2900615848592945,-95.55371840819315,-14.213831529648978,2352.0,1,1,22500,False,9,9,333ac795e1d74d4195917e43f684fd5c,2021-03-30_11-08-14,1617098894,232.35066986083984,1945.6074886322021,96750,alexanders-mbp.lan,192.168.86.244,1945.6074886322021,0,9,46521_00007,"[-2.3741967774531623, -95.55371840819315, -5.456676525832747, -6.527899769897837, -3.1007700725428027, -2.2900615848592945, -4.8088941791802124, -3.847751807031296, -3.9645146418503123]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",2.362358369731531,0.7985934170935572,1.463829158092246,0.18846577193906874,8.434,30352.697,4.945,22500,5376256,22500,21001,82.88623853211008,59.260550458715585,0.031840064,0.0784053,-0.28450567
-1.824170359109715,-95.55371840819315,-12.974865412595054,2352.0,1,1,25000,False,10,10,333ac795e1d74d4195917e43f684fd5c,2021-03-30_11-12-07,1617099127,232.50081634521484,2178.108304977417,96750,alexanders-mbp.lan,192.168.86.244,2178.108304977417,0,10,46521_00007,"[-1.824170359109715, -95.55371840819315, -5.456676525832747, -6.527899769897837, -3.1007700725428027, -2.2900615848592945, -4.8088941791802124, -3.847751807031296, -3.9645146418503123, -2.3741967774531623]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",2.374324975533164,0.8031908564147182,1.4724233691561985,0.18940974871931635,8.326,30746.683,5.633,25000,6016256,25000,23501,85.66463414634147,59.661890243902434,0.023661137,0.07258128,-0.17432083
-1.824170359109715,-95.55371840819315,-11.969115426090081,2352.0,1,1,27500,False,11,11,333ac795e1d74d4195917e43f684fd5c,2021-03-30_11-16-00,1617099360,233.08387684822083,2411.192181825638,96750,alexanders-mbp.lan,192.168.86.244,2411.192181825638,0,11,46521_00007,"[-1.9116155610403376, -95.55371840819315, -5.456676525832747, -6.527899769897837, -3.1007700725428027, -2.2900615848592945, -4.8088941791802124, -3.847751807031296, -3.9645146418503123, -2.3741967774531623, -1.824170359109715]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",2.3843729317660167,0.8070640063309785,1.479660539165949,0.19018778052371693,8.3,30844.103,4.602,27500,6656256,27500,26001,76.75975609756098,59.607926829268294,0.02401983,0.065336704,-0.18012781
