,episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,agent_timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,info/last_target_update_ts,info/num_target_updates,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/mean_q,info/learner/default_policy/max_q,info/learner/default_policy/min_q,lr,actor_hiddens,critic_hiddens
10,-32.67776493091371,-77.34273390365429,-41.063766005669606,2352.0,1,1,27500,27500,False,11,11,de7224d009bd45c18af51ea88124108d,2021-04-05_01-33-28,1617582808,197.8786880970001,2044.1573338508608,80216,alexanders-mbp.lan,192.168.86.250,2044.1573338508608,0,11,e1727_00014,"[-33.50205788731354, -77.3427339036543, -35.08554665896721, -43.43865590420564, -38.068795889191506, -42.137806172343055, -37.918449988317406, -36.18199984480873, -34.17694142650406, -41.17067345614656, -32.67776493091371]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",0.7366889969286551,1.388546135927173,0.1853858687494312,1.8579221768421303,0.0,7.0329999999999995,36401.852999999996,5.162999999999999,27500,27500,6656256,6656256,27500,26001,78.76007194244605,58.31438848920865,-0.30693153,-0.08238165,-0.7412883000000001,0.070872,"[400, 400]","[200, 200]"
11,-31.815030071407403,-77.34273390365429,-40.29303801114778,2352.0,1,1,30000,30000,False,12,12,de7224d009bd45c18af51ea88124108d,2021-04-05_01-36-45,1617583005,196.54699683189392,2240.7043306827545,80216,alexanders-mbp.lan,192.168.86.250,2240.7043306827545,0,12,e1727_00014,"[-31.815030071407403, -77.3427339036543, -35.08554665896721, -43.43865590420564, -38.068795889191506, -42.137806172343055, -37.918449988317406, -36.18199984480873, -34.17694142650406, -41.17067345614656, -32.67776493091371, -33.50205788731354]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",0.7355564834495602,1.3869614851261218,0.18525996655167132,1.8528202209507467,0.0,8.468,30231.856,6.045,30000,30000,7296256,7296256,30000,28501,76.99133574007222,58.39494584837546,-0.3272202,-0.08422026,-0.74301916,0.070872,"[400, 400]","[200, 200]"
12,-31.815030071407403,-77.34273390365429,-39.71358399579764,2352.0,1,1,32500,32500,False,13,13,de7224d009bd45c18af51ea88124108d,2021-04-05_01-40-05,1617583205,199.8287160396576,2440.533046722412,80216,alexanders-mbp.lan,192.168.86.250,2440.533046722412,0,13,e1727_00014,"[-32.7601358115961, -77.3427339036543, -35.08554665896721, -43.43865590420564, -38.068795889191506, -42.137806172343055, -37.918449988317406, -36.18199984480873, -34.17694142650406, -41.17067345614656, -32.67776493091371, -33.50205788731354, -31.815030071407403]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",0.7345944599871265,1.3855156280098302,0.18513348831722354,1.8482855220846608,0.0,8.443,30321.925,4.3919999999999995,32500,32500,7936256,7936256,32500,31001,65.31560283687944,58.53120567375886,-0.38781017,-0.14002028,-0.7902573,0.070872,"[400, 400]","[200, 200]"
13,-31.815030071407403,-77.34273390365429,-39.15393059529071,2352.0,1,1,35000,35000,False,14,14,de7224d009bd45c18af51ea88124108d,2021-04-05_01-43-29,1617583409,203.3356292247772,2643.868675947189,80216,alexanders-mbp.lan,192.168.86.250,2643.868675947189,0,14,e1727_00014,"[-31.87843638870063, -77.3427339036543, -35.08554665896721, -43.43865590420564, -38.068795889191506, -42.137806172343055, -37.918449988317406, -36.18199984480873, -34.17694142650406, -41.17067345614656, -32.67776493091371, -33.50205788731354, -31.815030071407403, -32.7601358115961]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",0.7338516170992081,1.3842721456059868,0.1850244144098756,1.84439350943202,0.0,7.433,34442.179,5.922999999999999,35000,35000,8576256,8576256,35000,33501,79.01881533101046,58.473867595818824,-0.37892655,-0.14469035,-0.80845267,0.070872,"[400, 400]","[200, 200]"
14,-31.815030071407403,-77.34273390365429,-38.71529916684271,2352.0,1,1,37500,37500,False,15,15,de7224d009bd45c18af51ea88124108d,2021-04-05_01-46-50,1617583610,201.06932401657104,2844.9379999637604,80216,alexanders-mbp.lan,192.168.86.250,2844.9379999637604,0,15,e1727_00014,"[-32.57445916857078, -77.3427339036543, -35.08554665896721, -43.43865590420564, -38.068795889191506, -42.137806172343055, -37.918449988317406, -36.18199984480873, -34.17694142650406, -41.17067345614656, -32.67776493091371, -33.50205788731354, -31.815030071407403, -32.7601358115961, -31.87843638870063]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",0.7331206257380201,1.383155056788099,0.18492333394186916,1.8408728995842587,0.0,4.487,57047.473,3.2260000000000004,37500,37500,9216256,9216256,37500,36001,79.92402826855124,58.15441696113074,-0.42840314,-0.19719769,-0.8793995000000001,0.070872,"[400, 400]","[200, 200]"
15,-31.815030071407403,-77.34273390365429,-38.20130950676091,2352.0,2,1,40000,40000,False,17,16,de7224d009bd45c18af51ea88124108d,2021-04-05_01-50-13,1617583813,202.68056988716125,3047.6185698509216,80216,alexanders-mbp.lan,192.168.86.250,3047.6185698509216,0,16,e1727_00014,"[-34.785593876529184, -33.90718023576571, -77.3427339036543, -35.08554665896721, -43.43865590420564, -38.068795889191506, -42.137806172343055, -37.918449988317406, -36.18199984480873, -34.17694142650406, -41.17067345614656, -32.67776493091371, -33.50205788731354, -31.815030071407403, -32.7601358115961, -31.87843638870063, -32.57445916857078]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",0.7334347274553407,1.3813230185889092,0.1847523985492156,1.8349029846203435,0.0,7.452000000000001,34354.132000000005,4.703,40000,40000,9856256,9856256,40000,38501,72.08245614035087,58.24631578947368,-0.43812352,-0.20537595,-0.79940206,0.070872,"[400, 400]","[200, 200]"
16,-29.96098989387663,-77.34273390365429,-37.74351397271179,2352.0,1,1,42500,42500,False,18,17,de7224d009bd45c18af51ea88124108d,2021-04-05_01-53-35,1617584015,202.2552740573883,3249.87384390831,80216,alexanders-mbp.lan,192.168.86.250,3249.87384390831,0,17,e1727_00014,"[-29.96098989387663, -77.3427339036543, -35.08554665896721, -43.43865590420564, -38.068795889191506, -42.137806172343055, -37.918449988317406, -36.18199984480873, -34.17694142650406, -41.17067345614656, -32.67776493091371, -33.50205788731354, -31.815030071407403, -32.7601358115961, -31.87843638870063, -32.57445916857078, -34.785593876529184, -33.90718023576571]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",0.73350056395953,1.3806285151172644,0.1846844052932764,1.8323911348919528,0.0,7.069,36214.256,4.4830000000000005,42500,42500,10496256,10496256,42500,41001,78.12482517482515,58.06993006993007,-0.43851364,-0.19679801,-0.79983634,0.070872,"[400, 400]","[200, 200]"
17,-29.96098989387663,-77.34273390365429,-37.4632998258889,2352.0,1,1,45000,45000,False,19,18,de7224d009bd45c18af51ea88124108d,2021-04-05_01-56-55,1617584215,199.90493202209475,3449.778775930405,80216,alexanders-mbp.lan,192.168.86.250,3449.778775930405,0,18,e1727_00014,"[-32.419445183076675, -77.3427339036543, -35.08554665896721, -43.43865590420564, -38.068795889191506, -42.137806172343055, -37.918449988317406, -36.18199984480873, -34.17694142650406, -41.17067345614656, -32.67776493091371, -33.50205788731354, -31.815030071407403, -32.7601358115961, -31.87843638870063, -32.57445916857078, -34.785593876529184, -33.90718023576571, -29.96098989387663]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",0.7334856489785508,1.3799568941880354,0.1846149874557393,1.8299858099003443,0.0,5.441,47052.459,3.6489999999999996,45000,45000,11136256,11136256,45000,43501,75.49857651245551,58.06832740213523,-0.4856078,-0.24925537,-0.8031045,0.070872,"[400, 400]","[200, 200]"
18,-29.96098989387663,-77.34273390365429,-37.106818981980226,2352.0,1,1,47500,47500,False,20,19,de7224d009bd45c18af51ea88124108d,2021-04-05_02-00-17,1617584417,200.8461439609528,3650.624919891357,80216,alexanders-mbp.lan,192.168.86.250,3650.624919891357,0,19,e1727_00014,"[-30.333682947715836, -77.3427339036543, -35.08554665896721, -43.43865590420564, -38.068795889191506, -42.137806172343055, -37.918449988317406, -36.18199984480873, -34.17694142650406, -41.17067345614656, -32.67776493091371, -33.50205788731354, -31.815030071407403, -32.7601358115961, -31.87843638870063, -32.57445916857078, -34.785593876529184, -33.90718023576571, -29.96098989387663, -32.419445183076675]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",0.7334250729727304,1.3793037293193031,0.1845494177293457,1.8277748567492937,0.0,8.437000000000001,30344.205,5.718999999999999,47500,47500,11776256,11776256,47500,46001,81.1112676056338,57.75105633802816,-0.4909052,-0.23911026,-1.0677346,0.070872,"[400, 400]","[200, 200]"
19,-29.06904802636293,-77.34273390365429,-36.72406798409371,2352.0,1,1,50000,50000,False,21,20,de7224d009bd45c18af51ea88124108d,2021-04-05_02-03-42,1617584622,204.8019058704376,3855.426825761795,80216,alexanders-mbp.lan,192.168.86.250,3855.426825761795,0,20,e1727_00014,"[-29.069048026362932, -77.3427339036543, -35.08554665896721, -43.43865590420564, -38.068795889191506, -42.137806172343055, -37.918449988317406, -36.18199984480873, -34.17694142650406, -41.17067345614656, -32.67776493091371, -33.50205788731354, -31.815030071407403, -32.7601358115961, -31.87843638870063, -32.57445916857078, -34.785593876529184, -33.90718023576571, -29.96098989387663, -32.419445183076675, -30.333682947715836]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",0.7333672882606409,1.3787567009385864,0.18449160190217714,1.825799522515205,0.0,6.447,39706.45,4.448,50000,50000,12416256,12416256,50000,48501,80.41211072664359,57.74359861591696,-0.51025283,-0.30367398,-0.85591394,0.070872,"[400, 400]","[200, 200]"
20,-29.06904802636293,-77.34273390365429,-36.435987778830096,2352.0,1,1,52500,52500,False,22,21,de7224d009bd45c18af51ea88124108d,2021-04-05_02-07-02,1617584822,200.59992003440857,4056.026745796204,80216,alexanders-mbp.lan,192.168.86.250,4056.026745796204,0,21,e1727_00014,"[-30.386303468294305, -77.3427339036543, -35.08554665896721, -43.43865590420564, -38.068795889191506, -42.137806172343055, -37.918449988317406, -36.18199984480873, -34.17694142650406, -41.17067345614656, -32.67776493091371, -33.50205788731354, -31.815030071407403, -32.7601358115961, -31.87843638870063, -32.57445916857078, -34.785593876529184, -33.90718023576571, -29.96098989387663, -32.419445183076675, -30.333682947715836, -29.069048026362932]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",0.7332710367210226,1.3782296841115391,0.18443380483529975,1.82396641960886,0.0,8.402000000000001,30470.442000000003,5.428999999999999,52500,52500,13056256,13056256,52500,51001,81.80283687943262,57.559574468085096,-0.5328204000000001,-0.30334947,-0.96530366,0.070872,"[400, 400]","[200, 200]"
21,-29.06904802636293,-77.34273390365429,-36.130690793301945,2352.0,1,1,55000,55000,False,23,22,de7224d009bd45c18af51ea88124108d,2021-04-05_02-10-23,1617585023,201.01330399513245,4257.040049791336,80216,alexanders-mbp.lan,192.168.86.250,4257.040049791336,0,22,e1727_00014,"[-29.41415711168281, -77.3427339036543, -35.08554665896721, -43.43865590420564, -38.068795889191506, -42.137806172343055, -37.918449988317406, -36.18199984480873, -34.17694142650406, -41.17067345614656, -32.67776493091371, -33.50205788731354, -31.815030071407403, -32.7601358115961, -31.87843638870063, -32.57445916857078, -34.785593876529184, -33.90718023576571, -29.96098989387663, -32.419445183076675, -30.333682947715836, -29.069048026362932, -30.386303468294305]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",0.7331490943572839,1.3777170448707892,0.18437894372631164,1.8222632679704291,0.0,6.077000000000001,42125.364,3.989,55000,55000,13696256,13696256,55000,53501,72.95547703180213,57.62084805653711,-0.54219234,-0.31263759999999996,-0.9768059000000001,0.070872,"[400, 400]","[200, 200]"
22,-29.06904802636293,-77.34273390365429,-35.838767568428345,2352.0,1,1,57500,57500,False,24,23,de7224d009bd45c18af51ea88124108d,2021-04-05_02-13-45,1617585225,201.56806588172915,4458.608115673065,80216,alexanders-mbp.lan,192.168.86.250,4458.608115673065,0,23,e1727_00014,"[-29.124533396335437, -77.3427339036543, -35.08554665896721, -43.43865590420564, -38.068795889191506, -42.137806172343055, -37.918449988317406, -36.18199984480873, -34.17694142650406, -41.17067345614656, -32.67776493091371, -33.50205788731354, -31.815030071407403, -32.7601358115961, -31.87843638870063, -32.57445916857078, -34.785593876529184, -33.90718023576571, -29.96098989387663, -32.419445183076675, -30.333682947715836, -29.069048026362932, -30.386303468294305, -29.41415711168281]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",0.7329931171833091,1.3772438772192854,0.1843305693585022,1.8206775364899128,0.0,6.752999999999999,37908.187000000005,4.512,57500,57500,14336256,14336256,57500,56001,74.5475352112676,57.212676056338026,-0.5410448,-0.32713982,-0.9614693999999999,0.070872,"[400, 400]","[200, 200]"
23,-29.06904802636293,-77.34273390365429,-35.61644243820714,2352.0,1,1,60000,60000,False,25,24,de7224d009bd45c18af51ea88124108d,2021-04-05_02-17-08,1617585428,202.84958600997925,4661.4577016830435,80216,alexanders-mbp.lan,192.168.86.250,4661.4577016830435,0,24,e1727_00014,"[-30.280639312898238, -77.3427339036543, -35.08554665896721, -43.43865590420564, -38.068795889191506, -42.137806172343055, -37.918449988317406, -36.18199984480873, -34.17694142650406, -41.17067345614656, -32.67776493091371, -33.50205788731354, -31.815030071407403, -32.7601358115961, -31.87843638870063, -32.57445916857078, -34.785593876529184, -33.90718023576571, -29.96098989387663, -32.419445183076675, -30.333682947715836, -29.069048026362932, -30.386303468294305, -29.41415711168281, -29.124533396335437]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",0.7330229423420921,1.3768072557141515,0.18428446461470835,1.8191686095112924,0.0,6.691,38262.788,3.5610000000000004,60000,60000,14976256,14976256,60000,58501,70.77097902097903,57.139510489510485,-0.5846245,-0.34048572,-0.9789201,0.070872,"[400, 400]","[200, 200]"
24,-29.06904802636293,-77.34273390365429,-35.420750982801046,2352.0,1,1,62500,62500,False,26,25,de7224d009bd45c18af51ea88124108d,2021-04-05_02-20-32,1617585632,203.41061186790463,4864.868313550949,80216,alexanders-mbp.lan,192.168.86.250,4864.868313550949,0,25,e1727_00014,"[-30.528464597648735, -77.3427339036543, -35.08554665896721, -43.43865590420564, -38.068795889191506, -42.137806172343055, -37.918449988317406, -36.18199984480873, -34.17694142650406, -41.17067345614656, -32.67776493091371, -33.50205788731354, -31.815030071407403, -32.7601358115961, -31.87843638870063, -32.57445916857078, -34.785593876529184, -33.90718023576571, -29.96098989387663, -32.419445183076675, -30.333682947715836, -29.069048026362932, -30.386303468294305, -29.41415711168281, -29.124533396335437, -30.280639312898238]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",0.7330442412580914,1.3764487419710436,0.18424672030962044,1.8177983779281317,0.0,6.9479999999999995,36846.051,4.287,62500,62500,15616256,15616256,62500,61001,76.35540069686411,57.14947735191637,-0.5915154,-0.34039932,-0.9298780000000001,0.070872,"[400, 400]","[200, 200]"
25,-29.06904802636293,-77.34273390365429,-35.21769321570385,2352.0,1,1,65000,65000,False,27,26,de7224d009bd45c18af51ea88124108d,2021-04-05_02-23-53,1617585833,200.16808080673215,5065.036394357681,80216,alexanders-mbp.lan,192.168.86.250,5065.036394357681,0,26,e1727_00014,"[-29.93819127117689, -77.3427339036543, -35.08554665896721, -43.43865590420564, -38.068795889191506, -42.137806172343055, -37.918449988317406, -36.18199984480873, -34.17694142650406, -41.17067345614656, -32.67776493091371, -33.50205788731354, -31.815030071407403, -32.7601358115961, -31.87843638870063, -32.57445916857078, -34.785593876529184, -33.90718023576571, -29.96098989387663, -32.419445183076675, -30.333682947715836, -29.069048026362932, -30.386303468294305, -29.41415711168281, -29.124533396335437, -30.280639312898238, -30.528464597648735]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",0.7330483809595796,1.3761113837278307,0.18421120668663934,1.8164984139137212,0.0,7.91,32362.578999999998,3.9410000000000003,65000,65000,16256256,16256256,65000,63501,77.1565371024735,57.55936395759719,-0.5986688,-0.33366624,-0.9993652,0.070872,"[400, 400]","[200, 200]"
26,-29.06904802636293,-77.34273390365429,-35.032865616811264,2352.0,1,1,67500,67500,False,28,27,de7224d009bd45c18af51ea88124108d,2021-04-05_02-27-11,1617586031,197.7943820953369,5262.830776453018,80216,alexanders-mbp.lan,192.168.86.250,5262.830776453018,0,27,e1727_00014,"[-30.04252044671132, -77.3427339036543, -35.08554665896721, -43.43865590420564, -38.068795889191506, -42.137806172343055, -37.918449988317406, -36.18199984480873, -34.17694142650406, -41.17067345614656, -32.67776493091371, -33.50205788731354, -31.815030071407403, -32.7601358115961, -31.87843638870063, -32.57445916857078, -34.785593876529184, -33.90718023576571, -29.96098989387663, -32.419445183076675, -30.333682947715836, -29.069048026362932, -30.386303468294305, -29.41415711168281, -29.124533396335437, -30.280639312898238, -30.528464597648735, -29.93819127117689]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",0.7330440276536733,1.3757998294015759,0.1841772173786461,1.815272740702756,0.0,6.127000000000001,41783.902,4.027,67500,67500,16896256,16896256,67500,66001,81.86344086021506,57.26308243727599,-0.5876111999999999,-0.35377070000000005,-0.9876833,0.070872,"[400, 400]","[200, 200]"
