,datetime,charge_solar,charge_load,discharge_size,current_solar,current_controlled_load_consumption,current_general_electricity_consumption,current_charge,reward
0,2013-01-14 00:00:00,1.7999999523162842,0.0,1.4976372718811035,0.0,0.0,0.073,1.4246372718811036,-0.0
1,2013-01-14 00:30:00,0.02761291153728962,0.0,1.7969260215759277,0.0,0.0,0.115,1.6819260215759277,-0.0
2,2013-01-14 01:00:00,0.03018740937113762,0.009383074939250946,1.7945470809936523,0.0,1.094,0.024,0.6671640060544013,-0.0
3,2013-01-14 01:30:00,1.7889896631240845,1.6912087202072144,1.6398619413375854,0.0,1.263,0.126,0.9854632676839833,-0.0
4,2013-01-14 02:00:00,0.6694890260696411,1.2094992399215698,1.5626360177993774,0.0,1.25,0.319,0.6505742247104636,-0.0
5,2013-01-14 02:30:00,0.9089845418930054,1.4560359716415405,1.5464816093444824,0.0,0.35600000000000004,0.055,1.8,-0.0
6,2013-01-14 03:00:00,0.06917832046747208,0.0,1.7999999523162842,0.0,0.669,0.189,0.942,-0.0
7,2013-01-14 03:30:00,1.7999999523162842,1.5561580657958984,1.768515706062317,0.0,0.45,0.7390000000000001,0.7708419342041017,-0.0
8,2013-01-14 04:00:00,0.6089324355125427,1.2674766778945923,1.595572829246521,0.0,0.0,0.7559999999999999,1.8,-0.0
9,2013-01-14 04:30:00,0.020135201513767242,0.0,1.7999999523162842,0.0,0.444,0.083,1.2730000000000001,-0.0
10,2013-01-14 05:00:00,1.7655853033065796,0.037227146327495575,1.7999999523162842,0.0,0.513,0.364,0.8857728059887887,-0.0
11,2013-01-14 05:30:00,1.139745831489563,1.6202807426452637,1.2579649686813354,0.0,0.0,0.823,1.1851736453771593,-0.0
12,2013-01-14 06:00:00,0.2031141221523285,1.155638337135315,1.7999999523162842,0.0,0.0,0.6729999999999999,1.2010143721103665,-0.0
13,2013-01-14 06:30:00,0.45666784048080444,1.249390721321106,1.7999999523162842,0.0,0.0,0.833,0.9155805344581611,-0.0
14,2013-01-14 07:00:00,0.7250336408615112,1.6336452960968018,1.7999999523162842,0.05,0.0,0.848,0.9871936349868761,-0.0
15,2013-01-14 07:30:00,0.333627849817276,1.3285387754440308,1.799662709236145,0.106,0.0,0.7659999999999999,1.1190739545822173,-0.0
16,2013-01-14 08:00:00,0.20131348073482513,0.8696433305740356,1.7999999523162842,0.206,0.0,0.855,1.0392683180570546,-0.0
17,2013-01-14 08:30:00,0.10071001946926117,0.15956829488277435,1.7999999523162842,0.238,0.0,0.122,1.6557216379642488,-0.0
18,2013-01-14 09:00:00,0.04764547199010849,0.0,1.7922850847244263,0.213,0.0,0.292,1.6656396127343178,-0.0
