,datetime,charge_solar,charge_load,discharge_size,current_solar,current_controlled_load_consumption,current_general_electricity_consumption,current_charge,reward
0,2013-01-14 00:00:00,0.7822279930114746,0.0,1.0,0.0,0.0,0.073,0.927,-0.0
1,2013-01-14 00:30:00,0.5683969855308533,0.04573139548301697,0.811572790145874,0.0,0.0,0.115,0.812,-0.0
2,2013-01-14 01:00:00,0.43491390347480774,0.258051335811615,0.7773892283439636,0.0,1.094,0.024,0.22261077165603638,-0.02634621074676516
3,2013-01-14 01:30:00,0.1124514639377594,0.8747798204421997,0.9994931221008301,0.0,1.263,0.126,0.29099863624572764,-0.0
4,2013-01-14 02:00:00,0.7114478945732117,0.7688490152359009,0.9832248687744141,0.0,1.25,0.319,0.08015371227264362,-0.0
5,2013-01-14 02:30:00,0.41186732053756714,1.0,0.8548789024353027,0.0,0.356,0.055,1.0,-0.0
6,2013-01-14 03:00:00,7.568679575342685e-05,3.0709912390847194e-10,0.7049013376235962,0.0,0.669,0.1889999999999999,0.2950986623764038,-0.041336638924545775
7,2013-01-14 03:30:00,0.0902600884437561,0.939784049987793,0.9254944324493408,0.0,0.45,0.7390000000000001,0.28101862525939936,-0.0
8,2013-01-14 04:00:00,0.5611332058906555,0.824435830116272,0.8307279348373413,0.0,0.0,0.7559999999999999,0.8575269193649294,-0.0
9,2013-01-14 04:30:00,6.7358741944190115e-06,0.12195968627929688,0.9875032901763916,0.0,0.444,0.083,0.33854360389709476,-0.0
10,2013-01-14 05:00:00,0.281650185585022,0.7586337327957153,0.986086368560791,0.0,0.513,0.364,0.6872790594100952,-0.0
11,2013-01-14 05:30:00,0.7451764345169067,0.4073852300643921,0.7913118600845337,0.0,0.0,0.823,0.39505665111541743,-0.0
12,2013-01-14 06:00:00,0.41675031185150146,0.6457940936088562,0.6322596073150635,0.0,0.0,0.6729999999999999,0.891092604160309,-0.0
13,2013-01-14 06:30:00,1.903620500343095e-06,0.08189725875854492,0.968395471572876,0.0,0.0,0.833,0.058092604160309036,-0.0
14,2013-01-14 07:00:00,0.4793459177017212,0.9999963045120239,0.9226090908050537,0.05,0.0,0.848,0.9358184871673582,-0.0
15,2013-01-14 07:30:00,9.794840494237178e-09,0.02015724778175354,0.9978702068328857,0.106,0.0,0.7659999999999999,0.3177129492562919,-0.0
16,2013-01-14 08:00:00,0.25592678785324097,0.7860504388809204,0.8570771217346191,0.206,0.0,0.855,0.31152366260649567,-0.0
17,2013-01-14 08:30:00,0.34462931752204895,0.8842065334320068,0.9174482822418213,0.238,0.0,0.122,0.8947461413550019,-0.0
18,2013-01-14 09:00:00,3.955132342525758e-06,7.279109013325069e-07,0.6695026755332947,0.213,0.0,0.292,0.8157461413550019,-0.0
19,2013-01-14 09:30:00,0.4611445367336273,0.25967442989349365,0.8029911518096924,0.238,0.0,0.104,0.8205794287515045,-0.0
20,2013-01-14 10:00:00,8.649442315800115e-05,0.3521014451980591,0.977114200592041,0.4629999999999999,0.0,0.282,1.0,-0.0
21,2013-01-14 10:30:00,0.0004100799560546875,0.0010440349578857422,0.9555650949478149,0.363,0.0,0.2689999999999999,1.0,-0.0
22,2013-01-14 11:00:00,0.0036819875240325928,0.03612074255943298,0.6247079968452454,1.131,0.0,1.15,0.9411972699165345,-0.0
23,2013-01-14 11:30:00,3.278909207438119e-05,0.18080279231071472,1.0,1.519,0.0,0.624,1.0,-0.0
24,2013-01-14 12:00:00,2.3627482732990757e-05,0.07091900706291199,0.9999603033065796,1.619,0.0,0.158,1.0,-0.0
25,2013-01-14 12:30:00,5.100533826407627e-07,0.9868246912956238,1.0,1.538,0.0,0.379,1.0,-0.0
26,2013-01-14 13:00:00,6.501025927718729e-05,0.0013887286186218262,0.2392900586128235,1.763,0.0,0.145,1.0,-0.0
27,2013-01-14 13:30:00,6.866068247290968e-08,0.9922428131103516,1.0,1.781,0.0,0.0579999999999999,1.0,-0.0
28,2013-01-14 14:00:00,4.861113893639413e-07,0.011068582534790039,0.9999998807907104,1.769,0.0,0.099,1.0,-0.0
29,2013-01-14 14:30:00,2.309775481990073e-08,0.9967362880706787,1.0,1.719,0.0,0.122,1.0,-0.0
30,2013-01-14 15:00:00,6.796737125114305e-06,0.006716668605804443,0.9999433755874634,1.663,0.0,0.036,1.0,-0.0
31,2013-01-14 15:30:00,1.2998863097024582e-09,0.9994429349899292,1.0,1.519,0.0,0.619,0.9005570637101845,-0.0
32,2013-01-14 16:00:00,6.174957889015786e-06,0.0019060075283050537,0.1573796272277832,1.138,0.0,0.135,1.0,-0.0
33,2013-01-14 16:30:00,6.650859631918138e-07,0.9936121702194214,0.9999977350234985,1.075,0.0,0.081,1.0,-0.0
34,2013-01-14 17:00:00,2.7570517886488233e-06,1.301805655046343e-22,0.929493248462677,0.525,0.0,0.25,1.0,-0.0
