episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,agent_timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,info/last_target_update_ts,info/num_target_updates,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/mean_q,info/learner/default_policy/max_q,info/learner/default_policy/min_q
-94.02848561724969,-94.02848561724969,-94.02848561724969,2352.0,1,1,2500,2500,False,1,1,5ce6b8f1cfc34f4489e27b917572dc37,2021-04-01_19-35-36,1617302136,78.39799189567566,78.39799189567566,24901,alexanders-mbp.lan,192.168.86.244,78.39799189567566,0,1,ddc80_00015,[-94.02848561724969],[2352],0.7178812968831022,1.3465672576489425,0.18038305460286588,1.8552304839477782,0.0,4.578,55913.861,3.655,2500,2500,256256,256256,2500,1001,76.80990990990992,60.41801801801803,-0.13098918,-0.043835294,-0.58673567
-32.295379959733715,-94.02848561724969,-63.1619327884917,2352.0,1,1,5000,5000,False,2,2,5ce6b8f1cfc34f4489e27b917572dc37,2021-04-01_19-38-27,1617302307,170.42199182510376,248.81998372077942,24901,alexanders-mbp.lan,192.168.86.244,248.81998372077942,0,2,ddc80_00015,"[-32.295379959733715, -94.02848561724969]","[2352, 2352]",0.7088312358910778,1.3211765350225897,0.1796442855153541,1.8007768532810833,0.0,4.554,56208.904,3.524,5000,5000,896256,896256,5000,3501,76.79625,59.24875,-0.19316018,-0.03150277,-0.6500325
-32.295379959733715,-94.02848561724969,-56.77376295933919,2352.0,1,1,7500,7500,False,3,3,5ce6b8f1cfc34f4489e27b917572dc37,2021-04-01_19-41-19,1617302479,172.20736289024353,421.02734661102295,24901,alexanders-mbp.lan,192.168.86.244,421.02734661102295,0,3,ddc80_00015,"[-43.99742330103417, -94.02848561724969, -32.295379959733715]","[2352, 2352, 2352]",0.7043468548798772,1.3090851795589344,0.17934246587475186,1.769816779504235,0.0,4.781,53550.537,3.047,7500,7500,1536256,1536256,7500,6001,71.96008230452676,58.58683127572017,-0.23240215,0.065096,-0.57467127
-32.295379959733715,-94.02848561724969,-52.68839195285207,2352.0,1,1,10000,10000,False,4,4,5ce6b8f1cfc34f4489e27b917572dc37,2021-04-01_19-44-12,1617302652,172.81626677513123,593.8436133861542,24901,alexanders-mbp.lan,192.168.86.244,593.8436133861542,0,4,ddc80_00015,"[-40.43227893339073, -94.02848561724969, -32.295379959733715, -43.99742330103417]","[2352, 2352, 2352, 2352]",0.700565654739638,1.3015775823850462,0.1790522653554968,1.7494841808143522,0.0,6.361,40243.386,3.662,10000,10000,2176256,2176256,10000,8501,70.84180327868853,57.902868852459015,-0.22996853,0.027138388,-0.5823017
-32.295379959733715,-94.02848561724969,-49.40849549282779,2352.0,1,1,12500,12500,False,5,5,5ce6b8f1cfc34f4489e27b917572dc37,2021-04-01_19-47-05,1617302825,173.02421283721924,766.8678262233734,24901,alexanders-mbp.lan,192.168.86.244,766.8678262233734,0,5,ddc80_00015,"[-36.28890965273067, -94.02848561724969, -32.295379959733715, -43.99742330103417, -40.43227893339073]","[2352, 2352, 2352, 2352, 2352]",0.6979460866846088,1.2963367412633542,0.17883616703704258,1.7347236273157631,0.0,4.307,59444.269,3.666,12500,12500,2816256,2816256,12500,11001,78.36188524590163,57.449180327868845,-0.24164948,0.037105024,-0.6139471
-32.295379959733715,-94.02848561724969,-46.76364126680297,2352.0,1,1,15000,15000,False,6,6,5ce6b8f1cfc34f4489e27b917572dc37,2021-04-01_19-50-01,1617303001,175.54519319534302,942.4130194187164,24901,alexanders-mbp.lan,192.168.86.244,942.4130194187164,0,6,ddc80_00015,"[-33.53937013667881, -94.02848561724969, -32.295379959733715, -43.99742330103417, -40.43227893339073, -36.28890965273067]","[2352, 2352, 2352, 2352, 2352, 2352]",0.6964756153556495,1.2926218766618793,0.17868979612033675,1.7234106790020551,0.0,3.968,64513.797,3.614,15000,15000,3456256,3456256,15000,13501,78.68582995951418,57.29433198380567,-0.28424695,0.00218568,-0.7270348
-32.295379959733715,-94.02848561724969,-45.970178502115104,2352.0,1,1,17500,17500,False,7,7,5ce6b8f1cfc34f4489e27b917572dc37,2021-04-01_19-52-58,1617303178,177.29035878181458,1119.703378200531,24901,alexanders-mbp.lan,192.168.86.244,1119.703378200531,0,7,ddc80_00015,"[-41.20940191398792, -94.02848561724969, -32.295379959733715, -43.99742330103417, -40.43227893339073, -36.28890965273067, -33.53937013667881]","[2352, 2352, 2352, 2352, 2352, 2352, 2352]",0.6955376129641249,1.292451671024335,0.17859937993090327,1.7148579861793911,0.0,5.473,46776.964,3.499,17500,17500,4096256,4096256,17500,16001,78.0088,57.60319999999999,-0.28326142,0.040129043,-0.6108807
-32.295379959733715,-94.02848561724969,-44.8442659659205,2352.0,1,1,20000,20000,False,8,8,5ce6b8f1cfc34f4489e27b917572dc37,2021-04-01_19-55-53,1617303353,174.959321975708,1294.662700176239,24901,alexanders-mbp.lan,192.168.86.244,1294.662700176239,0,8,ddc80_00015,"[-36.962878212558316, -94.02848561724969, -32.295379959733715, -43.99742330103417, -40.43227893339073, -36.28890965273067, -33.53937013667881, -41.20940191398792]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",0.6952412375172091,1.2919254997699428,0.1784726280910244,1.7078373334695196,0.0,5.334,47992.537,3.573,20000,20000,4736256,4736256,20000,18501,80.17661290322582,57.5,-0.3150964,0.05262,-0.8275518
-32.295379959733715,-94.02848561724969,-43.804936148989015,2352.0,1,1,22500,22500,False,9,9,5ce6b8f1cfc34f4489e27b917572dc37,2021-04-01_19-58-48,1617303528,174.28015899658203,1468.942859172821,24901,alexanders-mbp.lan,192.168.86.244,1468.942859172821,0,9,ddc80_00015,"[-35.49029761353707, -94.02848561724969, -32.295379959733715, -43.99742330103417, -40.43227893339073, -36.28890965273067, -33.53937013667881, -41.20940191398792, -36.962878212558316]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",0.6948199136502636,1.2914065341145067,0.17836967131381046,1.7019236867050225,0.0,4.696,54515.454,3.607,22500,22500,5376256,5376256,22500,21001,79.34227642276421,56.94959349593495,-0.29553428,0.01146806,-0.8560513
-32.295379959733715,-94.02848561724969,-42.90190970122341,2352.0,1,1,25000,25000,False,10,10,5ce6b8f1cfc34f4489e27b917572dc37,2021-04-01_20-01-42,1617303702,174.0701789855957,1643.0130381584167,24901,alexanders-mbp.lan,192.168.86.244,1643.0130381584167,0,10,ddc80_00015,"[-34.77467167133303, -94.02848561724969, -32.295379959733715, -43.99742330103417, -40.43227893339073, -36.28890965273067, -33.53937013667881, -41.20940191398792, -36.962878212558316, -35.49029761353707]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",0.6943295159158647,1.2906649672279982,0.17824401851122834,1.6966439605730081,0.0,3.912,65446.921,3.941,25000,25000,6016256,6016256,25000,23501,76.41755102040817,57.47102040816328,-0.3130951,-0.03051129,-0.6585544
