episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,agent_timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,info/last_target_update_ts,info/num_target_updates,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/mean_q,info/learner/default_policy/max_q,info/learner/default_policy/min_q
-94.80682523743525,-94.80682523743525,-94.80682523743525,2352.0,1,1,2500,2500,False,1,1,7a09df1bd0224bff8717eb5f81e6d39d,2021-04-01_19-31-43,1617301903,76.06252098083496,76.06252098083496,24415,alexanders-mbp.lan,192.168.86.244,76.06252098083496,0,1,ddc80_00008,[-94.80682523743525],[2352],0.6259557296161126,1.2216695734425957,0.15820364435402598,1.6788037859502196,0.0,9.631,26580.005,4.133,2500,2500,256256,256256,2500,1001,71.84907407407407,61.57407407407409,0.031949498,0.18707511,-0.31158105
-37.42888782298907,-94.80682523743525,-66.11785653021215,2352.0,1,1,5000,5000,False,2,2,7a09df1bd0224bff8717eb5f81e6d39d,2021-04-01_19-34-39,1617302079,175.95516109466553,252.0176820755005,24415,alexanders-mbp.lan,192.168.86.244,252.0176820755005,0,2,ddc80_00008,"[-37.42888782298907, -94.80682523743525]","[2352, 2352]",0.6316565711978208,1.2319683896668465,0.16081839569427975,1.6479389351089195,0.0,10.612,24124.693,4.963,5000,5000,896256,896256,5000,3501,78.4165322580645,60.0516129032258,-0.03815195,0.20810458,-0.45377135
-35.36101946561265,-94.80682523743525,-55.865577508678996,2352.0,1,1,7500,7500,False,3,3,7a09df1bd0224bff8717eb5f81e6d39d,2021-04-01_19-37-50,1617302270,190.23239088058472,442.2500729560852,24415,alexanders-mbp.lan,192.168.86.244,442.2500729560852,0,3,ddc80_00008,"[-35.36101946561265, -94.80682523743525, -37.42888782298907]","[2352, 2352, 2352]",0.6384174751332296,1.2408970045712568,0.16277646430933315,1.6368099645745575,0.0,12.139,21089.075,4.04,7500,7500,1536256,1536256,7500,6001,79.5553903345725,59.57620817843866,-0.033852994,0.25236797,-0.47239628
-33.773844909594104,-94.80682523743525,-50.34264435890777,2352.0,1,1,10000,10000,False,4,4,7a09df1bd0224bff8717eb5f81e6d39d,2021-04-01_19-41-05,1617302465,195.10852694511414,637.3585999011993,24415,alexanders-mbp.lan,192.168.86.244,637.3585999011993,0,4,ddc80_00008,"[-33.773844909594104, -94.80682523743525, -37.42888782298907, -35.36101946561265]","[2352, 2352, 2352, 2352]",0.6427429545054721,1.2472733641803557,0.16427150633416449,1.6304701479407497,0.0,10.957,23364.766,4.62,10000,10000,2176256,2176256,10000,8501,69.4210909090909,58.71854545454545,-0.0053116195,0.21447757,-0.51746166
-27.902721123630048,-94.80682523743525,-45.85465971185222,2352.0,1,1,12500,12500,False,5,5,7a09df1bd0224bff8717eb5f81e6d39d,2021-04-01_19-44-24,1617302664,199.14718794822693,836.5057878494263,24415,alexanders-mbp.lan,192.168.86.244,836.5057878494263,0,5,ddc80_00008,"[-27.902721123630048, -94.80682523743525, -37.42888782298907, -35.36101946561265, -33.773844909594104]","[2352, 2352, 2352, 2352, 2352]",0.6466122178994228,1.2521171607907033,0.1653514219400892,1.626031000433469,0.0,10.715,23891.989,4.236,12500,12500,2816256,2816256,12500,11001,71.45800711743772,57.93879003558719,0.002787438,0.28423756,-0.6257157
-27.902721123630048,-94.80682523743525,-42.906990140265,2352.0,1,1,15000,15000,False,6,6,7a09df1bd0224bff8717eb5f81e6d39d,2021-04-01_19-47-43,1617302863,198.11918997764587,1034.6249778270721,24415,alexanders-mbp.lan,192.168.86.244,1034.6249778270721,0,6,ddc80_00008,"[-28.168642282328907, -94.80682523743525, -37.42888782298907, -35.36101946561265, -33.773844909594104, -27.902721123630048]","[2352, 2352, 2352, 2352, 2352, 2352]",0.6496111428478085,1.2552108409218157,0.16615611976692665,1.6222052968920873,0.0,9.954,25717.381,5.03,15000,15000,3456256,3456256,15000,13501,82.67921146953405,57.38458781362007,0.024976742,0.27518594,-0.50881785
-27.269203946967718,-94.80682523743525,-40.67302068407968,2352.0,1,1,17500,17500,False,7,7,7a09df1bd0224bff8717eb5f81e6d39d,2021-04-01_19-51-05,1617303065,201.67940831184387,1236.304386138916,24415,alexanders-mbp.lan,192.168.86.244,1236.304386138916,0,7,ddc80_00008,"[-27.269203946967718, -94.80682523743525, -37.42888782298907, -35.36101946561265, -33.773844909594104, -27.902721123630048, -28.168642282328907]","[2352, 2352, 2352, 2352, 2352, 2352, 2352]",0.6521563805725114,1.257836288388812,0.1668256343117421,1.619103325508189,0.0,13.25,19320.452,4.301,17500,17500,4096256,4096256,17500,16001,84.31087719298245,57.289473684210535,0.033145018,0.29803607,-0.47030008
-25.431303164511203,-94.80682523743525,-38.76780599413362,2352.0,1,1,20000,20000,False,8,8,7a09df1bd0224bff8717eb5f81e6d39d,2021-04-01_19-54-24,1617303264,199.17694807052612,1435.4813342094421,24415,alexanders-mbp.lan,192.168.86.244,1435.4813342094421,0,8,ddc80_00008,"[-25.431303164511203, -94.80682523743525, -37.42888782298907, -35.36101946561265, -33.773844909594104, -27.902721123630048, -28.168642282328907, -27.269203946967718]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",0.6541346527197944,1.2597626957528711,0.16735042216642965,1.6167405633814758,0.0,9.379,27293.687,4.094,20000,20000,4736256,4736256,20000,18501,77.88185053380784,57.71316725978648,0.037623838,0.32691738,-0.51233506
-25.431303164511203,-94.80682523743525,-37.36542262063608,2352.0,1,1,22500,22500,False,9,9,7a09df1bd0224bff8717eb5f81e6d39d,2021-04-01_19-57-38,1617303458,193.57118606567383,1629.052520275116,24415,alexanders-mbp.lan,192.168.86.244,1629.052520275116,0,9,ddc80_00008,"[-26.1463556326558, -94.80682523743525, -37.42888782298907, -35.36101946561265, -33.773844909594104, -27.902721123630048, -28.168642282328907, -27.269203946967718, -25.431303164511203]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",0.6556839768148438,1.2613212842470445,0.16775607225118916,1.6148083510089626,0.0,7.804,32805.543,4.208,22500,22500,5376256,5376256,22500,21001,76.07481751824818,57.193430656934304,0.037081093,0.31739324,-0.56110907
-23.98345462649757,-94.80682523743525,-36.02722582122223,2352.0,1,1,25000,25000,False,10,10,7a09df1bd0224bff8717eb5f81e6d39d,2021-04-01_20-00-52,1617303652,194.00236225128174,1823.0548825263977,24415,alexanders-mbp.lan,192.168.86.244,1823.0548825263977,0,10,ddc80_00008,"[-23.98345462649757, -94.80682523743525, -37.42888782298907, -35.36101946561265, -33.773844909594104, -27.902721123630048, -28.168642282328907, -27.269203946967718, -25.431303164511203, -26.1463556326558]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",0.6570596787131262,1.262772927288376,0.1681007881324575,1.6132587836430132,0.0,9.099,28134.644,3.909,25000,25000,6016256,6016256,25000,23501,79.93846153846154,57.23150183150183,0.045470387,0.34390527,-0.4091716
