,datetime,charge_solar,charge_load,discharge_size,current_solar,current_controlled_load_consumption,current_general_electricity_consumption,current_charge,reward
0,2013-01-14 00:00:00,0.03796740621328354,0.2604232132434845,0.6408937573432922,0.0,0.0,0.073,0.30747054409980773,-0.0
1,2013-01-14 00:30:00,0.09097890555858612,0.8979994654655457,0.6448890566825867,0.0,0.0,0.115,1.0,-0.0
2,2013-01-14 01:00:00,0.8943735957145691,0.33950865268707275,0.9296480417251587,0.0,1.094,0.024,0.07035195827484131,-0.05686606109619142
3,2013-01-14 01:30:00,0.443069726228714,0.03138543665409088,0.919588565826416,0.0,1.263,0.126,0.0,-0.07149968708276748
4,2013-01-14 02:00:00,0.3903237283229828,0.0,0.9248665571212769,0.0,1.25,0.319,0.0,-0.11864334428787232
5,2013-01-14 02:30:00,1.0,0.0,0.904491126537323,0.0,0.35600000000000004,0.055,0.4934911265373229,-0.0
6,2013-01-14 03:00:00,0.8801854848861694,0.6901906728744507,0.6555814146995544,0.0,0.669,0.189,0.46482707405090334,-0.0
7,2013-01-14 03:30:00,0.7230055332183838,0.6997696161270142,0.8710833191871643,0.0,0.45,0.7390000000000001,0.1815762357711792,-0.0
8,2013-01-14 04:00:00,0.31461217999458313,0.0,0.8447958827018738,0.0,0.0,0.7559999999999999,0.08879588270187388,-0.0
9,2013-01-14 04:30:00,0.956531822681427,0.04721108078956604,0.9403614401817322,0.0,0.444,0.083,0.3661503593921661,-0.0
10,2013-01-14 05:00:00,0.9358058571815491,0.8210724592208862,0.7621771693229675,0.0,0.513,0.364,0.5696268219947817,-0.0
11,2013-01-14 05:30:00,0.3253816068172455,0.75991290807724,0.7895160913467407,0.0,0.0,0.823,0.27783344793319686,-0.0
12,2013-01-14 06:00:00,0.07675224542617798,0.018375495448708534,0.9792314171791077,0.0,0.0,0.6729999999999999,0.2878559217303992,-0.0
13,2013-01-14 06:30:00,0.6506103277206421,0.02310756966471672,0.9560189247131348,0.0,0.0,0.833,0.09991135504841808,-0.0
14,2013-01-14 07:00:00,0.8167375326156616,0.0429217666387558,0.9714106321334839,0.05,0.0,0.848,0.08048886549472811,-0.0
15,2013-01-14 07:30:00,0.5997011661529541,0.0,0.991216778755188,0.106,0.0,0.7659999999999999,0.22521677875518809,-0.0
16,2013-01-14 08:00:00,0.5780192017555237,0.0,0.9515705108642578,0.206,0.0,0.855,0.09657051086425783,-0.0
17,2013-01-14 08:30:00,0.6296756863594055,0.0,0.9449370503425598,0.238,0.0,0.122,0.8229370503425598,-0.0
18,2013-01-14 09:00:00,0.8021270036697388,0.0,0.7243392467498779,0.213,0.0,0.292,0.8850629496574403,-0.0
19,2013-01-14 09:30:00,0.7890135645866394,0.0,0.9270058274269104,0.238,0.0,0.104,1.0,-0.0
20,2013-01-14 10:00:00,0.8485323190689087,0.0,0.8809751868247986,0.463,0.0,0.282,0.718,-0.0
21,2013-01-14 10:30:00,0.5802284479141235,0.03348153829574585,0.5785572528839111,0.363,0.0,0.269,0.9795184617042542,-0.0
22,2013-01-14 11:00:00,0.8136292695999146,0.0,0.8181467056274414,1.131,0.0,1.15,0.20833380699157722,-0.0
23,2013-01-14 11:30:00,0.029419390484690666,0.0,0.8549423217773438,1.519,0.0,0.624,1.0,-0.0
24,2013-01-14 12:00:00,0.024867765605449677,0.0528193861246109,0.019350087270140648,1.619,0.0,0.158,1.0,-0.0
25,2013-01-14 12:30:00,0.010510270483791828,0.2362491488456726,0.9786733388900757,1.538,0.0,0.379,1.0,-0.0
26,2013-01-14 13:00:00,0.0,0.029166297987103462,0.9976972937583923,1.763,0.0,0.145,1.0,-0.0
27,2013-01-14 13:30:00,0.0,0.15209202468395233,0.9808444380760193,1.781,0.0,0.058,1.0,-0.0
28,2013-01-14 14:00:00,0.0010517967166379094,0.04296025633811951,0.9792215824127197,1.769,0.0,0.099,1.0,-0.0
29,2013-01-14 14:30:00,0.01856178417801857,0.05903756991028786,0.9646830558776855,1.719,0.0,0.122,1.0,-0.0
30,2013-01-14 15:00:00,0.010182472877204418,0.019710708409547806,0.9951621294021606,1.663,0.0,0.036000000000000004,1.0,-0.0
31,2013-01-14 15:30:00,0.0022129439748823643,0.13334053754806519,0.9351075291633606,1.519,0.0,0.619,1.0,-0.0
32,2013-01-14 16:00:00,0.0,0.0,0.1452285349369049,1.138,0.0,0.135,1.0,-0.0
33,2013-01-14 16:30:00,0.2999030649662018,0.6201701164245605,0.6529313325881958,1.075,0.0,0.081,1.0,-0.0
34,2013-01-14 17:00:00,0.2622930109500885,0.007998061366379261,0.9886475205421448,0.525,0.0,0.25,1.0,-0.0
35,2013-01-14 17:30:00,0.4613420069217682,0.009080348536372185,0.7424359321594238,0.863,0.0,0.161,1.0,-0.0
36,2013-01-14 18:00:00,0.34082216024398804,0.42531508207321167,0.5688234567642212,0.775,0.0,0.146,0.8628627576828002,-0.0
37,2013-01-14 18:30:00,0.3745461702346802,0.0,0.9126179814338684,0.188,0.0,0.154,0.9831372423171997,-0.0
38,2013-01-14 19:00:00,0.8114109635353088,0.0008791942382231355,0.9789171814918518,0.106,0.0,0.4370000000000001,0.578983563444577,-0.0
39,2013-01-14 19:30:00,0.582942545413971,0.0,1.0,0.063,0.0,0.218,0.782,-0.0
40,2013-01-14 20:00:00,0.715846598148346,0.0,1.0,0.019,0.0,0.241,0.759,-0.0
41,2013-01-14 20:30:00,0.7692391872406006,0.0,1.0,0.0,0.0,0.13699999999999998,0.863,-0.0
