,datetime,charge_solar,charge_load,discharge_size,current_solar,current_controlled_load_consumption,current_general_electricity_consumption,current_charge,reward
0,2013-01-14 00:00:00,1.5850306749343872,0.0,1.5433002710342407,0.0,0.0,0.073,1.4703002710342408,-0.0
1,2013-01-14 00:30:00,1.5528192520141602,0.0,1.3538037538528442,0.0,0.0,0.115,1.3553002710342408,-0.0
2,2013-01-14 01:00:00,1.5019080638885498,0.0,1.377666711807251,0.0,1.094,0.024,0.25966671180725087,-0.0
3,2013-01-14 01:30:00,1.239349365234375,0.0,1.589773416519165,0.0,1.263,0.126,0.20077341651916514,-0.0
4,2013-01-14 02:00:00,1.264056921005249,0.0,1.5551549196243286,0.0,1.25,0.319,0.0,-0.003738171701431276
5,2013-01-14 02:30:00,1.600000023841858,0.0,1.5993139743804932,0.0,0.35600000000000004,0.055,1.1883139743804931,-0.0
6,2013-01-14 03:00:00,1.600000023841858,0.0,1.3919093608856201,0.0,0.669,0.189,0.53390936088562,-0.0
7,2013-01-14 03:30:00,1.5835508108139038,0.0,1.5496934652328491,0.0,0.45,0.7390000000000001,0.36069346523284906,-0.0
8,2013-01-14 04:00:00,1.5030221939086914,0.011801021173596382,1.4873112440109253,0.0,0.0,0.7559999999999999,0.719510222837329,-0.0
9,2013-01-14 04:30:00,1.4802937507629395,0.0,1.2770754098892212,0.0,0.444,0.083,0.7500754098892213,-0.0
10,2013-01-14 05:00:00,1.600000023841858,0.0,1.5280921459197998,0.0,0.513,0.364,0.6510921459197999,-0.0
11,2013-01-14 05:30:00,1.4875869750976562,0.0,1.51826810836792,0.0,0.0,0.823,0.69526810836792,-0.0
12,2013-01-14 06:00:00,1.3374515771865845,0.0,1.2569730281829834,0.0,0.0,0.6729999999999999,0.5839730281829835,-0.0
13,2013-01-14 06:30:00,1.2868845462799072,0.0,1.3855276107788086,0.0,0.0,0.833,0.5525276107788086,-0.0
14,2013-01-14 07:00:00,1.190402865409851,0.0,1.2972856760025024,0.05,0.0,0.848,0.44928567600250247,-0.0
15,2013-01-14 07:30:00,1.2639074325561523,0.0,1.534150242805481,0.106,0.0,0.7659999999999999,0.768150242805481,-0.0
16,2013-01-14 08:00:00,1.2242313623428345,0.0,1.4958561658859253,0.206,0.0,0.855,0.6408561658859253,-0.0
17,2013-01-14 08:30:00,1.2484407424926758,0.0,1.514780044555664,0.238,0.0,0.122,1.3927800445556642,-0.0
18,2013-01-14 09:00:00,1.1133246421813965,0.0,1.2785873413085938,0.213,0.0,0.292,1.515219955444336,-0.0
19,2013-01-14 09:30:00,0.5233272314071655,0.0,1.46244478225708,0.238,0.0,0.104,1.5807800445556641,-0.0
20,2013-01-14 10:00:00,0.8710048198699951,0.0,1.4643619060516357,0.463,0.0,0.282,1.337219955444336,-0.0
21,2013-01-14 10:30:00,0.42864325642585754,0.0554099939763546,1.3078925609588623,0.363,0.0,0.269,1.5383700505793096,-0.0
22,2013-01-14 11:00:00,0.09765280038118362,0.06444636732339859,1.4993773698806763,1.131,0.0,1.15,1.542160731136799,-0.0
23,2013-01-14 11:30:00,0.0,0.10174848884344101,0.8219897150993347,1.519,0.0,0.624,1.6,-0.0
24,2013-01-14 12:00:00,0.0,1.2161478996276855,0.3862169086933136,1.619,0.0,0.158,1.6,-0.0
25,2013-01-14 12:30:00,1.1346673965454102,0.08218728750944138,1.57979416847229,1.538,0.0,0.379,1.5421453159451486,-0.0
26,2013-01-14 13:00:00,0.0,1.0750716924667358,0.7189579010009766,1.763,0.0,0.145,1.6,-0.0
27,2013-01-14 13:30:00,1.2139501571655273,0.09725338965654373,1.600000023841858,1.781,0.0,0.058,1.6,-0.0
28,2013-01-14 14:00:00,0.9270729422569275,0.916198194026947,1.4038126468658447,1.769,0.0,0.099,1.4267288637161257,-0.0
