episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_env_wait_ms,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_steps_trained,info/last_target_update_ts,info/num_target_updates,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/mean_q,info/learner/default_policy/max_q,info/learner/default_policy/min_q
-116.98223116251712,-116.98223116251712,-116.98223116251712,2352.0,1,1,2500,False,1,1,e72c55688d8d48259abd3ca8d566086d,2021-04-04_20-25-01,1617564301,100.73035216331482,100.73035216331482,54574,alexanders-mbp.lan,192.168.86.250,100.73035216331482,0,1,2ffd1_00001,[-116.98223116251712],[2352],2.3303345554783457,0.7733481733954367,1.3581614930931925,0.17160694392287032,8.068,31729.959,6.432,2500,256256,2500,1001,79.10979020979022,59.50769230769231,-0.2281746,-0.035979375,-0.56602997
-95.5608148493473,-116.98223116251712,-106.27152300593221,2352.0,1,1,5000,False,2,2,e72c55688d8d48259abd3ca8d566086d,2021-04-04_20-28-55,1617564535,234.39703226089478,335.1273844242096,54574,alexanders-mbp.lan,192.168.86.250,335.1273844242096,0,2,2ffd1_00001,"[-95.5608148493473, -116.98223116251712]","[2352, 2352]",2.4126632447780647,0.7934427610008826,1.426032758426935,0.18088769512992403,10.143,25237.91,6.467,5000,896256,5000,3501,77.13172205438066,59.27401812688822,-0.33762252,-0.07730909,-0.6296967
-95.5608148493473,-116.98223116251712,-104.40984017304338,2352.0,1,1,7500,False,3,3,e72c55688d8d48259abd3ca8d566086d,2021-04-04_20-32-57,1617564777,241.57781791687012,576.7052023410797,54574,alexanders-mbp.lan,192.168.86.250,576.7052023410797,0,3,2ffd1_00001,"[-100.68647450726569, -116.98223116251712, -95.5608148493473]","[2352, 2352, 2352]",2.4565578853595134,0.8070954054025691,1.462421867012056,0.18615788074332643,11.218,22821.002,5.312,7500,1536256,7500,6001,75.78882352941176,59.39999999999999,-0.52953696,-0.048929818,-0.938865
-95.5608148493473,-116.98223116251712,-105.06607825876058,2352.0,1,1,10000,False,4,4,e72c55688d8d48259abd3ca8d566086d,2021-04-04_20-37-01,1617565021,244.32487797737122,821.0300803184509,54574,alexanders-mbp.lan,192.168.86.250,821.0300803184509,0,4,2ffd1_00001,"[-107.03479251591219, -116.98223116251712, -95.5608148493473, -100.68647450726569]","[2352, 2352, 2352, 2352]",2.4885787735696177,0.8155559448603587,1.4876226243641857,0.18969611615249013,12.546,20404.614,6.934,10000,2176256,10000,8501,60.421220930232565,58.78837209302325,-0.580312,-0.12963527,-1.1877484
-95.5608148493473,-116.98223116251712,-104.68042289174204,2352.0,1,1,12500,False,5,5,e72c55688d8d48259abd3ca8d566086d,2021-04-04_20-41-05,1617565265,244.11020588874817,1065.140286207199,54574,alexanders-mbp.lan,192.168.86.250,1065.140286207199,0,5,2ffd1_00001,"[-103.13780142366797, -116.98223116251712, -95.5608148493473, -100.68647450726569, -107.03479251591219]","[2352, 2352, 2352, 2352, 2352]",2.509922438621156,0.8240180394555331,1.5047767482890444,0.1920836190238942,9.794,26137.124,6.234,12500,2816256,12500,11001,72.9796511627907,57.72703488372094,-0.6272078,-0.15182811,-1.1327815
-95.5608148493473,-117.23868292824423,-106.77346623115909,2352.0,1,1,15000,False,6,6,e72c55688d8d48259abd3ca8d566086d,2021-04-04_20-45-07,1617565507,241.05639815330505,1306.1966843605042,54574,alexanders-mbp.lan,192.168.86.250,1306.1966843605042,0,6,2ffd1_00001,"[-117.23868292824423, -116.98223116251712, -95.5608148493473, -100.68647450726569, -107.03479251591219, -103.13780142366797]","[2352, 2352, 2352, 2352, 2352, 2352]",2.52433594649198,0.8301833618600104,1.517228397361534,0.19372479892238928,12.164,21046.292,5.233,15000,3456256,15000,13501,64.57794117647059,57.90029411764706,-0.77417696,-0.19336472,-1.4801321
-95.5608148493473,-117.23868292824423,-107.70309629376875,2352.0,1,1,17500,False,7,7,e72c55688d8d48259abd3ca8d566086d,2021-04-04_20-49-05,1617565745,237.97625613212585,1544.17294049263,54574,alexanders-mbp.lan,192.168.86.250,1544.17294049263,0,7,2ffd1_00001,"[-113.28087666942677, -116.98223116251712, -95.5608148493473, -100.68647450726569, -107.03479251591219, -103.13780142366797, -117.23868292824423]","[2352, 2352, 2352, 2352, 2352, 2352, 2352]",2.534234418883248,0.8344933352809764,1.5263642589984416,0.19488998071796745,9.841,26012.952,5.631,17500,4096256,17500,16001,76.32776119402986,58.03492537313432,-0.7837002,-0.14966246,-1.4106836
-95.5608148493473,-117.23868292824423,-107.3432690446185,2352.0,1,1,20000,False,8,8,e72c55688d8d48259abd3ca8d566086d,2021-04-04_20-53-00,1617565980,235.1342179775238,1779.3071584701538,54574,alexanders-mbp.lan,192.168.86.250,1779.3071584701538,0,8,2ffd1_00001,"[-104.82447830056675, -116.98223116251712, -95.5608148493473, -100.68647450726569, -107.03479251591219, -103.13780142366797, -117.23868292824423, -113.28087666942677]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",2.5407818173834054,0.8372209774504749,1.532952164541546,0.19574828202769534,9.821,26066.566,4.981,20000,4736256,20000,18501,80.16737160120846,57.56586102719033,-0.8486832,-0.27320307,-1.7817395
-95.5608148493473,-117.23868292824423,-107.33155539064136,2352.0,1,1,22500,False,9,9,e72c55688d8d48259abd3ca8d566086d,2021-04-04_20-56-56,1617566216,236.4109239578247,2015.7180824279785,54574,alexanders-mbp.lan,192.168.86.250,2015.7180824279785,0,9,2ffd1_00001,"[-107.23784615882417, -116.98223116251712, -95.5608148493473, -100.68647450726569, -107.03479251591219, -103.13780142366797, -117.23868292824423, -113.28087666942677, -104.82447830056675]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",2.5454811578381213,0.8391295343845181,1.5381239270613567,0.19639556549496745,13.198,19396.571,5.649,22500,5376256,22500,21001,76.82162162162162,57.478978978978986,-0.8657898,-0.18856613,-1.6973547
-95.5608148493473,-117.23868292824423,-107.10126643606941,2352.0,1,1,25000,False,10,10,e72c55688d8d48259abd3ca8d566086d,2021-04-04_21-00-53,1617566453,236.33857703208923,2252.0566594600677,54574,alexanders-mbp.lan,192.168.86.250,2252.0566594600677,0,10,2ffd1_00001,"[-105.02866584492183, -116.98223116251712, -95.5608148493473, -100.68647450726569, -107.03479251591219, -103.13780142366797, -117.23868292824423, -113.28087666942677, -104.82447830056675, -107.23784615882417]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",2.549297152451441,0.840782577213381,1.5423810744581383,0.19690915160363887,13.576,18856.962,6.465,25000,6016256,25000,23501,81.56506024096385,57.700903614457836,-0.8580869,-0.2983614,-1.7224306
-95.5608148493473,-117.23868292824423,-107.1024838159808,2352.0,1,1,27500,False,11,11,e72c55688d8d48259abd3ca8d566086d,2021-04-04_21-04-45,1617566685,232.6151158809662,2484.671775341034,54574,alexanders-mbp.lan,192.168.86.250,2484.671775341034,0,11,2ffd1_00001,"[-107.11465761509493, -116.98223116251712, -95.5608148493473, -100.68647450726569, -107.03479251591219, -103.13780142366797, -117.23868292824423, -113.28087666942677, -104.82447830056675, -107.23784615882417, -105.02866584492183]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",2.5523355123919598,0.8419471501314778,1.5459932086209478,0.1973461005712335,8.999,28446.205,4.915,27500,6656256,27500,26001,80.7060975609756,57.69420731707317,-0.91481245,-0.26833516,-1.5370883
-95.5608148493473,-117.23868292824423,-107.12679374104482,2352.0,1,1,30000,False,12,12,e72c55688d8d48259abd3ca8d566086d,2021-04-04_21-08-41,1617566921,236.0287730693817,2720.7005484104156,54574,alexanders-mbp.lan,192.168.86.250,2720.7005484104156,0,12,2ffd1_00001,"[-107.39420291674895, -116.98223116251712, -95.5608148493473, -100.68647450726569, -107.03479251591219, -103.13780142366797, -117.23868292824423, -113.28087666942677, -104.82447830056675, -107.23784615882417, -105.02866584492183, -107.11465761509493]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",2.5547714659126064,0.8429033553291599,1.5490497240949292,0.19772446625769166,9.225,27751.434,5.868,30000,7296256,30000,28501,75.32801204819278,57.524096385542165,-0.93585306,-0.32786652,-1.5220631
-95.5608148493473,-117.23868292824423,-106.819732764621,2352.0,1,1,32500,False,13,13,e72c55688d8d48259abd3ca8d566086d,2021-04-04_21-12-34,1617567154,232.15142107009888,2952.8519694805145,54574,alexanders-mbp.lan,192.168.86.250,2952.8519694805145,0,13,2ffd1_00001,"[-103.13500104753491, -116.98223116251712, -95.5608148493473, -100.68647450726569, -107.03479251591219, -103.13780142366797, -117.23868292824423, -113.28087666942677, -104.82447830056675, -107.23784615882417, -105.02866584492183, -107.11465761509493, -107.39420291674895]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",2.556633087386606,0.8436764656450682,1.551573354540263,0.19803617826092848,10.563,24236.214,5.675,32500,7936256,32500,31001,75.251376146789,57.0874617737003,-0.97233725,-0.35684127,-1.6105167
-95.5608148493473,-117.23868292824423,-106.57396403964016,2352.0,1,1,35000,False,14,14,e72c55688d8d48259abd3ca8d566086d,2021-04-04_21-16-29,1617567389,235.36159372329712,3188.2135632038116,54574,alexanders-mbp.lan,192.168.86.250,3188.2135632038116,0,14,2ffd1_00001,"[-103.37897061488944, -116.98223116251712, -95.5608148493473, -100.68647450726569, -107.03479251591219, -103.13780142366797, -117.23868292824423, -113.28087666942677, -104.82447830056675, -107.23784615882417, -105.02866584492183, -107.11465761509493, -107.39420291674895, -103.13500104753491]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",2.558078688005264,0.8443566448101574,1.5536640928015097,0.19828899918016865,11.15,22959.734,7.449,35000,8576256,35000,33501,80.89578313253013,57.391867469879514,-1.0077764,-0.37674588,-1.9351836
