,datetime,charge_solar,charge_load,discharge_size,current_solar,current_controlled_load_consumption,current_general_electricity_consumption,current_charge
0,2013-01-14 00:00:00,1.2803995609283447,0.0,0.7860187292098999,0.0,0.0,0.073,0.7130187292099
1,2013-01-14 00:30:00,1.0010186433792114,0.011000584810972214,0.986506998538971,0.0,0.0,0.115,0.8605064137279987
2,2013-01-14 01:00:00,0.9877263307571411,0.033693522214889526,1.038299322128296,0.0,1.094,0.024,0.0
3,2013-01-14 01:30:00,1.3640223741531372,0.02923998236656189,1.399999976158142,0.0,1.263,0.126,0.0
4,2013-01-14 02:00:00,1.3820364475250244,0.0860133171081543,1.399999976158142,0.0,1.25,0.319,0.0
5,2013-01-14 02:30:00,1.399999976158142,0.09712880849838257,1.399999976158142,0.0,0.356,0.055,0.8918711676597595
6,2013-01-14 03:00:00,1.0735541582107544,0.7337578535079956,1.399999976158142,0.0,0.669,0.1889999999999999,0.8244998111724853
7,2013-01-14 03:30:00,1.0879241228103638,0.8945910930633545,1.399999976158142,0.0,0.45,0.7390000000000001,0.46740928459167463
8,2013-01-14 04:00:00,1.1410776376724243,0.28517237305641174,1.399999976158142,0.0,0.0,0.7559999999999999,0.35882760310173045
9,2013-01-14 04:30:00,1.0104905366897583,0.04687882587313652,1.399999976158142,0.0,0.444,0.083,0.8261211502850057
10,2013-01-14 05:00:00,1.0119774341583252,0.7312527894973755,1.3679395914077759,0.0,0.513,0.364,0.939504909932613
11,2013-01-14 05:30:00,1.2331072092056274,0.7637689113616943,1.3567765951156616,0.0,0.0,0.823,0.7342212687730791
12,2013-01-14 06:00:00,1.1454589366912842,0.9942850470542908,1.313986897468567,0.0,0.0,0.6729999999999999,1.0642724153995506
13,2013-01-14 06:30:00,1.1295933723449707,0.6745445728302002,1.289125919342041,0.0,0.0,0.833,0.5639105963706983
14,2013-01-14 07:00:00,1.0646898746490479,1.0468672513961792,1.3086315393447876,0.05,0.0,0.848,1.077311555862424
15,2013-01-14 07:30:00,1.0664695501327515,0.628743588924408,1.2774429321289062,0.106,0.0,0.7659999999999999,0.4386332993507437
16,2013-01-14 08:00:00,1.0800564289093018,0.35380786657333374,1.3177011013031006,0.206,0.0,0.855,0.10889323472976686
17,2013-01-14 08:30:00,0.660658061504364,0.07624950259923935,1.2886474132537842,0.238,0.0,0.122,1.090397910654545
18,2013-01-14 09:00:00,0.11496849358081818,0.2478828728199005,1.2644051313400269,0.213,0.0,0.292,1.3474158251285548
19,2013-01-14 09:30:00,0.09431514889001846,0.45504724979400635,1.2988052368164062,0.238,0.0,0.104,1.0898059510588651
20,2013-01-14 10:00:00,1.111366868019104,0.1210983395576477,1.2961843013763428,0.4629999999999999,0.0,0.282,1.307095709383487
21,2013-01-14 10:30:00,0.1295287311077118,0.511120080947876,1.3278520107269287,0.363,0.0,0.2689999999999999,1.0391597691774381
22,2013-01-14 11:00:00,0.9916269183158875,0.3586043119430542,1.294394850730896,1.131,0.0,1.15,0.7524492313861817
23,2013-01-14 11:30:00,0.082010917365551,1.3609508275985718,1.3266934156417847,1.519,0.0,0.624,1.4
24,2013-01-14 12:00:00,1.399999976158142,0.8304914832115173,1.3304414749145508,1.619,0.0,0.158,0.6305085406303405
25,2013-01-14 12:30:00,1.382461667060852,1.399999976158142,1.3599849939346313,1.538,0.0,0.379,1.3155212755203247
26,2013-01-14 13:00:00,0.22196324169635773,1.3765599727630615,1.3425815105438232,1.763,0.0,0.145,1.4
27,2013-01-14 13:30:00,0.050519607961177826,1.399999976158142,1.32106614112854,1.781,0.0,0.0579999999999999,1.4
28,2013-01-14 14:00:00,0.04053373262286186,1.399999976158142,1.3505380153656006,1.769,0.0,0.099,1.4
29,2013-01-14 14:30:00,0.008442378602921963,1.399999976158142,1.377606749534607,1.719,0.0,0.122,1.4
30,2013-01-14 15:00:00,0.0,1.399999976158142,1.370516061782837,1.663,0.0,0.036,1.4
31,2013-01-14 15:30:00,0.0,1.399999976158142,1.352517008781433,1.519,0.0,0.619,0.900000023841858
32,2013-01-14 16:00:00,0.9284669160842896,0.742756724357605,0.5398487448692322,1.138,0.0,0.135,1.4
33,2013-01-14 16:30:00,0.7691996693611145,0.17687475681304932,1.3216228485107422,1.075,0.0,0.081,1.4
