,datetime,charge_solar,charge_load,discharge_size,current_solar,current_controlled_load_consumption,current_general_electricity_consumption,current_charge
0,2013-01-14 00:00:00,0.9798582196235657,1.0,0.3931356966495514,0.0,0.0,0.073,1.0
1,2013-01-14 00:30:00,0.4821840822696686,0.19735954701900482,0.8724443912506104,0.0,0.0,0.115,0.6876404529809952
2,2013-01-14 01:00:00,0.4840599298477173,0.41903001070022583,0.5957476496696472,0.0,1.094,0.024,0.4042523503303528
3,2013-01-14 01:30:00,0.6362104415893555,0.8034491539001465,0.9696158170700073,0.0,1.263,0.126,0.030384182929992676
4,2013-01-14 02:00:00,0.7185202240943909,0.978395402431488,0.9658848643302917,0.0,1.25,0.319,0.3918362317085266
5,2013-01-14 02:30:00,0.8457125425338745,0.9874471426010132,0.9520264267921448,0.0,0.356,0.055,0.8178803939819335
6,2013-01-14 03:00:00,0.32255199551582336,0.1560971587896347,0.8440821766853333,0.0,0.669,0.1889999999999999,0.12989537608623491
7,2013-01-14 03:30:00,0.42109543085098267,0.9647542238235474,0.7886612415313721,0.0,0.45,0.7390000000000001,0.5864550240039828
8,2013-01-14 04:00:00,0.9837334752082825,0.9457311034202576,0.954103410243988,0.0,0.0,0.7559999999999999,0.12535884857177704
9,2013-01-14 04:30:00,0.2107909917831421,1.0,0.7449237108230591,0.0,0.444,0.083,1.0
10,2013-01-14 05:00:00,0.1295149028301239,0.06422220915555954,0.9545192718505859,0.0,0.513,0.364,0.05877779084444046
11,2013-01-14 05:30:00,0.10581518709659576,1.0,0.8216543793678284,0.0,0.0,0.823,1.0
12,2013-01-14 06:00:00,0.9859291911125183,0.12213803827762604,0.9426822066307068,0.0,0.0,0.6729999999999999,0.20486196172237403
13,2013-01-14 06:30:00,0.04033125936985016,1.0,0.9687013030052185,0.0,0.0,0.833,0.7572760765552522
14,2013-01-14 07:00:00,0.998011589050293,0.46086156368255615,0.9624454379081726,0.05,0.0,0.848,0.07658628320693939
15,2013-01-14 07:30:00,0.1870989352464676,1.0,0.9449594616889954,0.106,0.0,0.7659999999999999,0.8688274335861214
16,2013-01-14 08:00:00,1.0,0.26728931069374084,1.0,0.206,0.0,0.855,0.008883255720137928
17,2013-01-14 08:30:00,0.35789182782173157,1.0,0.939220666885376,0.238,0.0,0.122,1.0
18,2013-01-14 09:00:00,0.4348445534706116,0.3421640992164612,0.9564432501792908,0.213,0.0,0.292,0.36583590078353884
19,2013-01-14 09:30:00,0.9456822872161865,0.064573273062706,0.9819744825363159,0.238,0.0,0.104,0.8134012094736099
20,2013-01-14 10:00:00,0.4614658057689667,0.4854198098182678,0.9124844074249268,0.4629999999999999,0.0,0.282,0.6073119654655454
21,2013-01-14 10:30:00,0.12635935842990875,0.007049614563584328,0.6260251402854919,0.363,0.0,0.2689999999999999,0.7013119654655455
22,2013-01-14 11:00:00,0.11802457273006439,0.18539442121982574,0.855499267578125,1.131,0.0,1.15,1.0
23,2013-01-14 11:30:00,1.0,0.0,0.9640684127807617,1.519,0.0,0.624,0.8949999999999999
24,2013-01-14 12:00:00,0.471489816904068,0.3434256613254547,0.9644443988800049,1.619,0.0,0.158,1.0
25,2013-01-14 12:30:00,0.06076308339834213,1.0,0.6521072387695312,1.538,0.0,0.379,1.0
26,2013-01-14 13:00:00,0.13056941330432892,0.5453395247459412,0.9513022899627686,1.763,0.0,0.145,1.0
27,2013-01-14 13:30:00,0.032368727028369904,0.9461485147476196,0.6517682671546936,1.781,0.0,0.0579999999999999,1.0
28,2013-01-14 14:00:00,0.0,0.9867817163467407,0.8329282999038696,1.769,0.0,0.099,1.0
29,2013-01-14 14:30:00,0.0,0.9740106463432312,0.8237282037734985,1.719,0.0,0.122,1.0
30,2013-01-14 15:00:00,0.0,1.0,0.8268817663192749,1.663,0.0,0.036,1.0
31,2013-01-14 15:30:00,0.0,0.9964545369148254,0.8159518241882324,1.519,0.0,0.619,0.9035454630851747
32,2013-01-14 16:00:00,0.2891201376914978,0.10254160314798355,0.9190428256988525,1.138,0.0,0.135,1.0
33,2013-01-14 16:30:00,0.26553452014923096,1.0,0.9476087093353271,1.075,0.0,0.081,0.728465479850769
34,2013-01-14 17:00:00,0.0064290412701666355,0.7621466517448425,0.8091691732406616,0.525,0.0,0.25,1.0
35,2013-01-14 17:30:00,0.47135427594184875,0.005740707274526358,0.9016120433807373,0.863,0.0,0.161,1.0
36,2013-01-14 18:00:00,0.4801289439201355,0.9749026298522949,0.9793950319290161,0.775,0.0,0.146,0.1739684262275695
37,2013-01-14 18:30:00,0.012270539067685604,0.0981207937002182,0.49858152866363525,0.188,0.0,0.154,0.42219019589573137
38,2013-01-14 19:00:00,0.32343557476997375,0.22714652121067047,0.704425573348999,0.106,0.0,0.437,0.09119019589573135
39,2013-01-14 19:30:00,0.4346502423286438,0.9340829253196716,1.0,0.063,0.0,0.218,1.0
40,2013-01-14 20:00:00,0.4699001908302307,0.17117710411548615,0.9464654922485352,0.019,0.0,0.241,0.5878228958845139
41,2013-01-14 20:30:00,0.22581161558628082,0.41302672028541565,0.619828462600708,0.0,0.0,0.1369999999999999,1.0
42,2013-01-14 21:00:00,0.47778403759002686,0.17238637804985046,0.9068384766578674,0.0,0.0,0.249,0.5786136219501495
43,2013-01-14 21:30:00,0.16305729746818542,0.5172398686408997,0.5530153512954712,0.0,0.0,0.318,1.0
44,2013-01-14 22:00:00,0.49618959426879883,0.3021273910999298,0.9244603514671326,0.0,0.0,0.231,0.4668726089000702
