,datetime,charge_solar,charge_load,discharge_size,current_solar,current_controlled_load_consumption,current_general_electricity_consumption,current_charge
0,2013-01-14 00:00:00,0.24737147986888885,0.9834381937980652,0.9528900980949402,0.0,0.0,0.073,0.030548095703125
1,2013-01-14 00:30:00,0.9357982873916626,0.9947022795677185,0.953596830368042,0.0,0.0,0.115,1.0
2,2013-01-14 01:00:00,0.5296736359596252,0.08674394339323044,0.8513227105140686,0.0,1.094,0.024,0.1486772894859314
3,2013-01-14 01:30:00,0.5130437612533569,1.0,0.9780949354171753,0.0,1.263,0.126,0.3136454210281373
4,2013-01-14 02:00:00,0.7870469093322754,0.8906351923942566,0.9556860327720642,0.0,1.25,0.319,0.04431396722793579
5,2013-01-14 02:30:00,0.5160698890686035,0.9988573789596558,0.8125053644180298,0.0,0.356,0.055,1.0
6,2013-01-14 03:00:00,0.3881455957889557,0.07982130348682404,0.8926656246185303,0.0,0.669,0.1889999999999999,0.10733437538146973
7,2013-01-14 03:30:00,0.7165875434875488,0.9880834817886353,0.9273514151573181,0.0,0.45,0.7390000000000001,0.6082477674484252
8,2013-01-14 04:00:00,0.9440351724624634,0.6865960359573364,0.9149444103240967,0.0,0.0,0.7559999999999999,0.3409084291458132
9,2013-01-14 04:30:00,1.0,0.9730504155158997,0.9974591135978699,0.0,0.444,0.083,0.8181327261924738
10,2013-01-14 05:00:00,0.2740659713745117,0.11162596195936203,0.965822696685791,0.0,0.513,0.364,0.0
11,2013-01-14 05:30:00,0.0,0.9726169109344482,0.8223296999931335,0.0,0.0,0.823,0.1502872109413147
12,2013-01-14 06:00:00,0.691436231136322,1.0,0.9876927137374878,0.0,0.0,0.6729999999999999,1.0
13,2013-01-14 06:30:00,0.7505574226379395,0.12338802218437195,1.0,0.0,0.0,0.833,0.04361197781562809
14,2013-01-14 07:00:00,0.0,0.9791224002838135,0.9973428249359131,0.05,0.0,0.848,1.0
15,2013-01-14 07:30:00,0.8133656978607178,0.05203600227832794,0.9897100925445557,0.106,0.0,0.7659999999999999,0.18196399772167215
16,2013-01-14 08:00:00,0.4639432728290558,0.9634197354316711,0.9971168041229248,0.206,0.0,0.855,0.40565226912498487
17,2013-01-14 08:30:00,0.19324257969856262,0.9432075023651123,0.9539321660995483,0.238,0.0,0.122,0.7817602202892301
18,2013-01-14 09:00:00,0.011601010337471962,0.09663309901952744,0.9450845122337341,0.213,0.0,0.292,0.7578504028767348
19,2013-01-14 09:30:00,0.643749475479126,0.32644033432006836,0.9393044710159302,0.238,0.0,0.104,0.5778588599264621
20,2013-01-14 10:00:00,0.30230918526649475,0.22909295558929443,0.8564276099205017,0.4629999999999999,0.0,0.282,0.8892617687582969
21,2013-01-14 10:30:00,0.6810671091079712,0.25959253311157227,0.9489424824714661,0.363,0.0,0.2689999999999999,0.582145698130131
22,2013-01-14 11:00:00,0.5911914110183716,0.3762921392917633,0.8991773128509521,1.131,0.0,1.15,0.8492250534296031
23,2013-01-14 11:30:00,0.01431069802492857,0.7824185490608215,1.0,1.519,0.0,0.624,1.0
24,2013-01-14 12:00:00,0.0,0.8510276079177856,0.8808646202087402,1.619,0.0,0.158,1.0
25,2013-01-14 12:30:00,0.0,0.9731598496437073,0.0432116761803627,1.538,0.0,0.379,1.0
26,2013-01-14 13:00:00,0.0,0.885757327079773,0.0,1.763,0.0,0.145,1.0
27,2013-01-14 13:30:00,0.0,0.9929593801498413,0.007030267268419266,1.781,0.0,0.0579999999999999,1.0
28,2013-01-14 14:00:00,0.0,0.9751787185668945,0.0,1.769,0.0,0.099,1.0
29,2013-01-14 14:30:00,0.0,0.9942215085029602,0.0,1.719,0.0,0.122,1.0
30,2013-01-14 15:00:00,0.0,0.9870100021362305,0.0,1.663,0.0,0.036,1.0
31,2013-01-14 15:30:00,0.0,0.9458737969398499,0.008528551086783409,1.519,0.0,0.619,0.9914714489132166
32,2013-01-14 16:00:00,0.0,0.8120819926261902,0.019337249919772148,1.138,0.0,0.135,1.0
33,2013-01-14 16:30:00,0.0,0.8500437140464783,0.03785102069377899,1.075,0.0,0.081,1.0
34,2013-01-14 17:00:00,0.0,0.8896375298500061,0.06810103356838226,0.525,0.0,0.25,0.9318989664316177
35,2013-01-14 17:30:00,1.0,0.07549624145030975,0.9728110432624817,0.863,0.0,0.161,0.8316047921180725
36,2013-01-14 18:00:00,0.26997676491737366,0.9910255670547485,1.0,0.775,0.0,0.146,0.7047880837917327
37,2013-01-14 18:30:00,0.018609724938869476,0.6351221799850464,0.2536736726760864,0.188,0.0,0.154,0.9334724776148797
38,2013-01-14 19:00:00,0.5220857858657837,0.12712861597537994,1.0,0.106,0.0,0.437,0.5023989064097403
39,2013-01-14 19:30:00,0.34162646532058716,0.004219290800392628,1.0,0.063,0.0,0.218,0.7777807091996074
40,2013-01-14 20:00:00,0.3693610429763794,0.021893616765737534,1.0,0.019,0.0,0.241,0.7371063832342625
41,2013-01-14 20:30:00,0.0849456787109375,0.0,1.0,0.0,0.0,0.1369999999999999,0.8630000000000001
42,2013-01-14 21:00:00,0.29645225405693054,0.08409847319126129,0.9017944931983948,0.0,0.0,0.249,0.6140000000000001
43,2013-01-14 21:30:00,0.19953830540180206,0.0,1.0,0.0,0.0,0.318,0.6819999999999999
44,2013-01-14 22:00:00,0.120510034263134,0.0,0.9964334964752197,0.0,0.0,0.231,0.7654334964752197
45,2013-01-14 22:30:00,0.08134754747152328,0.00466151861473918,0.987890362739563,0.0,0.0,0.396,0.5872288441248238
46,2013-01-14 23:00:00,0.19617728888988495,0.0,0.9916675090789795,0.0,0.0,0.851,0.1406675090789795
47,2013-01-14 23:30:00,0.17649202048778534,0.9854276776313782,0.9860127568244934,0.0,0.0,0.6920000000000001,1.0
48,2013-01-15 00:00:00,0.7399348020553589,0.21821928024291992,0.9732881188392639,0.0,0.0,0.115,0.6667807197570801
49,2013-01-15 00:30:00,0.5656899809837341,0.4441630244255066,0.5468767881393433,0.0,0.0,0.113,1.0
50,2013-01-15 01:00:00,0.5355532765388489,0.1520872265100479,0.7936115860939026,0.0,1.081,0.024,0.2063884139060974
51,2013-01-15 01:30:00,0.40249428153038025,1.0,0.9169586300849915,0.0,1.25,0.38,0.08304136991500854
52,2013-01-15 02:00:00,0.6102167367935181,1.0,0.8017456531524658,0.0,1.263,0.129,0.441917260169983
53,2013-01-15 02:30:00,0.7133857011795044,0.9311811923980713,0.9141684770584106,0.0,0.2189999999999999,0.136,0.8299842872619628
54,2013-01-15 03:00:00,0.5263262391090393,0.288412481546402,0.8812351226806641,0.0,0.9,0.1639999999999999,0.11876487731933594
55,2013-01-15 03:30:00,0.7757894396781921,0.9833887219429016,0.9407100081443787,0.0,0.381,0.737,0.6610815234184265
56,2013-01-15 04:00:00,0.8979439735412598,0.4191623628139496,0.8215652704238892,0.0,0.0,0.767,0.49167459034919714
