,datetime,charge_solar,charge_load,discharge_size,current_solar,current_controlled_load_consumption,current_general_electricity_consumption,current_charge
0,2013-01-14 00:00:00,0.11848599463701248,1.0,0.9492281079292297,0.0,0.0,0.073,1.0
1,2013-01-14 00:30:00,0.5790875554084778,0.12445453554391861,0.8791807293891907,0.0,0.0,0.115,0.7605454644560814
2,2013-01-14 01:00:00,0.502960205078125,0.3035130202770233,0.7188006043434143,0.0,1.094,0.024,0.2811993956565857
3,2013-01-14 01:30:00,0.5206394195556641,0.939980685710907,0.957872211933136,0.0,1.263,0.126,0.10862052297592173
4,2013-01-14 02:00:00,0.9255464673042297,1.0,0.9671672582626343,0.0,1.25,0.319,0.2137589540481563
5,2013-01-14 02:30:00,0.8551250696182251,1.0,0.9343212842941284,0.0,0.356,0.055,1.0
6,2013-01-14 03:00:00,0.17115402221679688,0.05738678574562073,0.9480782151222229,0.0,0.669,0.1889999999999999,0.08461321425437934
7,2013-01-14 03:30:00,0.7469117641448975,1.0,0.997403621673584,0.0,0.45,0.7390000000000001,0.6417735714912411
8,2013-01-14 04:00:00,0.9880246520042419,0.866716742515564,0.8899461627006531,0.0,0.0,0.7559999999999999,0.11005383729934692
9,2013-01-14 04:30:00,0.18421290814876556,1.0,0.8050760626792908,0.0,0.444,0.083,1.0
10,2013-01-14 05:00:00,0.14956818521022797,0.09416232258081436,0.9516228437423706,0.0,0.513,0.364,0.048377156257629395
11,2013-01-14 05:30:00,0.0,1.0,0.6623772382736206,0.0,0.0,0.823,1.0
12,2013-01-14 06:00:00,0.7636458277702332,0.16208688914775848,1.0,0.0,0.0,0.6729999999999999,0.16491311085224158
13,2013-01-14 06:30:00,0.03168291598558426,1.0,1.0,0.0,0.0,0.833,0.8371737782955171
14,2013-01-14 07:00:00,0.7015870213508606,0.409832239151001,0.9022435545921326,0.05,0.0,0.848,0.09775644540786743
15,2013-01-14 07:30:00,0.07086087018251419,1.0,1.0,0.106,0.0,0.7659999999999999,0.9319044986367225
16,2013-01-14 08:00:00,0.814471960067749,0.2292419821023941,0.9914421439170837,0.206,0.0,0.855,0.00855785608291626
17,2013-01-14 08:30:00,0.22586368024349213,1.0,0.7167834043502808,0.238,0.0,0.122,1.0
18,2013-01-14 09:00:00,0.31704795360565186,0.2241722047328949,0.8621955513954163,0.213,0.0,0.292,0.4838277952671051
19,2013-01-14 09:30:00,0.46985670924186707,0.0,0.990990936756134,0.238,0.0,0.104,0.886990936756134
20,2013-01-14 10:00:00,0.48741334676742554,0.39821797609329224,0.8658015131950378,0.4629999999999999,0.0,0.282,0.43279108715057374
21,2013-01-14 10:30:00,0.37198400497436523,0.0,0.9880959987640381,0.363,0.0,0.2689999999999999,0.7190959987640382
22,2013-01-14 11:00:00,0.9288962483406067,0.40850672125816345,0.9981868267059326,1.131,0.0,1.15,0.2054050328731536
23,2013-01-14 11:30:00,0.0556379035115242,0.9762823581695557,0.9937543272972107,1.519,0.0,0.624,1.0
24,2013-01-14 12:00:00,0.04221663624048233,0.5698784589767456,0.9733908176422119,1.619,0.0,0.158,1.0
25,2013-01-14 12:30:00,0.0518774576485157,0.030570384114980698,0.22124233841896057,1.538,0.0,0.379,1.0
26,2013-01-14 13:00:00,0.060212813317775726,1.0,1.0,1.763,0.0,0.145,1.0
27,2013-01-14 13:30:00,0.016757944598793983,0.13380593061447144,0.582879900932312,1.781,0.0,0.0579999999999999,1.0
28,2013-01-14 14:00:00,0.5864043831825256,1.0,0.9690262079238892,1.769,0.0,0.099,1.0
29,2013-01-14 14:30:00,0.021449014544487,0.17336468398571014,0.598455548286438,1.719,0.0,0.122,1.0
30,2013-01-14 15:00:00,0.40914344787597656,0.9512148499488831,0.9330805540084839,1.663,0.0,0.036,1.0
31,2013-01-14 15:30:00,0.010066308081150055,0.1373932659626007,0.6239483952522278,1.519,0.0,0.619,1.0
32,2013-01-14 16:00:00,0.03645464777946472,0.8825293183326721,0.9737431406974792,1.138,0.0,0.135,1.0
33,2013-01-14 16:30:00,0.01764064095914364,0.23565573990345,0.9399157166481018,1.075,0.0,0.081,1.0
34,2013-01-14 17:00:00,0.21083703637123108,0.052434638142585754,0.4242289364337921,0.525,0.0,0.25,1.0
35,2013-01-14 17:30:00,0.36468565464019775,0.24010059237480164,0.862074613571167,0.863,0.0,0.161,1.0
36,2013-01-14 18:00:00,0.32343506813049316,0.11466853320598602,0.5442777872085571,0.775,0.0,0.146,1.0
37,2013-01-14 18:30:00,0.3043408989906311,0.17649835348129272,0.7035250067710876,0.188,0.0,0.154,0.6695016465187072
38,2013-01-14 19:00:00,0.5583505034446716,0.4136190116405487,0.9830924272537231,0.106,0.0,0.437,0.5983776953220368
39,2013-01-14 19:30:00,0.2899925410747528,0.039246633648872375,0.9447768330574036,0.063,0.0,0.218,0.6875301994085312
40,2013-01-14 20:00:00,0.639776885509491,0.41342097520828247,1.0,0.019,0.0,0.241,0.9325186259746548
41,2013-01-14 20:30:00,0.48878803849220276,0.17287179827690125,0.8788937926292419,0.0,0.0,0.1369999999999999,0.8250909497737892
42,2013-01-14 21:00:00,0.33552518486976624,0.2981421649456024,0.860551118850708,0.0,0.0,0.249,0.8026759355068191
43,2013-01-14 21:30:00,0.123446024954319,0.28276073932647705,0.8365740180015564,0.0,0.0,0.318,0.7938873896598846
44,2013-01-14 22:00:00,0.06963534653186798,0.340713769197464,0.8507513403892517,0.0,0.0,0.231,0.8405114514827668
45,2013-01-14 22:30:00,0.1830637902021408,0.28504589200019836,0.8640282154083252,0.0,0.0,0.396,0.6379312050342678
46,2013-01-14 23:00:00,0.09837464243173599,0.20570102334022522,0.800721287727356,0.0,0.0,0.851,0.042910940647137075
47,2013-01-14 23:30:00,0.0080290287733078,1.0,1.0,0.0,0.0,0.6920000000000001,1.0
48,2013-01-15 00:00:00,0.7441880106925964,0.176234632730484,0.989126443862915,0.0,0.0,0.115,0.708765367269516
49,2013-01-15 00:30:00,0.40576058626174927,0.4326002299785614,0.6250758767127991,0.0,0.0,0.113,1.0
50,2013-01-15 01:00:00,0.456222802400589,0.16272222995758057,0.8528184294700623,0.0,1.081,0.024,0.14718157052993774
51,2013-01-15 01:30:00,0.2742229998111725,1.0,0.9198710918426514,0.0,1.25,0.38,0.08012890815734863
52,2013-01-15 02:00:00,0.618438720703125,1.0,0.9249089360237122,0.0,1.263,0.129,0.44774218368530283
53,2013-01-15 02:30:00,0.28770285844802856,0.8671019673347473,0.9593271613121033,0.0,0.2189999999999999,0.136,0.8824136652946472
54,2013-01-15 03:00:00,0.400653600692749,0.2089894562959671,0.9188194870948792,0.0,0.9,0.1639999999999999,0.08118051290512085
55,2013-01-15 03:30:00,0.6182359457015991,0.9973118901252747,0.9376522302627563,0.0,0.381,0.737,0.7223270840644836
56,2013-01-15 04:00:00,0.8746275305747986,0.5625264048576355,0.8584424257278442,0.0,0.0,0.767,0.22581942701339708
57,2013-01-15 04:30:00,0.16709399223327637,0.9798364043235779,0.8608312010765076,0.0,0.769,0.316,0.48352474164962794
58,2013-01-15 05:00:00,0.6955338716506958,0.771377682685852,0.7618539333343506,0.0,0.25,0.109,0.902572834014892
59,2013-01-15 05:30:00,0.45160865783691406,0.15652665495872498,0.9509912729263306,0.0,0.0,0.821,0.21732767701149114
60,2013-01-15 06:00:00,0.02327490970492363,0.9846564531326294,0.9635588526725769,0.0,0.0,1.311,0.2696881928443884
61,2013-01-15 06:30:00,0.20085182785987854,1.0,0.7549096941947937,0.006,0.0,0.52,0.9286236143112232
62,2013-01-15 07:00:00,0.6385972499847412,0.29147928953170776,0.957808256149292,0.063,0.0,0.401,0.3242734818458459
63,2013-01-15 07:30:00,0.5387197136878967,0.11828304082155228,0.9728796482086182,0.225,0.0,0.758,0.09659660738706588
64,2013-01-15 08:00:00,0.2208728790283203,1.0,0.9869704842567444,0.231,0.0,0.349,1.0
65,2013-01-15 08:30:00,0.469346821308136,0.1754414439201355,0.9439137578010559,0.275,0.0,0.16,0.6645585560798645
66,2013-01-15 09:00:00,0.6095187067985535,0.5226260423660278,0.9958229660987854,0.369,0.0,0.268,0.5448154015541078
67,2013-01-15 09:30:00,0.12238168716430664,0.03968539461493492,1.0,0.6559999999999999,0.0,0.498,0.9959329182207584
68,2013-01-15 10:00:00,0.9406686425209045,0.2564623951911926,1.0,0.625,0.0,1.054,0.0
69,2013-01-15 10:30:00,0.5226548910140991,1.0,1.0,0.6809999999999999,0.0,0.129,0.9840353269577027
70,2013-01-15 11:00:00,0.008350539952516556,0.28686636686325073,0.8066067099571228,1.013,0.0,0.135,1.0
71,2013-01-15 11:30:00,0.23430927097797394,0.1429007202386856,0.4572690427303314,1.6130000000000002,0.0,0.809,1.0
72,2013-01-15 12:00:00,0.0,0.9991800785064697,0.9920309782028198,0.988,0.0,0.145,0.8438199214935302
73,2013-01-15 12:30:00,0.0,0.087977334856987,1.0,1.038,0.0,0.025,1.0
74,2013-01-15 13:00:00,0.22002223134040833,0.37559813261032104,0.6793060302734375,0.8690000000000001,0.0,0.1009999999999999,1.0
75,2013-01-15 13:30:00,0.09788399934768677,0.1892310380935669,0.5319929718971252,0.9,0.0,0.309,1.0
76,2013-01-15 14:00:00,0.44313180446624756,0.09263787418603897,0.7547488212585449,0.988,0.0,0.036,1.0
77,2013-01-15 14:30:00,0.23104433715343475,0.22806023061275482,0.6411739587783813,0.731,0.0,0.133,1.0
78,2013-01-15 15:00:00,0.25451377034187317,0.21020369231700897,0.6476845145225525,0.7,0.0,0.04,1.0
79,2013-01-15 15:30:00,0.19285136461257935,0.2460372895002365,0.6848375201225281,0.563,0.0,0.078,1.0
80,2013-01-15 16:00:00,0.1026940792798996,0.24239882826805115,0.7764994502067566,1.175,0.0,0.1119999999999999,1.0
81,2013-01-15 16:30:00,0.11677318066358566,0.06521850824356079,0.3127291798591614,1.238,0.0,0.024,1.0
82,2013-01-15 17:00:00,0.16987834870815277,0.8457297682762146,0.7810315489768982,1.069,0.0,0.396,0.6573918830156326
83,2013-01-15 17:30:00,0.0,0.0,0.8796722292900085,0.863,0.0,0.124,1.0
84,2013-01-15 18:00:00,0.32311439514160156,0.2279728651046753,0.7385615110397339,0.6559999999999999,0.0,0.14,0.964912739753723
85,2013-01-15 18:30:00,0.294901579618454,0.2437678575515747,0.655014157295227,0.444,0.0,0.134,0.8415050833225252
86,2013-01-15 19:00:00,0.32834717631340027,0.3403324782848358,0.7561221718788147,0.15,0.0,0.204,0.47265735507011386
87,2013-01-15 19:30:00,0.41173213720321655,0.020278073847293854,0.9634032845497131,0.0559999999999999,0.0,0.467,0.47612521070241925
88,2013-01-15 20:00:00,0.4155637323856354,0.027247587218880653,0.9843841791152954,0.019,0.0,0.769,0.18813659189641474
