,datetime,charge_solar,charge_load,discharge_size,current_solar,current_controlled_load_consumption,current_general_electricity_consumption,current_charge
0,2013-01-14 00:00:00,0.0,0.0,0.5741187334060669,0.0,0.0,0.073,0.5011187334060669
1,2013-01-14 00:30:00,0.054569490253925323,0.0,0.5818898677825928,0.0,0.0,0.115,0.4668898677825928
2,2013-01-14 01:00:00,0.12731075286865234,0.0,0.5827684998512268,0.0,1.094,0.024,0.0
3,2013-01-14 01:30:00,0.041028931736946106,0.5907203555107117,0.6000000238418579,0.0,1.263,0.126,0.0
4,2013-01-14 02:00:00,0.5116667151451111,0.1343172788619995,0.46174898743629456,0.0,1.25,0.319,0.0
5,2013-01-14 02:30:00,0.3105997145175934,0.5983060002326965,0.6000000238418579,0.0,0.356,0.055,0.0
6,2013-01-14 03:00:00,0.03895537182688713,0.5942545533180237,0.4755745828151703,0.0,0.669,0.1889999999999999,0.1186799705028534
7,2013-01-14 03:30:00,0.14946870505809784,0.5831884741783142,0.5116115808486938,0.0,0.45,0.7390000000000001,0.08838841915130613
8,2013-01-14 04:00:00,0.25523877143859863,0.009821522980928421,0.6000000238418579,0.0,0.0,0.7559999999999999,0.0
9,2013-01-14 04:30:00,0.055488020181655884,0.0,0.6000000238418579,0.0,0.444,0.083,0.0730000238418579
10,2013-01-14 05:00:00,0.11240575462579727,0.1311343014240265,0.5904590487480164,0.0,0.513,0.364,0.0
11,2013-01-14 05:30:00,0.5581693053245544,0.0,0.6000000238418579,0.0,0.0,0.823,0.0
12,2013-01-14 06:00:00,0.022151019424200058,0.0,0.5961211919784546,0.0,0.0,0.6729999999999999,0.0
13,2013-01-14 06:30:00,0.023978497833013535,0.006463296245783567,0.5854715704917908,0.0,0.0,0.833,0.0
14,2013-01-14 07:00:00,0.0,0.0022464017383754253,0.592538595199585,0.05,0.0,0.848,0.0
15,2013-01-14 07:30:00,0.09122101962566376,0.0,0.5802680850028992,0.106,0.0,0.7659999999999999,0.0
16,2013-01-14 08:00:00,0.07777859270572662,0.0021272622980177402,0.5876874923706055,0.206,0.0,0.855,0.0
17,2013-01-14 08:30:00,0.14008626341819763,0.0,0.597939670085907,0.238,0.0,0.122,0.5738534066677093
18,2013-01-14 09:00:00,0.16886058449745178,0.005836887285113335,0.5653349161148071,0.213,0.0,0.292,0.3985957148820161
19,2013-01-14 09:30:00,0.027410702779889107,0.0,0.5378183126449585,0.238,0.0,0.104,0.6
20,2013-01-14 10:00:00,0.1881323754787445,0.06890106201171875,0.5723763704299927,0.4629999999999999,0.0,0.282,0.5239665625095367
21,2013-01-14 10:30:00,0.3001083433628082,0.0,0.4694196879863739,0.363,0.0,0.2689999999999999,0.5459585316181185
22,2013-01-14 11:00:00,0.229492649435997,0.0,0.5234121680259705,1.131,0.0,1.15,0.4595902873277661
23,2013-01-14 11:30:00,0.5641037225723267,0.0509009025990963,0.5964383482933044,1.519,0.0,0.624,0.6
24,2013-01-14 12:00:00,0.5195067524909973,0.41434112191200256,0.6000000238418579,1.619,0.0,0.158,0.6
25,2013-01-14 12:30:00,0.44128841161727905,0.2503093183040619,0.6000000238418579,1.538,0.0,0.379,0.6
26,2013-01-14 13:00:00,0.5728446245193481,0.5950475335121155,0.5949096083641052,1.763,0.0,0.145,0.6
27,2013-01-14 13:30:00,0.47687777876853943,0.019808711484074593,0.6000000238418579,1.781,0.0,0.0579999999999999,0.6
28,2013-01-14 14:00:00,0.6000000238418579,0.5909008383750916,0.6000000238418579,1.769,0.0,0.099,0.6
29,2013-01-14 14:30:00,0.5210723280906677,0.005492995027452707,0.6000000238418579,1.719,0.0,0.122,0.6
30,2013-01-14 15:00:00,0.6000000238418579,0.591021716594696,0.6000000238418579,1.663,0.0,0.036,0.6
31,2013-01-14 15:30:00,0.5434295535087585,0.0,0.6000000238418579,1.519,0.0,0.619,0.6
32,2013-01-14 16:00:00,0.5999011993408203,0.16052858531475067,0.6000000238418579,1.138,0.0,0.135,0.6
33,2013-01-14 16:30:00,0.593266487121582,0.4411298334598541,0.6000000238418579,1.075,0.0,0.081,0.5596037032604217
34,2013-01-14 17:00:00,0.4186277389526367,0.13377267122268677,0.6000000238418579,0.525,0.0,0.25,0.4033922071456909
35,2013-01-14 17:30:00,0.4320518970489502,0.029473453760147095,0.6000000238418579,0.863,0.0,0.161,0.6
36,2013-01-14 18:00:00,0.18701474368572235,0.23601877689361572,0.5961343050003052,0.775,0.0,0.146,0.6
37,2013-01-14 18:30:00,0.3728451430797577,0.2632386386394501,0.5955907106399536,0.188,0.0,0.154,0.1827613613605499
38,2013-01-14 19:00:00,0.5406061410903931,0.0,0.5947423577308655,0.106,0.0,0.437,0.15774235773086548
39,2013-01-14 19:30:00,0.001639074645936489,0.008868717588484287,0.5858528017997742,0.063,0.0,0.218,0.42034500956535337
40,2013-01-14 20:00:00,0.5353418588638306,0.014865846373140812,0.5898494720458984,0.019,0.0,0.241,0.33398362567275763
41,2013-01-14 20:30:00,0.18155843019485474,0.16805902123451233,0.5853310227394104,0.0,0.0,0.1369999999999999,0.28027200150489817
42,2013-01-14 21:00:00,0.26207593083381653,0.43211880326271057,0.5684438943862915,0.0,0.0,0.249,0.558337193727493
43,2013-01-14 21:30:00,0.10584355890750885,0.09691627323627472,0.46875864267349243,0.0,0.0,0.318,0.26840933930873917
44,2013-01-14 22:00:00,0.29583024978637695,0.12971876561641693,0.5752236843109131,0.0,0.0,0.231,0.21450491869449614
45,2013-01-14 22:30:00,0.3589245080947876,0.21231123805046082,0.5689700841903687,0.0,0.0,0.396,0.0
