episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_env_wait_ms,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_steps_trained,info/last_target_update_ts,info/num_target_updates,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/mean_q,info/learner/default_policy/max_q,info/learner/default_policy/min_q
-48.41395855806799,-48.41395855806799,-48.41395855806799,2352.0,1,1,2500,False,1,1,ec9d8ec0c452490ea472065c5e0fe951,2021-04-04_22-16-42,1617571002,64.80913805961609,64.80913805961609,65892,alexanders-mbp.lan,192.168.86.250,64.80913805961609,0,1,2ffd1_00009,[-48.41395855806799],[2352],2.183791400432015,0.6066335291444945,1.3056968222232592,0.16712427425270127,6.343,40359.255,3.641,2500,256256,2500,1001,57.994565217391305,53.23152173913043,-0.14509687,-0.059832793,-0.36891878
-6.248946626765802,-48.41395855806799,-27.331452592416895,2352.0,1,1,5000,False,2,2,ec9d8ec0c452490ea472065c5e0fe951,2021-04-04_22-18-18,1617571098,96.79278206825256,161.60192012786865,65892,alexanders-mbp.lan,192.168.86.250,161.60192012786865,0,2,2ffd1_00009,"[-6.248946626765802, -48.41395855806799]","[2352, 2352]",1.9415906494173902,0.5520001669298618,1.1824419371772295,0.15315504723390433,6.153,41603.871,2.449,5000,896256,5000,3501,33.719117647058816,48.72132352941177,-0.10770595,-0.04004141,-0.48105755
-2.158002001316911,-48.41395855806799,-18.940302395383565,2352.0,1,1,7500,False,3,3,ec9d8ec0c452490ea472065c5e0fe951,2021-04-04_22-19-57,1617571197,98.3248519897461,259.92677211761475,65892,alexanders-mbp.lan,192.168.86.250,259.92677211761475,0,3,2ffd1_00009,"[-2.158002001316911, -48.41395855806799, -6.248946626765802]","[2352, 2352, 2352]",1.8045155269939104,0.5212790693354948,1.111892820945606,0.1451163205068808,4.673,54778.554,2.392,7500,1536256,7500,6001,31.26330935251799,49.67769784172661,-0.10758338,-0.054966204,-0.34371755
-2.158002001316911,-48.41395855806799,-15.088097667790501,2352.0,1,1,10000,False,4,4,ec9d8ec0c452490ea472065c5e0fe951,2021-04-04_22-21-36,1617571296,99.43559408187866,359.3623661994934,65892,alexanders-mbp.lan,192.168.86.250,359.3623661994934,0,4,2ffd1_00009,"[-3.5314834850113073, -48.41395855806799, -6.248946626765802, -2.158002001316911]","[2352, 2352, 2352, 2352]",1.7139455474221554,0.500639792893038,1.0651257169199149,0.1397680936659105,6.793,37688.376,2.404,10000,2176256,10000,8501,30.305,51.51357142857143,-0.09094207,-0.054209396,-0.33594242
-1.8783071380543688,-48.41395855806799,-12.446139561843275,2352.0,1,1,12500,False,5,5,ec9d8ec0c452490ea472065c5e0fe951,2021-04-04_22-23-18,1617571398,101.97613286972046,461.33849906921387,65892,alexanders-mbp.lan,192.168.86.250,461.33849906921387,0,5,2ffd1_00009,"[-1.8783071380543688, -48.41395855806799, -6.248946626765802, -2.158002001316911, -3.5314834850113073]","[2352, 2352, 2352, 2352, 2352]",1.6489569372864483,0.4864138862530584,1.0315811491719122,0.1359079110747804,5.785,44253.925,2.528,12500,2816256,12500,11001,30.788194444444443,52.71180555555555,-0.0738914,-0.03432987,-0.26912466
-1.8783071380543688,-48.41395855806799,-11.072837228462769,2352.0,1,1,15000,False,6,6,ec9d8ec0c452490ea472065c5e0fe951,2021-04-04_22-25-02,1617571502,103.94401621818542,565.2825152873993,65892,alexanders-mbp.lan,192.168.86.250,565.2825152873993,0,6,2ffd1_00009,"[-4.20632556156025, -48.41395855806799, -6.248946626765802, -2.158002001316911, -3.5314834850113073, -1.8783071380543688]","[2352, 2352, 2352, 2352, 2352, 2352]",1.5998366800061705,0.47554339714742483,1.0063408903259639,0.13297666405862207,4.766,53717.979,2.489,15000,3456256,15000,13501,31.589041095890412,54.65205479452054,-0.066659704,-0.030372003,-0.24242368
-1.8783071380543688,-48.41395855806799,-9.975088093112822,2352.0,1,1,17500,False,7,7,ec9d8ec0c452490ea472065c5e0fe951,2021-04-04_22-26-44,1617571604,101.88068985939026,667.1632051467896,65892,alexanders-mbp.lan,192.168.86.250,667.1632051467896,0,7,2ffd1_00009,"[-3.3885932810131396, -48.41395855806799, -6.248946626765802, -2.158002001316911, -3.5314834850113073, -1.8783071380543688, -4.20632556156025]","[2352, 2352, 2352, 2352, 2352, 2352, 2352]",1.5607996405236242,0.4672417238034377,0.9863151965459996,0.13063364848953404,6.905,37076.848,2.24,17500,4096256,17500,16001,30.032638888888886,55.458333333333336,-0.060776144,-0.01836346,-0.41730946
-1.8783071380543688,-48.41395855806799,-9.033050696891276,2352.0,1,1,20000,False,8,8,ec9d8ec0c452490ea472065c5e0fe951,2021-04-04_22-28-28,1617571708,103.90855598449707,771.0717611312866,65892,alexanders-mbp.lan,192.168.86.250,771.0717611312866,0,8,2ffd1_00009,"[-2.438788923340439, -48.41395855806799, -6.248946626765802, -2.158002001316911, -3.5314834850113073, -1.8783071380543688, -4.20632556156025, -3.3885932810131396]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",1.529070408270869,0.4603221606975349,0.9701069598363588,0.12873562065542643,8.072,31713.372,2.379,20000,4736256,20000,18501,30.87006802721088,55.18503401360544,-0.04678192,-0.0107839815,-0.35809827
-1.8783071380543688,-48.41395855806799,-8.42302964784388,2352.0,1,1,22500,False,9,9,ec9d8ec0c452490ea472065c5e0fe951,2021-04-04_22-30-12,1617571812,103.99522686004639,875.066987991333,65892,alexanders-mbp.lan,192.168.86.250,875.066987991333,0,9,2ffd1_00009,"[-3.5428612554647025, -48.41395855806799, -6.248946626765802, -2.158002001316911, -3.5314834850113073, -1.8783071380543688, -4.20632556156025, -3.3885932810131396, -2.438788923340439]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",1.5026237820815633,0.4544810096686618,0.956572069208142,0.12714264991508298,6.367,40206.767,2.389,22500,5376256,22500,21001,29.75958904109589,55.487671232876714,-0.03518301,0.016310384,-0.2937794
-1.8783071380543688,-48.41395855806799,-8.051867500909724,2352.0,1,1,25000,False,10,10,ec9d8ec0c452490ea472065c5e0fe951,2021-04-04_22-31-56,1617571916,104.08252000808716,979.1495079994202,65892,alexanders-mbp.lan,192.168.86.250,979.1495079994202,0,10,2ffd1_00009,"[-4.711408178502329, -48.41395855806799, -6.248946626765802, -2.158002001316911, -3.5314834850113073, -1.8783071380543688, -4.20632556156025, -3.3885932810131396, -2.438788923340439, -3.5428612554647025]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",1.480254650303279,0.44952124888498524,0.9450896101884639,0.1257883974801647,7.474,34254.29,2.592,25000,6016256,25000,23501,29.88095238095238,56.01360544217687,-0.029855847,0.0062295236,-0.33043727
-1.593686520993706,-48.41395855806799,-7.464760139099176,2352.0,1,1,27500,False,11,11,ec9d8ec0c452490ea472065c5e0fe951,2021-04-04_22-33-40,1617572020,103.45328903198242,1082.6027970314026,65892,alexanders-mbp.lan,192.168.86.250,1082.6027970314026,0,11,2ffd1_00009,"[-1.593686520993706, -48.41395855806799, -6.248946626765802, -2.158002001316911, -3.5314834850113073, -1.8783071380543688, -4.20632556156025, -3.3885932810131396, -2.438788923340439, -3.5428612554647025, -4.711408178502329]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",1.4609890066443831,0.4451879114181059,0.9352119281383854,0.12462551747565893,5.993,42716.101,2.735,27500,6656256,27500,26001,30.34726027397261,56.30068493150686,-0.026020847,0.016629027,-0.23789631
