,datetime,charge_solar,charge_load,discharge_size,current_solar,current_controlled_load_consumption,current_general_electricity_consumption,current_charge
0,2013-01-14 00:00:00,1.3884655237197876,0.0,1.3266005516052246,0.0,0.0,0.073,1.2536005516052247
1,2013-01-14 00:30:00,0.08450990915298462,0.008261660113930702,1.354560136795044,0.0,0.0,0.115,1.2312984766811133
2,2013-01-14 01:00:00,0.032391272485256195,0.0008478404488414526,1.3643996715545654,0.0,1.094,0.024,0.2455518311057239
3,2013-01-14 01:30:00,1.3368327617645264,0.0,1.3818109035491943,0.0,1.263,0.126,0.0
4,2013-01-14 02:00:00,1.341800570487976,0.0,1.368348479270935,0.0,1.25,0.319,0.0
5,2013-01-14 02:30:00,1.3236610889434814,0.026118112727999687,1.3338366746902466,0.0,0.356,0.055,0.8967185619622469
6,2013-01-14 03:00:00,0.9145970940589905,0.02327180840075016,1.2995994091033936,0.0,0.669,0.1889999999999999,0.41832760070264347
7,2013-01-14 03:30:00,1.1828148365020752,0.02857714146375656,1.320034384727478,0.0,0.45,0.7390000000000001,0.10245724326372141
8,2013-01-14 04:00:00,0.2556914687156677,0.021183406934142113,1.3989672660827637,0.0,0.0,0.7559999999999999,0.6217838591486217
9,2013-01-14 04:30:00,1.3473286628723145,0.0,1.399999976158142,0.0,0.444,0.083,0.8729999761581422
10,2013-01-14 05:00:00,0.9055023193359375,0.0,1.399999976158142,0.0,0.513,0.364,0.5229999761581421
11,2013-01-14 05:30:00,0.9425953030586243,0.024935400113463402,1.399999976158142,0.0,0.0,0.823,0.5520645760446787
12,2013-01-14 06:00:00,1.323872447013855,0.006357715930789709,1.399999976158142,0.0,0.0,0.6729999999999999,0.7206422602273524
13,2013-01-14 06:30:00,1.1974228620529175,0.02484413981437683,1.399999976158142,0.0,0.0,0.833,0.5421558363437653
14,2013-01-14 07:00:00,1.2987240552902222,0.0023931560572236776,1.399999976158142,0.05,0.0,0.848,0.5496068201009184
15,2013-01-14 07:30:00,1.3299407958984375,0.0,1.399999976158142,0.106,0.0,0.7659999999999999,0.6339999761581422
16,2013-01-14 08:00:00,1.2449928522109985,0.1051095724105835,1.399999976158142,0.206,0.0,0.855,0.4398904037475586
17,2013-01-14 08:30:00,0.7478734254837036,0.14141607284545898,1.399999976158142,0.238,0.0,0.122,1.1365839033126832
18,2013-01-14 09:00:00,0.38325515389442444,0.3537490665912628,1.399999976158142,0.213,0.0,0.292,0.8550831267833703
