episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,agent_timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,info/last_target_update_ts,info/num_target_updates,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/mean_q,info/learner/default_policy/max_q,info/learner/default_policy/min_q
-74.47087670792476,-74.47087670792476,-74.47087670792476,2352.0,1,1,2500,2500,False,1,1,ec0e3595b9d943a0ba31fdd6ef94b2da,2021-04-05_11-52-22,1617619942,106.6407265663147,106.6407265663147,48798,alexanders-mbp.lan,192.168.86.250,106.6407265663147,0,1,e1727_00061,[-74.47087670792476],[2352],0.9131239014404005,1.6900699932734427,0.2093491483716572,2.392641499918587,0.0,6.721,38088.377,4.948,2500,2500,256256,256256,2500,1001,78.7569536423841,59.08807947019867,-0.058619857,0.048665285,-0.3382214
-32.78411954689351,-74.47087670792476,-53.62749812740913,2352.0,1,1,5000,5000,False,2,2,ec0e3595b9d943a0ba31fdd6ef94b2da,2021-04-05_11-56-18,1617620178,235.71966814994812,342.3603947162628,48798,alexanders-mbp.lan,192.168.86.250,342.3603947162628,0,2,e1727_00061,"[-32.78411954689351, -74.47087670792476]","[2352, 2352]",0.9087051465393494,1.6654698934220127,0.20997530282794197,2.3244585886543723,0.0,5.418,47251.237,4.406,5000,5000,896256,896256,5000,3501,90.65030120481929,59.2,-0.07792043,0.112191506,-0.36946338
-32.78411954689351,-74.47087670792476,-49.198952824523666,2352.0,1,1,7500,7500,False,3,3,ec0e3595b9d943a0ba31fdd6ef94b2da,2021-04-05_12-00-16,1617620416,238.01387810707092,580.3742728233337,48798,alexanders-mbp.lan,192.168.86.250,580.3742728233337,0,3,e1727_00061,"[-40.34186221875271, -74.47087670792476, -32.78411954689351]","[2352, 2352, 2352]",0.9045289953737297,1.6478720292328035,0.20975667994760552,2.283426943408499,0.0,5.965,42920.315,5.044,7500,7500,1536256,1536256,7500,6001,80.19434523809524,59.249702380952385,-0.13672942,0.029010093,-0.4637962
-32.270300208202656,-74.47087670792476,-44.96678967044341,2352.0,1,1,10000,10000,False,4,4,ec0e3595b9d943a0ba31fdd6ef94b2da,2021-04-05_12-04-17,1617620657,240.67346000671387,821.0477328300476,48798,alexanders-mbp.lan,192.168.86.250,821.0477328300476,0,4,e1727_00061,"[-32.270300208202656, -74.47087670792476, -32.78411954689351, -40.34186221875271]","[2352, 2352, 2352, 2352]",0.901001362899715,1.6368518264475864,0.20953698369585627,2.256737579463974,0.0,5.667,45170.242,4.309,10000,10000,2176256,2176256,10000,8501,87.19088235294119,59.78764705882353,-0.15876517,0.08572733,-0.45246038
-32.270300208202656,-74.47087670792476,-42.561528929524535,2352.0,1,1,12500,12500,False,5,5,ec0e3595b9d943a0ba31fdd6ef94b2da,2021-04-05_12-08-17,1617620897,239.39270901679993,1060.4404418468475,48798,alexanders-mbp.lan,192.168.86.250,1060.4404418468475,0,5,e1727_00061,"[-32.94048596584906, -74.47087670792476, -32.78411954689351, -40.34186221875271, -32.270300208202656]","[2352, 2352, 2352, 2352, 2352]",0.8978037948800184,1.6293758754032694,0.2094165920492561,2.2375164050239214,0.0,5.495,46589.83,5.106,12500,12500,2816256,2816256,12500,11001,85.36449704142011,59.755917159763314,-0.17642686,0.040205,-0.49087036
-32.270300208202656,-74.47087670792476,-41.57917434560273,2352.0,1,1,15000,15000,False,6,6,ec0e3595b9d943a0ba31fdd6ef94b2da,2021-04-05_12-12-18,1617621138,240.50545716285706,1300.9458990097046,48798,alexanders-mbp.lan,192.168.86.250,1300.9458990097046,0,6,e1727_00061,"[-36.66740142599371, -74.47087670792476, -32.78411954689351, -40.34186221875271, -32.270300208202656, -32.94048596584906]","[2352, 2352, 2352, 2352, 2352, 2352]",0.8958549101863283,1.6239265082097625,0.209259004954104,2.2229955836898365,0.0,7.026,36434.833,4.855,15000,15000,3456256,3456256,15000,13501,77.89203539823008,59.5386430678466,-0.18958884,0.031097598,-0.606496
-28.525913767141304,-74.47087670792476,-39.714422834393964,2352.0,1,1,17500,17500,False,7,7,ec0e3595b9d943a0ba31fdd6ef94b2da,2021-04-05_12-16-19,1617621379,241.79736995697021,1542.7432689666748,48798,alexanders-mbp.lan,192.168.86.250,1542.7432689666748,0,7,e1727_00061,"[-28.525913767141304, -74.47087670792476, -32.78411954689351, -40.34186221875271, -32.270300208202656, -32.94048596584906, -36.66740142599371]","[2352, 2352, 2352, 2352, 2352, 2352, 2352]",0.8941083504791063,1.6197171240457884,0.20909766294560608,2.2115517290899547,0.0,4.801,53319.983,4.514,17500,17500,4096256,4096256,17500,16001,79.19677419354838,59.462756598240475,-0.20105667,0.027483724,-0.6447954
-28.525913767141304,-74.47087670792476,-38.56248753959574,2352.0,1,1,20000,20000,False,8,8,ec0e3595b9d943a0ba31fdd6ef94b2da,2021-04-05_12-20-20,1617621620,240.33354115486145,1783.0768101215363,48798,alexanders-mbp.lan,192.168.86.250,1783.0768101215363,0,8,e1727_00061,"[-30.49894047600821, -74.47087670792476, -32.78411954689351, -40.34186221875271, -32.270300208202656, -32.94048596584906, -36.66740142599371, -28.525913767141304]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",0.8926282611787817,1.6166442323306922,0.20895871909662322,2.2023224140080955,0.0,5.589,45801.65,4.334,20000,20000,4736256,4736256,20000,18501,83.73746312684366,59.421533923303826,-0.20713228,0.03694588,-0.5709384
-26.906129566685568,-74.47087670792476,-37.26733665371683,2352.0,1,1,22500,22500,False,9,9,ec0e3595b9d943a0ba31fdd6ef94b2da,2021-04-05_12-24-22,1617621862,241.01901483535767,2024.095824956894,48798,alexanders-mbp.lan,192.168.86.250,2024.095824956894,0,9,e1727_00061,"[-26.906129566685568, -74.47087670792476, -32.78411954689351, -40.34186221875271, -32.270300208202656, -32.94048596584906, -36.66740142599371, -28.525913767141304, -30.49894047600821]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",0.8912405484725243,1.6143352109517553,0.20883724140917176,2.194579786053639,0.0,9.588,26700.166,6.04,22500,22500,5376256,5376256,22500,21001,86.32764705882353,59.334999999999994,-0.21300489,0.021939948,-0.6083804
-26.906129566685568,-74.47087670792476,-36.29918335993969,2352.0,1,1,25000,25000,False,10,10,ec0e3595b9d943a0ba31fdd6ef94b2da,2021-04-05_12-28-24,1617622104,242.27560710906982,2266.3714320659637,48798,alexanders-mbp.lan,192.168.86.250,2266.3714320659637,0,10,e1727_00061,"[-27.585803715945403, -74.47087670792476, -32.78411954689351, -40.34186221875271, -32.270300208202656, -32.94048596584906, -36.66740142599371, -28.525913767141304, -30.49894047600821, -26.906129566685568]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",0.8900725252878751,1.612554479617792,0.20872688963383604,2.188000523172754,0.0,4.672,54791.412,4.032,25000,25000,6016256,6016256,25000,23501,83.86187683284457,59.34193548387096,-0.22826926,-0.0057858005,-0.6867047
