episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,agent_timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,info/last_target_update_ts,info/num_target_updates,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/mean_q,info/learner/default_policy/max_q,info/learner/default_policy/min_q
-95.36839319140573,-95.36839319140573,-95.36839319140573,2352.0,1,1,2500,2500,False,1,1,4c6e2d05092a472696d5f9660dd1e8f7,2021-04-01_18-02-39,1617296559,69.3450620174408,69.3450620174408,15300,alexanders-mbp.lan,192.168.86.244,69.3450620174408,0,1,ddc80_00002,[-95.36839319140573],[2352],0.5719829492214344,1.1299571624902285,0.1485820581130341,1.566974414152796,0.0,4.935,51872.337,3.783,2500,2500,256256,256256,2500,1001,73.22929292929294,62.375757575757575,-0.016783176,0.13289492,-0.31177074
-31.821328957688955,-95.36839319140573,-63.59486107454734,2352.0,1,1,5000,5000,False,2,2,4c6e2d05092a472696d5f9660dd1e8f7,2021-04-01_18-05-18,1617296718,158.8317039012909,228.1767659187317,15300,alexanders-mbp.lan,192.168.86.244,228.1767659187317,0,2,ddc80_00002,"[-31.821328957688955, -95.36839319140573]","[2352, 2352]",0.5991511556017651,1.1470145883655896,0.15178390850949608,1.55030612284189,0.0,4.036,63434.425,2.891,5000,5000,896256,896256,5000,3501,76.90401785714286,61.104464285714286,-0.04198806,0.08712231,-0.36141786
-31.821328957688955,-95.36839319140573,-53.14359327866151,2352.0,1,1,7500,7500,False,3,3,4c6e2d05092a472696d5f9660dd1e8f7,2021-04-01_18-08-12,1617296892,173.52447175979614,401.70123767852783,15300,alexanders-mbp.lan,192.168.86.244,401.70123767852783,0,3,ddc80_00002,"[-32.24105768688985, -95.36839319140573, -31.821328957688955]","[2352, 2352, 2352]",0.6132610931606867,1.1650609772640093,0.1549155212645307,1.552402144057811,0.0,5.423,47203.252,3.453,7500,7500,1536256,1536256,7500,6001,82.89674796747967,61.243495934959356,-0.07795015,0.09424397,-0.4809073
-31.821328957688955,-95.36839319140573,-48.52480189790252,2352.0,1,1,10000,10000,False,4,4,4c6e2d05092a472696d5f9660dd1e8f7,2021-04-01_18-11-16,1617297076,184.37469172477722,586.075929403305,15300,alexanders-mbp.lan,192.168.86.244,586.075929403305,0,4,ddc80_00002,"[-34.66842775562552, -95.36839319140573, -31.821328957688955, -32.24105768688985]","[2352, 2352, 2352, 2352]",0.6261169063713314,1.1834723532433595,0.15793214048024723,1.563072707677093,0.0,5.817,44008.698,3.532,10000,10000,2176256,2176256,10000,8501,87.03893129770991,61.454198473282446,-0.10455148,0.10433635,-0.49820775
-31.821328957688955,-95.36839319140573,-45.559593358797486,2352.0,1,1,12500,12500,False,5,5,4c6e2d05092a472696d5f9660dd1e8f7,2021-04-01_18-14-18,1617297258,181.3185052871704,767.3944346904755,15300,alexanders-mbp.lan,192.168.86.244,767.3944346904755,0,5,ddc80_00002,"[-33.69875920237736, -95.36839319140573, -31.821328957688955, -32.24105768688985, -34.66842775562552]","[2352, 2352, 2352, 2352, 2352]",0.6356870667174953,1.1982810586968007,0.16030044305774585,1.5729671783479442,0.0,6.145,41658.267,3.676,12500,12500,2816256,2816256,12500,11001,85.6734375,61.818749999999994,-0.13337222,0.1686282,-0.56486404
-26.139324146599918,-95.36839319140573,-42.322881823431224,2352.0,1,1,15000,15000,False,6,6,4c6e2d05092a472696d5f9660dd1e8f7,2021-04-01_18-17-20,1617297440,182.81088304519653,950.205317735672,15300,alexanders-mbp.lan,192.168.86.244,950.205317735672,0,6,ddc80_00002,"[-26.139324146599918, -95.36839319140573, -31.821328957688955, -32.24105768688985, -34.66842775562552, -33.69875920237736]","[2352, 2352, 2352, 2352, 2352, 2352]",0.6420814284137132,1.2102036392016322,0.1621433323947521,1.5816507698926596,0.0,6.568,38977.69,4.076,15000,15000,3456256,3456256,15000,13501,81.8015444015444,61.7972972972973,-0.14356114,0.17290398,-0.47241282
-26.139324146599918,-95.36839319140573,-40.13037042878169,2352.0,1,1,17500,17500,False,7,7,4c6e2d05092a472696d5f9660dd1e8f7,2021-04-01_18-20-27,1617297627,186.89660716056824,1137.1019248962402,15300,alexanders-mbp.lan,192.168.86.244,1137.1019248962402,0,7,ddc80_00002,"[-26.975302060884506, -95.36839319140573, -31.821328957688955, -32.24105768688985, -34.66842775562552, -33.69875920237736, -26.139324146599918]","[2352, 2352, 2352, 2352, 2352, 2352, 2352]",0.6476738123833972,1.2209576871311376,0.16373302138571275,1.5901666794560099,0.0,7.539,33958.753,5.171,17500,17500,4096256,4096256,17500,16001,77.85795454545455,62.315909090909095,-0.1545091,0.16225421,-0.64621896
-26.139324146599918,-95.36839319140573,-38.472468995723915,2352.0,1,1,20000,20000,False,8,8,4c6e2d05092a472696d5f9660dd1e8f7,2021-04-01_18-23-42,1617297822,194.37755703926086,1331.479481935501,15300,alexanders-mbp.lan,192.168.86.244,1331.479481935501,0,8,ddc80_00002,"[-26.867158964319444, -95.36839319140573, -31.821328957688955, -32.24105768688985, -34.66842775562552, -33.69875920237736, -26.139324146599918, -26.975302060884506]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",0.6530233184039481,1.2307800246542926,0.16517000250678276,1.5987620010222066,0.0,5.82,43988.686,4.529,20000,20000,4736256,4736256,20000,18501,77.76861313868612,62.7602189781022,-0.15889905,0.1739299,-0.69476676
-26.139324146599918,-95.36839319140573,-37.36033590970986,2352.0,1,1,22500,22500,False,9,9,4c6e2d05092a472696d5f9660dd1e8f7,2021-04-01_18-26-56,1617298016,194.50861501693726,1525.9880969524384,15300,alexanders-mbp.lan,192.168.86.244,1525.9880969524384,0,9,ddc80_00002,"[-28.463271221597452, -95.36839319140573, -31.821328957688955, -32.24105768688985, -34.66842775562552, -33.69875920237736, -26.139324146599918, -26.975302060884506, -26.867158964319444]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",0.6579988917192665,1.2393772945796284,0.16641446648681688,1.6066842836431443,0.0,4.884,52418.306,3.81,22500,22500,5376256,5376256,22500,21001,81.82727272727273,62.96945454545454,-0.17829742,0.17208406,-0.6232039
-26.139324146599918,-95.36839319140573,-36.29011373749005,2352.0,1,1,25000,25000,False,10,10,4c6e2d05092a472696d5f9660dd1e8f7,2021-04-01_18-30-05,1617298205,189.04215693473816,1715.0302538871765,15300,alexanders-mbp.lan,192.168.86.244,1715.0302538871765,0,10,ddc80_00002,"[-26.658114187511806, -95.36839319140573, -31.821328957688955, -32.24105768688985, -34.66842775562552, -33.69875920237736, -26.139324146599918, -26.975302060884506, -26.867158964319444, -28.463271221597452]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",0.662104127179757,1.2468435334731247,0.16746177781058239,1.6135065711927958,0.0,6.163,41540.133,3.514,25000,25000,6016256,6016256,25000,23501,83.16779026217228,62.27640449438202,-0.18049794,0.14586186,-0.58227015
-26.139324146599918,-95.36839319140573,-35.404991302128,2352.0,1,1,27500,27500,False,11,11,4c6e2d05092a472696d5f9660dd1e8f7,2021-04-01_18-33-07,1617298387,181.54861211776733,1896.5788660049438,15300,alexanders-mbp.lan,192.168.86.244,1896.5788660049438,0,11,ddc80_00002,"[-26.55376694850754, -95.36839319140573, -31.821328957688955, -32.24105768688985, -34.66842775562552, -33.69875920237736, -26.139324146599918, -26.975302060884506, -26.867158964319444, -28.463271221597452, -26.658114187511806]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",0.6652959127357638,1.2528338695806782,0.16830294746802607,1.6188986216478982,0.0,4.356,58776.231,3.282,27500,27500,6656256,6656256,27500,26001,78.52490272373541,61.74941634241246,-0.21322128,0.12220245,-0.59358376
-25.653755567401163,-95.36839319140573,-34.5923883242341,2352.0,1,1,30000,30000,False,12,12,4c6e2d05092a472696d5f9660dd1e8f7,2021-04-01_18-36-08,1617298568,180.41104006767273,2076.9899060726166,15300,alexanders-mbp.lan,192.168.86.244,2076.9899060726166,0,12,ddc80_00002,"[-25.653755567401163, -95.36839319140573, -31.821328957688955, -32.24105768688985, -34.66842775562552, -33.69875920237736, -26.139324146599918, -26.975302060884506, -26.867158964319444, -28.463271221597452, -26.658114187511806, -26.55376694850754]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",0.667650258328594,1.2575487033522013,0.1689644411528073,1.6230083089686422,0.0,4.85,52784.996,3.283,30000,30000,7296256,7296256,30000,28501,81.76784313725491,61.91254901960784,-0.21907243,0.11591238,-0.6063604
