episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_env_wait_ms,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_steps_trained,info/last_target_update_ts,info/num_target_updates,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/mean_q,info/learner/default_policy/max_q,info/learner/default_policy/min_q
-99.31727576709174,-99.31727576709174,-99.31727576709174,2352.0,1,1,2500,False,1,1,55133d7bebfe4c37a5fb536ad3d73644,2021-04-04_20-25-00,1617564300,100.37239027023315,100.37239027023315,54575,alexanders-mbp.lan,192.168.86.250,100.37239027023315,0,1,2ffd1_00002,[-99.31727576709174],[2352],2.2817459739431865,0.7538905099886315,1.3468065341917432,0.16856260272990414,8.236,31081.239,6.724,2500,256256,2500,1001,77.51678321678322,59.51188811188812,-0.117924154,0.16144514,-0.41460475
-77.47709327422234,-99.31727576709174,-88.39718452065705,2352.0,1,1,5000,False,2,2,55133d7bebfe4c37a5fb536ad3d73644,2021-04-04_20-28-54,1617564534,233.13836312294006,333.5107533931732,54575,alexanders-mbp.lan,192.168.86.250,333.5107533931732,0,2,2ffd1_00002,"[-77.47709327422234, -99.31727576709174]","[2352, 2352]",2.354903514415604,0.7856833258768434,1.4068422945842582,0.17689986356712345,12.005,21324.202,8.806,5000,896256,5000,3501,82.87082066869301,59.27933130699088,-0.24210763,0.13268092,-0.74183625
-77.47709327422234,-99.31727576709174,-91.28008602059799,2352.0,1,1,7500,False,3,3,55133d7bebfe4c37a5fb536ad3d73644,2021-04-04_20-32-55,1617564775,240.8054587841034,574.3162121772766,54575,alexanders-mbp.lan,192.168.86.250,574.3162121772766,0,3,2ffd1_00002,"[-97.0458890204799, -99.31727576709174, -77.47709327422234]","[2352, 2352, 2352]",2.3986732961799735,0.8043682547817825,1.4443113619371861,0.1819393337818782,13.079,19573.969,7.256,7500,1536256,7500,6001,82.93628318584071,59.3961651917404,-0.29662043,0.048200607,-1.0655414
-77.47709327422234,-99.31727576709174,-89.61526219830824,2352.0,1,1,10000,False,4,4,55133d7bebfe4c37a5fb536ad3d73644,2021-04-04_20-37-00,1617565020,245.536865234375,819.8530774116516,54575,alexanders-mbp.lan,192.168.86.250,819.8530774116516,0,4,2ffd1_00002,"[-84.62079073143899, -99.31727576709174, -77.47709327422234, -97.0458890204799]","[2352, 2352, 2352, 2352]",2.4291472553767486,0.8148011318177428,1.4699083230012078,0.18542765158428742,12.506,20470.902,4.75,10000,2176256,10000,8501,84.05115606936417,58.79855491329481,-0.35791177,0.06292151,-0.78474265
-76.27660849325133,-99.31727576709174,-86.94753145729688,2352.0,1,1,12500,False,5,5,55133d7bebfe4c37a5fb536ad3d73644,2021-04-04_20-41-04,1617565264,244.0479757785797,1063.9010531902313,54575,alexanders-mbp.lan,192.168.86.250,1063.9010531902313,0,5,2ffd1_00002,"[-76.27660849325133, -99.31727576709174, -77.47709327422234, -97.0458890204799, -84.62079073143899]","[2352, 2352, 2352, 2352, 2352]",2.450694240706262,0.8214507802677249,1.488271982512098,0.18789620410266833,10.567,24226.043,5.205,12500,2816256,12500,11001,84.52122093023256,57.734593023255826,-0.41029358,0.06789365,-0.8608387
-69.55742930544598,-99.31727576709174,-84.04918109865505,2352.0,1,1,15000,False,6,6,55133d7bebfe4c37a5fb536ad3d73644,2021-04-04_20-45-05,1617565505,240.6787440776825,1304.5797972679138,54575,alexanders-mbp.lan,192.168.86.250,1304.5797972679138,0,6,2ffd1_00002,"[-69.55742930544598, -99.31727576709174, -77.47709327422234, -97.0458890204799, -84.62079073143899, -76.27660849325133]","[2352, 2352, 2352, 2352, 2352, 2352]",2.466532115705838,0.8274336948175826,1.501911169141881,0.1896885205243105,9.336,27419.772,4.294,15000,3456256,15000,13501,74.88550295857988,57.89970414201183,-0.4134959,0.02930738,-0.8846339
-69.55742930544598,-99.31727576709174,-82.74657768749957,2352.0,1,1,17500,False,7,7,55133d7bebfe4c37a5fb536ad3d73644,2021-04-04_20-49-03,1617565743,237.94602799415588,1542.5258252620697,54575,alexanders-mbp.lan,192.168.86.250,1542.5258252620697,0,7,2ffd1_00002,"[-74.9309572205667, -99.31727576709174, -77.47709327422234, -97.0458890204799, -84.62079073143899, -76.27660849325133, -69.55742930544598]","[2352, 2352, 2352, 2352, 2352, 2352, 2352]",2.4778219001993382,0.8316789913556074,1.5120743142269373,0.19095918640337675,9.486,26987.795,6.589,17500,4096256,17500,16001,77.51014925373134,58.02925373134328,-0.4358443,-0.03260292,-0.9068686
-69.55742930544598,-99.31727576709174,-81.72994215031468,2352.0,1,1,20000,False,8,8,55133d7bebfe4c37a5fb536ad3d73644,2021-04-04_20-52-58,1617565978,234.67064690589905,1777.1964721679688,54575,alexanders-mbp.lan,192.168.86.250,1777.1964721679688,0,8,2ffd1_00002,"[-74.61349339002042, -99.31727576709174, -77.47709327422234, -97.0458890204799, -84.62079073143899, -76.27660849325133, -69.55742930544598, -74.9309572205667]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",2.4856702907897836,0.834250794667469,1.5199650456844946,0.19191067851174387,12.705,20149.749,7.903,20000,4736256,20000,18501,79.32960725075529,57.569184290030215,-0.47656846,-0.016281873,-1.3795681
-69.55742930544598,-99.31727576709174,-81.39650755443722,2352.0,1,1,22500,False,9,9,55133d7bebfe4c37a5fb536ad3d73644,2021-04-04_20-56-52,1617566212,234.09915709495544,2011.2956292629242,54575,alexanders-mbp.lan,192.168.86.250,2011.2956292629242,0,9,2ffd1_00002,"[-78.7290307874176, -99.31727576709174, -77.47709327422234, -97.0458890204799, -84.62079073143899, -76.27660849325133, -69.55742930544598, -74.9309572205667, -74.61349339002042]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",2.4915220699159915,0.8357961851000719,1.5260884490180684,0.19264641522720274,10.385,24650.286,5.273,22500,5376256,22500,21001,77.87424242424242,57.476969696969704,-0.527812,-0.13292399,-1.1112374
-65.50065811266461,-99.31727576709174,-79.80692261025996,2352.0,1,1,25000,False,10,10,55133d7bebfe4c37a5fb536ad3d73644,2021-04-04_21-00-47,1617566447,234.4482500553131,2245.7438793182373,54575,alexanders-mbp.lan,192.168.86.250,2245.7438793182373,0,10,2ffd1_00002,"[-65.50065811266461, -99.31727576709174, -77.47709327422234, -97.0458890204799, -84.62079073143899, -76.27660849325133, -69.55742930544598, -74.9309572205667, -74.61349339002042, -78.7290307874176]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",2.496140772306828,0.8367927991337195,1.5309884366670121,0.19325390934579023,10.547,24271.879,7.008,25000,6016256,25000,23501,80.37272727272727,57.7009090909091,-0.5725968,-0.11839536,-1.0895272
