,datetime,charge_solar,charge_load,discharge_size,current_solar,current_controlled_load_consumption,current_general_electricity_consumption,current_charge,reward
0,2013-01-14 00:00:00,0.059689711779356,0.09866273403167725,0.32249805331230164,0.0,0.0,0.073,0.15083531928062438,-0.0
1,2013-01-14 00:30:00,0.05712316930294037,0.9927011132240295,0.7563552260398865,0.0,0.0,0.115,1.0,-0.0
2,2013-01-14 01:00:00,0.5629323124885559,0.0,0.9923070073127747,0.0,1.094,0.024,0.007692992687225342,-0.016649299268722544
3,2013-01-14 01:30:00,0.003966880030930042,0.0,0.8727729916572571,0.0,1.263,0.126,0.0,-0.07304270083427428
4,2013-01-14 02:00:00,0.5642104744911194,0.0006687771528959274,0.983795166015625,0.0,1.25,0.319,0.0,-0.1128173611137271
5,2013-01-14 02:30:00,0.24997690320014954,0.0,0.9618709087371826,0.0,0.35600000000000004,0.055,0.5508709087371825,-0.0
6,2013-01-14 03:00:00,0.19744910299777985,0.018411897122859955,0.9625034928321838,0.0,0.669,0.189,0.08609159570932384,-0.0
7,2013-01-14 03:30:00,0.4315824806690216,0.959519624710083,0.8709596991539001,0.0,0.45,0.7390000000000001,0.6792971838712694,-0.0
8,2013-01-14 04:00:00,0.9688329696655273,0.4802999198436737,0.7507189512252808,0.0,0.0,0.7559999999999999,0.4051057124137877,-0.0
9,2013-01-14 04:30:00,0.28771036863327026,0.7453587651252747,0.6005018949508667,0.0,0.444,0.083,0.9174298100471499,-0.0
10,2013-01-14 05:00:00,0.5945832133293152,0.11438889056444168,1.0,0.0,0.513,0.364,0.1737514893412586,-0.0
11,2013-01-14 05:30:00,0.34563711285591125,0.9861333966255188,0.8334774374961853,0.0,0.0,0.823,0.843363624691964,-0.0
12,2013-01-14 06:00:00,0.8916552066802979,0.16996096074581146,1.0,0.0,0.0,0.6729999999999999,0.47031178987026057,-0.0
13,2013-01-14 06:30:00,0.45621880888938904,0.7885216474533081,0.8997019529342651,0.0,0.0,0.833,0.437854772806171,-0.0
14,2013-01-14 07:00:00,0.1857120245695114,0.9161795973777771,0.8186561465263367,0.05,0.0,0.848,0.2601108570098808,-0.0
15,2013-01-14 07:30:00,0.48184508085250854,0.9595243334770203,0.749415397644043,0.106,0.0,0.7659999999999999,0.5422539525032183,-0.0
16,2013-01-14 08:00:00,0.1162237748503685,0.8010556101799011,0.6862488389015198,0.206,0.0,0.855,0.3137511610984802,-0.0531862202256993
17,2013-01-14 08:30:00,0.2875041365623474,0.9959407448768616,0.9118172526359558,0.238,0.0,0.122,0.7898172526359558,-0.0
18,2013-01-14 09:00:00,0.6112256050109863,0.764247715473175,0.7418572306632996,0.213,0.0,0.292,0.9181827473640443,-0.0
19,2013-01-14 09:30:00,0.4708680510520935,0.6021148562431335,0.766793429851532,0.238,0.0,0.104,0.9778172526359558,-0.0
20,2013-01-14 10:00:00,0.6491002440452576,0.7114032506942749,0.807036280632019,0.463,0.0,0.282,0.7401827473640443,-0.0
21,2013-01-14 10:30:00,0.2669852674007416,0.328669935464859,0.5702192783355713,0.363,0.0,0.269,1.0,-0.0
22,2013-01-14 11:00:00,0.6490441560745239,0.8588981628417969,0.6555646657943726,1.131,0.0,1.15,0.34443533420562744,-0.003369462375640844
23,2013-01-14 11:30:00,0.23428146541118622,1.0,0.9587398171424866,1.519,0.0,0.624,1.0,-0.0
24,2013-01-14 12:00:00,0.55441814661026,1.0,0.9561855792999268,1.619,0.0,0.158,1.0,-0.0
25,2013-01-14 12:30:00,0.20788033306598663,0.18836170434951782,0.5409470200538635,1.538,0.0,0.379,1.0,-0.0
26,2013-01-14 13:00:00,0.4350944757461548,0.43290334939956665,0.9244091510772705,1.763,0.0,0.145,1.0,-0.0
27,2013-01-14 13:30:00,0.12959633767604828,0.1459966003894806,0.1737491339445114,1.781,0.0,0.058,1.0,-0.0
28,2013-01-14 14:00:00,0.07479862123727798,0.10695061832666397,0.0802026242017746,1.769,0.0,0.099,1.0,-0.0
