,episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_env_wait_ms,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_steps_trained,info/last_target_update_ts,info/num_target_updates,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/mean_q,info/learner/default_policy/max_q,info/learner/default_policy/min_q,battery_size,lr
28,-0.4345463187172973,-94.90260133481377,-4.97401597833712,2352.0,1,1,72500,False,30,29,0071e619b3534621b6c7c2121861094c,2021-03-30_13-25-06,1617107106,125.78117799758913,3450.302922487259,8524,alexanders-mbp.lan,192.168.86.244,3450.302922487259,0,29,46521_00008,"[-1.5280489555369121, -94.90260133481375, -5.519929573001876, -6.402079788558769, -2.9611017984507266, -2.1134097812730066, -4.2132628031796076, -2.4810256656506264, -3.172615716612652, -3.096104790434746, -1.58455959666599, -1.421115563739768, -1.7828855622941286, -1.5735915254993007, -1.4331588766136019, -1.2713966399480656, -1.5301856268826135, -0.828177008873224, -1.0514325746668138, -0.9640073870636486, -1.198141370639503, -0.4345463187172973, -0.8198286956140405, -0.6679742454767967, -0.6433604360777976, -0.48123481282532193, -1.4151153891717734, -1.7508742575542626, -1.2092112154221597, -0.7695020388548082]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",1.6569461091525803,0.5216477791486921,1.069118234804905,0.14233397964651098,4.136,61888.92,2.6889999999999996,72500,18176256,72500,71001,47.18146067415729,63.065730337078655,0.040670343,0.05630682,-0.020690512,1.8,0.01
29,-0.4345463187172973,-94.90260133481377,-4.840527489595568,2352.0,1,1,75000,True,31,30,0071e619b3534621b6c7c2121861094c,2021-03-30_13-27-15,1617107235,128.01684093475342,3578.3197634220123,8524,alexanders-mbp.lan,192.168.86.244,3578.3197634220123,0,30,46521_00008,"[-0.8358728273490075, -94.90260133481375, -5.519929573001876, -6.402079788558769, -2.9611017984507266, -2.1134097812730066, -4.2132628031796076, -2.4810256656506264, -3.172615716612652, -3.096104790434746, -1.58455959666599, -1.421115563739768, -1.7828855622941286, -1.5735915254993007, -1.4331588766136019, -1.2713966399480656, -1.5301856268826135, -0.828177008873224, -1.0514325746668138, -0.9640073870636486, -1.198141370639503, -0.4345463187172973, -0.8198286956140405, -0.6679742454767967, -0.6433604360777976, -0.48123481282532193, -1.4151153891717734, -1.7508742575542626, -1.2092112154221597, -0.7695020388548082, -1.5280489555369121]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",1.651678556660324,0.5204722859690114,1.0663791965711586,0.14203243805176416,4.947,51751.333,3.165,75000,18816256,75000,73501,49.6554945054945,61.626373626373635,0.03838761,0.051930755,0.0050644726,1.8,0.01
0,-126.67867891873621,-126.67867891873621,-126.67867891873621,2352.0,1,1,2500,False,1,1,e39a8c90de264d58ae4f5e7c95b9d4bb,2021-03-30_10-37-11,1617097031,83.46781611442566,83.46781611442566,96753,alexanders-mbp.lan,192.168.86.244,83.46781611442566,0,1,46521_00001,[-126.67867891873621],[2352],2.138434005517666,0.6653775410002015,1.2608451492449897,0.1597275785425576,8.0,31998.982000000004,4.485,2500,256256,2500,1001,74.29663865546217,64.490756302521,-0.26422152,-0.11945757,-0.46984118,0.4,0.01
1,-91.4681438710143,-126.67867891873621,-109.07341139487528,2352.0,1,1,5000,False,2,2,e39a8c90de264d58ae4f5e7c95b9d4bb,2021-03-30_10-40-39,1617097239,208.04740500450131,291.515221118927,96753,alexanders-mbp.lan,192.168.86.244,291.515221118927,0,2,46521_00001,"[-91.46814387101433, -126.67867891873621]","[2352, 2352]",2.178900428202956,0.6907048500081983,1.3251648031253416,0.16842728098730325,7.31,35018.535,4.138,5000,896256,5000,3501,66.62210884353743,63.186394557823135,-0.34586120000000004,-0.04094814,-0.73982173,0.4,0.01
2,-91.4681438710143,-126.67867891873621,-110.79061026190908,2352.0,1,1,7500,False,3,3,e39a8c90de264d58ae4f5e7c95b9d4bb,2021-03-30_10-44-12,1617097452,213.37210178375244,504.8873229026794,96753,alexanders-mbp.lan,192.168.86.244,504.8873229026794,0,3,46521_00001,"[-114.22500799597663, -126.67867891873621, -91.46814387101433]","[2352, 2352, 2352]",2.2020700371240918,0.7106921005694247,1.359867675663543,0.1731712886668633,7.981,32077.752999999997,4.406000000000001,7500,1536256,7500,6001,66.25960264900661,61.237417218543044,-0.5548916,-0.07476045,-0.98999405,0.4,0.01
3,-91.4681438710143,-126.67867891873621,-108.41063562354816,2352.0,1,1,10000,False,4,4,e39a8c90de264d58ae4f5e7c95b9d4bb,2021-03-30_10-47-55,1617097675,221.57909297943115,726.4664158821106,96753,alexanders-mbp.lan,192.168.86.244,726.4664158821106,0,4,46521_00001,"[-101.2707117084654, -126.67867891873621, -91.46814387101433, -114.22500799597663]","[2352, 2352, 2352, 2352]",2.2227362458531794,0.7254426614852869,1.3843262845241644,0.17665796299278946,9.955,25717.012000000002,5.349,10000,2176256,10000,8501,71.69428571428574,60.20285714285715,-0.5917371,-0.028889135,-1.1627087999999999,0.4,0.01
4,-91.4681438710143,-126.67867891873621,-107.50869714157629,2352.0,1,1,12500,False,5,5,e39a8c90de264d58ae4f5e7c95b9d4bb,2021-03-30_10-51-48,1617097908,232.8575129508972,959.3239288330078,96753,alexanders-mbp.lan,192.168.86.244,959.3239288330078,0,5,46521_00001,"[-103.90094321368879, -126.67867891873621, -91.46814387101433, -114.22500799597663, -101.2707117084654]","[2352, 2352, 2352, 2352, 2352]",2.243518774694833,0.7393111620762821,1.4046024975431926,0.17940080094125266,11.058,23150.717,5.84,12500,2816256,12500,11001,79.26200607902734,59.16838905775078,-0.6706383,0.031899087,-1.2868357,0.4,0.01
5,-91.4681438710143,-126.67867891873621,-109.02473845682856,2352.0,1,1,15000,False,6,6,e39a8c90de264d58ae4f5e7c95b9d4bb,2021-03-30_10-55-56,1617098156,247.77113699913025,1207.095065832138,96753,alexanders-mbp.lan,192.168.86.244,1207.095065832138,0,6,46521_00001,"[-116.60494503309, -126.67867891873621, -91.46814387101433, -114.22500799597663, -101.2707117084654, -103.90094321368879]","[2352, 2352, 2352, 2352, 2352, 2352]",2.2660886282909947,0.7510812368027276,1.4232299021490296,0.1818452869397563,13.445,19040.237,5.29,15000,3456256,15000,13501,81.20114285714286,59.26457142857142,-0.7853748,-0.06311258,-1.5463415,0.4,0.01
6,-91.4681438710143,-126.67867891873621,-108.50212832244871,2352.0,1,1,17500,False,7,7,e39a8c90de264d58ae4f5e7c95b9d4bb,2021-03-30_11-00-01,1617098401,243.90469121932983,1450.999757051468,96753,alexanders-mbp.lan,192.168.86.244,1450.999757051468,0,7,46521_00001,"[-105.36646751616964, -126.67867891873621, -91.46814387101433, -114.22500799597663, -101.2707117084654, -103.90094321368879, -116.60494503309]","[2352, 2352, 2352, 2352, 2352, 2352, 2352]",2.2868221095868666,0.7612740579689298,1.4393586090789976,0.18385775957370495,7.683,33322.218,5.284,17500,4096256,17500,16001,76.7936046511628,59.63895348837208,-0.77809465,-0.055026196,-1.4689326999999999,0.4,0.01
7,-91.4681438710143,-126.67867891873621,-107.11765661230942,2352.0,1,1,20000,False,8,8,e39a8c90de264d58ae4f5e7c95b9d4bb,2021-03-30_11-03-56,1617098636,235.43091702461243,1686.4306740760805,96753,alexanders-mbp.lan,192.168.86.244,1686.4306740760805,0,8,46521_00001,"[-97.4263546413343, -126.67867891873621, -91.46814387101433, -114.22500799597663, -101.2707117084654, -103.90094321368879, -116.60494503309, -105.36646751616964]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",2.3042323338936264,0.7689019541984681,1.4524549699734208,0.18550175693453846,7.853,32600.857000000004,4.636,20000,4736256,20000,18501,83.05421686746988,58.993373493975895,-0.8230453999999999,-0.05782886,-1.5051469,0.4,0.01
8,-91.4681438710143,-126.67867891873621,-107.04011784225838,2352.0,1,1,22500,False,9,9,e39a8c90de264d58ae4f5e7c95b9d4bb,2021-03-30_11-07-45,1617098865,228.85905504226685,1915.2897291183472,96753,alexanders-mbp.lan,192.168.86.244,1915.2897291183472,0,9,46521_00001,"[-106.41980768185017, -126.67867891873621, -91.46814387101433, -114.22500799597663, -101.2707117084654, -103.90094321368879, -116.60494503309, -105.36646751616964, -97.4263546413343]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",2.3182011629502,0.7747133987276217,1.4628779267407153,0.18679130491985946,8.785,29139.679,5.593999999999999,22500,5376256,22500,21001,78.95496894409938,59.11428571428571,-0.8555714,-0.12277712,-1.4868265,0.4,0.01
9,-91.4681438710143,-126.67867891873621,-108.23728615352395,2352.0,1,1,25000,False,10,10,e39a8c90de264d58ae4f5e7c95b9d4bb,2021-03-30_11-11-34,1617099094,228.56175518035892,2143.851484298706,96753,alexanders-mbp.lan,192.168.86.244,2143.851484298706,0,10,46521_00001,"[-119.01180095491397, -126.67867891873621, -91.46814387101433, -114.22500799597663, -101.2707117084654, -103.90094321368879, -116.60494503309, -105.36646751616964, -97.4263546413343, -106.41980768185017]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",2.329725497981497,0.7794028120365486,1.4715284145703964,0.1878362609145483,7.917000000000001,32334.998,5.041,25000,6016256,25000,23501,78.75434782608696,59.66801242236024,-0.88796854,-0.15018405,-1.6569265,0.4,0.01
10,-91.4681438710143,-126.67867891873621,-109.06472122259613,2352.0,1,1,27500,False,11,11,e39a8c90de264d58ae4f5e7c95b9d4bb,2021-03-30_11-15-22,1617099322,228.18962502479556,2372.0411093235016,96753,alexanders-mbp.lan,192.168.86.244,2372.0411093235016,0,11,46521_00001,"[-117.33907191331795, -126.67867891873621, -91.46814387101433, -114.22500799597663, -101.2707117084654, -103.90094321368879, -116.60494503309, -105.36646751616964, -97.4263546413343, -106.41980768185017, -119.01180095491397]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",2.339547913442135,0.7830217781662919,1.4788091507973773,0.18871495054136286,7.836,32670.193,5.343999999999999,27500,6656256,27500,26001,78.05776397515527,59.732298136645966,-0.816109,-0.16498667,-1.4604208,0.4,0.01
11,-91.4681438710143,-126.67867891873621,-109.34728258375112,2352.0,1,1,30000,False,12,12,e39a8c90de264d58ae4f5e7c95b9d4bb,2021-03-30_11-19-15,1617099555,232.6229329109192,2604.6640422344212,96753,alexanders-mbp.lan,192.168.86.244,2604.6640422344212,0,12,46521_00001,"[-112.45545755645608, -126.67867891873621, -91.46814387101433, -114.22500799597663, -101.2707117084654, -103.90094321368879, -116.60494503309, -105.36646751616964, -97.4263546413343, -106.41980768185017, -119.01180095491397, -117.33907191331795]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",2.3480110982177336,0.7863344180587237,1.4851566261493911,0.1894713468906274,12.289000000000001,20832.285,6.529,30000,7296256,30000,28501,84.29695121951221,59.352134146341456,-0.95621413,-0.19067861,-1.6400561000000002,0.4,0.01
12,-91.4681438710143,-126.67867891873621,-109.15492479028242,2352.0,1,1,32500,False,13,13,e39a8c90de264d58ae4f5e7c95b9d4bb,2021-03-30_11-23-05,1617099785,230.36886405944824,2835.032906293869,96753,alexanders-mbp.lan,192.168.86.244,2835.032906293869,0,13,46521_00001,"[-106.84663126865819, -126.67867891873621, -91.46814387101433, -114.22500799597663, -101.2707117084654, -103.90094321368879, -116.60494503309, -105.36646751616964, -97.4263546413343, -106.41980768185017, -119.01180095491397, -117.33907191331795, -112.45545755645608]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",2.3551810540451035,0.7890679934316233,1.4906398638437357,0.19011375791194748,10.844000000000001,23608.58,9.439,32500,7936256,32500,31001,85.14012345679012,59.239506172839505,-0.9250799999999999,-0.19308403,-1.5690405,0.4,0.01
13,-91.4681438710143,-126.67867891873621,-108.75694594460295,2352.0,1,1,35000,False,14,14,e39a8c90de264d58ae4f5e7c95b9d4bb,2021-03-30_11-26-55,1617100015,229.652538061142,3064.685444355011,96753,alexanders-mbp.lan,192.168.86.244,3064.685444355011,0,14,46521_00001,"[-103.58322095076976, -126.67867891873621, -91.46814387101433, -114.22500799597663, -101.2707117084654, -103.90094321368879, -116.60494503309, -105.36646751616964, -97.4263546413343, -106.41980768185017, -119.01180095491397, -117.33907191331795, -112.45545755645608, -106.84663126865819]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",2.3612870351421384,0.7914167400285043,1.4953110046755165,0.1906567418169378,7.398,34602.454,5.407,35000,8576256,35000,33501,84.33271604938274,60.730246913580245,-1.0040038,-0.19788723,-1.6682947,0.4,0.01
14,-91.4681438710143,-126.67867891873621,-108.56735687171164,2352.0,1,1,37500,False,15,15,e39a8c90de264d58ae4f5e7c95b9d4bb,2021-03-30_11-30-45,1617100245,229.45788097381592,3294.143325328827,96753,alexanders-mbp.lan,192.168.86.244,3294.143325328827,0,15,46521_00001,"[-105.91310985123337, -126.67867891873621, -91.46814387101433, -114.22500799597663, -101.2707117084654, -103.90094321368879, -116.60494503309, -105.36646751616964, -97.4263546413343, -106.41980768185017, -119.01180095491397, -117.33907191331795, -112.45545755645608, -106.84663126865819, -103.58322095076976]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",2.3667028435811632,0.7934402437817144,1.4994053891058217,0.1911174198277492,10.208,25077.817000000003,5.558,37500,9216256,37500,36001,79.57160493827159,60.825617283950606,-1.0293292,-0.20902017,-1.9036407,0.4,0.01
15,-91.4681438710143,-126.67867891873621,-108.08541939155693,2352.0,2,1,40000,False,17,16,e39a8c90de264d58ae4f5e7c95b9d4bb,2021-03-30_11-34-36,1617100476,231.0547661781311,3525.198091506958,96753,alexanders-mbp.lan,192.168.86.244,3525.198091506958,0,16,46521_00001,"[-103.01798944591879, -105.92378713487453, -126.67867891873621, -91.46814387101433, -114.22500799597663, -101.2707117084654, -103.90094321368879, -116.60494503309, -105.36646751616964, -97.4263546413343, -106.41980768185017, -119.01180095491397, -117.33907191331795, -112.45545755645608, -106.84663126865819, -103.58322095076976, -105.91310985123337]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",2.3759001756573377,0.7992673423721529,1.5061950082791074,0.1918670213972264,9.561,26774.134,7.002999999999999,40000,9856256,40000,38501,83.65692307692308,61.697230769230785,-1.0387357,-0.20670378,-1.8389745,0.4,0.01
16,-91.4681438710143,-126.67867891873621,-108.0693212088418,2352.0,1,1,42500,False,18,17,e39a8c90de264d58ae4f5e7c95b9d4bb,2021-03-30_11-38-24,1617100704,227.75410079956055,3752.952192306519,96753,alexanders-mbp.lan,192.168.86.244,3752.952192306519,0,17,46521_00001,"[-107.79565210268365, -126.67867891873621, -91.46814387101433, -114.22500799597663, -101.2707117084654, -103.90094321368879, -116.60494503309, -105.36646751616964, -97.4263546413343, -106.41980768185017, -119.01180095491397, -117.33907191331795, -112.45545755645608, -106.84663126865819, -103.58322095076976, -105.91310985123337, -103.01798944591879, -105.92378713487453]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",2.3797777838139984,0.8016233837940524,1.5090690153139608,0.19217876866906608,8.073,31710.375,5.027,42500,10496256,42500,41001,84.12710280373831,60.33613707165111,-1.0557076,-0.21419126,-1.9266849,0.4,0.01
17,-91.4681438710143,-126.67867891873621,-108.02807561179563,2352.0,1,1,45000,False,19,18,e39a8c90de264d58ae4f5e7c95b9d4bb,2021-03-30_11-42-11,1617100931,227.09904599189758,3980.051238298416,96753,alexanders-mbp.lan,192.168.86.244,3980.051238298416,0,18,46521_00001,"[-107.2856548649654, -126.67867891873621, -91.46814387101433, -114.22500799597663, -101.2707117084654, -103.90094321368879, -116.60494503309, -105.36646751616964, -97.4263546413343, -106.41980768185017, -119.01180095491397, -117.33907191331795, -112.45545755645608, -106.84663126865819, -103.58322095076976, -105.91310985123337, -103.01798944591879, -105.92378713487453, -107.79565210268365]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",2.383257409195696,0.8036161371716093,1.5116294875605654,0.19245567967953595,7.196000000000001,35574.862,6.153,45000,11136256,45000,43501,85.76853582554516,59.83146417445483,-1.0422564,-0.22358902,-1.8176544,0.4,0.01
18,-91.4681438710143,-126.67867891873621,-108.13189208267131,2352.0,1,1,47500,False,20,19,e39a8c90de264d58ae4f5e7c95b9d4bb,2021-03-30_11-45-57,1617101157,225.6260278224945,4205.677266120912,96753,alexanders-mbp.lan,192.168.86.244,4205.677266120912,0,19,46521_00001,"[-110.10440502930886, -126.67867891873621, -91.46814387101433, -114.22500799597663, -101.2707117084654, -103.90094321368879, -116.60494503309, -105.36646751616964, -97.4263546413343, -106.41980768185017, -119.01180095491397, -117.33907191331795, -112.45545755645608, -106.84663126865819, -103.58322095076976, -105.91310985123337, -103.01798944591879, -105.92378713487453, -107.79565210268365, -107.2856548649654]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",2.3863007514823456,0.8052979175671154,1.513934280248883,0.19270530030671426,10.295,24865.726000000002,4.569,47500,11776256,47500,46001,78.76813880126183,59.547003154574135,-1.0610292,-0.23545316,-1.7884268,0.4,0.01
19,-91.4681438710143,-126.67867891873621,-108.19089537216938,2352.0,1,1,50000,False,21,20,e39a8c90de264d58ae4f5e7c95b9d4bb,2021-03-30_11-49-41,1617101381,223.558363199234,4429.235629320146,96753,alexanders-mbp.lan,192.168.86.244,4429.235629320146,0,20,46521_00001,"[-109.37096116213104, -126.67867891873621, -91.46814387101433, -114.22500799597663, -101.2707117084654, -103.90094321368879, -116.60494503309, -105.36646751616964, -97.4263546413343, -106.41980768185017, -119.01180095491397, -117.33907191331795, -112.45545755645608, -106.84663126865819, -103.58322095076976, -105.91310985123337, -103.01798944591879, -105.92378713487453, -107.79565210268365, -107.2856548649654, -110.10440502930886]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",2.3889091878896758,0.8066903462940145,1.5159629196896012,0.19292196172746476,12.054,21237.066000000003,6.565,50000,12416256,50000,48501,59.68539682539682,59.27904761904761,-1.0294858,-0.24225944,-1.8834311000000001,0.4,0.01
20,-91.4681438710143,-126.67867891873621,-108.153738742772,2352.0,1,1,52500,False,22,21,e39a8c90de264d58ae4f5e7c95b9d4bb,2021-03-30_11-53-23,1617101603,221.82343196868896,4651.0590612888345,96753,alexanders-mbp.lan,192.168.86.244,4651.0590612888345,0,21,46521_00001,"[-107.3734495254272, -126.67867891873621, -91.46814387101433, -114.22500799597663, -101.2707117084654, -103.90094321368879, -116.60494503309, -105.36646751616964, -97.4263546413343, -106.41980768185017, -119.01180095491397, -117.33907191331795, -112.45545755645608, -106.84663126865819, -103.58322095076976, -105.91310985123337, -103.01798944591879, -105.92378713487453, -107.79565210268365, -107.2856548649654, -110.10440502930886, -109.37096116213104]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",2.3911722258398926,0.8078295999959099,1.5177686666527952,0.19311224929074905,10.747,23820.963,5.317,52500,13056256,52500,51001,60.232587859424925,59.170287539936105,-1.0667893999999998,-0.22310919,-1.9258971,0.4,0.01
21,-91.4681438710143,-126.67867891873621,-108.12272078927026,2352.0,1,1,55000,False,23,22,e39a8c90de264d58ae4f5e7c95b9d4bb,2021-03-30_11-57-09,1617101829,225.6621840000153,4876.721245288849,96753,alexanders-mbp.lan,192.168.86.244,4876.721245288849,0,22,46521_00001,"[-107.44032581223186, -126.67867891873621, -91.46814387101433, -114.22500799597663, -101.2707117084654, -103.90094321368879, -116.60494503309, -105.36646751616964, -97.4263546413343, -106.41980768185017, -119.01180095491397, -117.33907191331795, -112.45545755645608, -106.84663126865819, -103.58322095076976, -105.91310985123337, -103.01798944591879, -105.92378713487453, -107.79565210268365, -107.2856548649654, -110.10440502930886, -109.37096116213104, -107.3734495254272]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",2.3931217922569457,0.8088067182493343,1.5193697812519231,0.19327853364204728,8.782,29149.964,4.7410000000000005,55000,13696256,55000,53501,72.58522012578617,58.85440251572326,-1.1448867,-0.35502478,-1.9584298999999998,0.4,0.01
22,-91.4681438710143,-126.67867891873621,-108.12922233176252,2352.0,1,1,57500,False,24,23,e39a8c90de264d58ae4f5e7c95b9d4bb,2021-03-30_12-00-52,1617102052,223.57162404060364,5100.292869329453,96753,alexanders-mbp.lan,192.168.86.244,5100.292869329453,0,23,46521_00001,"[-108.27875780908465, -126.67867891873621, -91.46814387101433, -114.22500799597663, -101.2707117084654, -103.90094321368879, -116.60494503309, -105.36646751616964, -97.4263546413343, -106.41980768185017, -119.01180095491397, -117.33907191331795, -112.45545755645608, -106.84663126865819, -103.58322095076976, -105.91310985123337, -103.01798944591879, -105.92378713487453, -107.79565210268365, -107.2856548649654, -110.10440502930886, -109.37096116213104, -107.3734495254272, -107.44032581223186]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",2.3947889647711222,0.8096375224982267,1.52078747054259,0.19342289842571134,11.95,21422.694,4.783,57500,14336256,57500,56001,82.99208860759494,59.14683544303798,-1.1955639999999998,-0.31995118,-2.0296612,0.4,0.01
23,-91.4681438710143,-126.67867891873621,-108.06658206767034,2352.0,1,1,60000,False,25,24,e39a8c90de264d58ae4f5e7c95b9d4bb,2021-03-30_12-04-34,1617102274,221.8143539428711,5322.1072232723245,96753,alexanders-mbp.lan,192.168.86.244,5322.1072232723245,0,24,46521_00001,"[-106.56321572945762, -126.67867891873621, -91.46814387101433, -114.22500799597663, -101.2707117084654, -103.90094321368879, -116.60494503309, -105.36646751616964, -97.4263546413343, -106.41980768185017, -119.01180095491397, -117.33907191331795, -112.45545755645608, -106.84663126865819, -103.58322095076976, -105.91310985123337, -103.01798944591879, -105.92378713487453, -107.79565210268365, -107.2856548649654, -110.10440502930886, -109.37096116213104, -107.3734495254272, -107.44032581223186, -108.27875780908465]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",2.3962321092764123,0.8103649197670155,1.5220586805467924,0.19355171567001586,10.665999999999999,24000.881,5.655,60000,14976256,60000,58501,73.45416666666667,59.23141025641026,-1.2328348,-0.35212493,-1.9739754,0.4,0.01
24,-91.4681438710143,-126.67867891873621,-108.03192028782215,2352.0,1,1,62500,False,26,25,e39a8c90de264d58ae4f5e7c95b9d4bb,2021-03-30_12-08-18,1617102498,223.67723202705383,5545.784455299377,96753,alexanders-mbp.lan,192.168.86.244,5545.784455299377,0,25,46521_00001,"[-107.16537579161744, -126.67867891873621, -91.46814387101433, -114.22500799597663, -101.2707117084654, -103.90094321368879, -116.60494503309, -105.36646751616964, -97.4263546413343, -106.41980768185017, -119.01180095491397, -117.33907191331795, -112.45545755645608, -106.84663126865819, -103.58322095076976, -105.91310985123337, -103.01798944591879, -105.92378713487453, -107.79565210268365, -107.2856548649654, -110.10440502930886, -109.37096116213104, -107.3734495254272, -107.44032581223186, -108.27875780908465, -106.56321572945762]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",2.3974493329103064,0.8109897474332429,1.5231706692020954,0.1936638133380327,9.829,26044.5,6.0760000000000005,62500,15616256,62500,61001,65.68190476190479,59.101269841269826,-1.3023385,-0.40796983,-2.0143561,0.4,0.01
25,-91.4681438710143,-126.67867891873621,-107.97947077465,2352.0,1,1,65000,False,27,26,e39a8c90de264d58ae4f5e7c95b9d4bb,2021-03-30_12-12-01,1617102721,223.04595708847046,5768.830412387848,96753,alexanders-mbp.lan,192.168.86.244,5768.830412387848,0,26,46521_00001,"[-106.61578343217398, -126.67867891873621, -91.46814387101433, -114.22500799597663, -101.2707117084654, -103.90094321368879, -116.60494503309, -105.36646751616964, -97.4263546413343, -106.41980768185017, -119.01180095491397, -117.33907191331795, -112.45545755645608, -106.84663126865819, -103.58322095076976, -105.91310985123337, -103.01798944591879, -105.92378713487453, -107.79565210268365, -107.2856548649654, -110.10440502930886, -109.37096116213104, -107.3734495254272, -107.44032581223186, -108.27875780908465, -106.56321572945762, -107.16537579161744]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",2.3985517013936346,0.8115304139358508,1.5242024033284207,0.1937640315233286,9.068,28232.366,4.702,65000,16256256,65000,63501,80.56285714285714,58.70031746031746,-1.3038299999999998,-0.49473867,-2.0986125,0.4,0.01
26,-91.4681438710143,-126.67867891873621,-107.9265044525428,2352.0,1,1,67500,False,28,27,e39a8c90de264d58ae4f5e7c95b9d4bb,2021-03-30_12-15-41,1617102941,220.0118741989136,5988.8422865867615,96753,alexanders-mbp.lan,192.168.86.244,5988.8422865867615,0,27,46521_00001,"[-106.4964137556484, -126.67867891873621, -91.46814387101433, -114.22500799597663, -101.2707117084654, -103.90094321368879, -116.60494503309, -105.36646751616964, -97.4263546413343, -106.41980768185017, -119.01180095491397, -117.33907191331795, -112.45545755645608, -106.84663126865819, -103.58322095076976, -105.91310985123337, -103.01798944591879, -105.92378713487453, -107.79565210268365, -107.2856548649654, -110.10440502930886, -109.37096116213104, -107.3734495254272, -107.44032581223186, -108.27875780908465, -106.56321572945762, -107.16537579161744, -106.61578343217398]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",2.3995093777472998,0.8119960507660605,1.5251167900022709,0.1938526824060797,7.954,32183.997000000003,6.388,67500,16896256,67500,66001,83.07806451612903,58.782903225806464,-1.3443714,-0.6385708999999999,-2.0059664,0.4,0.01
