episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,agent_timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,info/last_target_update_ts,info/num_target_updates,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/mean_q,info/learner/default_policy/max_q,info/learner/default_policy/min_q
-79.234840338787,-79.234840338787,-79.234840338787,2352.0,1,1,2500,2500,False,1,1,b5ba35d703d34f6d8e3a57a6e5c9ffca,2021-04-04_23-28-32,1617575312,72.57882118225098,72.57882118225098,72498,alexanders-mbp.lan,192.168.86.250,72.57882118225098,0,1,e1727_00003,[-79.234840338787],[2352],0.6128548145866165,1.0821289274512362,0.14633009406100841,1.5668331361303136,0.0,4.414,58001.849,4.255,2500,2500,256256,256256,2500,1001,58.532038834951464,60.12621359223301,0.0015102795,0.104988284,-0.24960779
-40.190497455016185,-79.234840338787,-59.71266889690159,2352.0,1,1,5000,5000,False,2,2,b5ba35d703d34f6d8e3a57a6e5c9ffca,2021-04-04_23-31-16,1617575476,163.59872102737427,236.17754220962524,72498,alexanders-mbp.lan,192.168.86.250,236.17754220962524,0,2,e1727_00003,"[-40.190497455016185, -79.234840338787]","[2352, 2352]",0.6301580036194165,1.113277134343045,0.15114842229453831,1.5772495817434882,0.0,5.245,48812.659,3.659,5000,5000,896256,896256,5000,3501,58.58534482758621,59.52586206896552,0.003674599,0.16545705,-0.31346148
-39.354580663491284,-79.234840338787,-52.92663948576482,2352.0,1,1,7500,7500,False,3,3,b5ba35d703d34f6d8e3a57a6e5c9ffca,2021-04-04_23-34-06,1617575646,170.73154997825623,406.90909218788147,72498,alexanders-mbp.lan,192.168.86.250,406.90909218788147,0,3,e1727_00003,"[-39.354580663491284, -79.234840338787, -40.190497455016185]","[2352, 2352, 2352]",0.6393960869256072,1.133061246880095,0.15442191580499087,1.5878059827071456,0.0,4.238,60412.514,3.331,7500,7500,1536256,1536256,7500,6001,73.03070539419087,58.31327800829875,-0.055668265,0.13977225,-0.5032604
-37.42639658720003,-79.234840338787,-49.05157876112362,2352.0,1,1,10000,10000,False,4,4,b5ba35d703d34f6d8e3a57a6e5c9ffca,2021-04-04_23-37-00,1617575820,173.11333298683167,580.0224251747131,72498,alexanders-mbp.lan,192.168.86.250,580.0224251747131,0,4,e1727_00003,"[-37.42639658720003, -79.234840338787, -40.190497455016185, -39.354580663491284]","[2352, 2352, 2352, 2352]",0.6452516549086501,1.1460525765380936,0.15658839186763815,1.595343037503925,0.0,4.778,53581.803,3.734,10000,10000,2176256,2176256,10000,8501,69.19958847736625,57.981893004115236,-0.08113871,0.1418201,-0.49900576
-32.28954617932012,-79.234840338787,-45.69917224476292,2352.0,1,1,12500,12500,False,5,5,b5ba35d703d34f6d8e3a57a6e5c9ffca,2021-04-04_23-39-53,1617575993,173.45877027511597,753.4811954498291,72498,alexanders-mbp.lan,192.168.86.250,753.4811954498291,0,5,e1727_00003,"[-32.28954617932012, -79.234840338787, -40.190497455016185, -39.354580663491284, -37.42639658720003]","[2352, 2352, 2352, 2352, 2352]",0.6494454327697947,1.155887829384208,0.15816651551525154,1.6021215693242794,0.0,4.472,57240.282,3.419,12500,12500,2816256,2816256,12500,11001,61.42163265306123,57.697551020408156,-0.12943375,0.072418526,-0.49340844
-32.28954617932012,-79.234840338787,-44.285774103950644,2352.0,1,1,15000,15000,False,6,6,b5ba35d703d34f6d8e3a57a6e5c9ffca,2021-04-04_23-42-47,1617576167,174.14770674705505,927.6289021968842,72498,alexanders-mbp.lan,192.168.86.250,927.6289021968842,0,6,e1727_00003,"[-37.21878339988926, -79.234840338787, -40.190497455016185, -39.354580663491284, -37.42639658720003, -32.28954617932012]","[2352, 2352, 2352, 2352, 2352, 2352]",0.6523150392267931,1.163394170144176,0.15930375690939866,1.6070405044258196,0.0,4.201,60933.276,3.436,15000,15000,3456256,3456256,15000,13501,72.60857142857142,57.62,-0.12895764,0.11498,-0.4712237
-32.08131243063254,-79.234840338787,-42.54227957919092,2352.0,1,1,17500,17500,False,7,7,b5ba35d703d34f6d8e3a57a6e5c9ffca,2021-04-04_23-45-42,1617576342,174.7209711074829,1102.349873304367,72498,alexanders-mbp.lan,192.168.86.250,1102.349873304367,0,7,e1727_00003,"[-32.08131243063254, -79.234840338787, -40.190497455016185, -39.354580663491284, -37.42639658720003, -32.28954617932012, -37.21878339988926]","[2352, 2352, 2352, 2352, 2352, 2352, 2352]",0.6546407902550773,1.1693999977260003,0.1601609017349668,1.6111042391304335,0.0,5.072,50473.447,3.266,17500,17500,4096256,4096256,17500,16001,77.91422764227643,57.541869918699184,-0.15214366,0.047471054,-0.41119984
-32.08131243063254,-79.234840338787,-41.603083637887195,2352.0,1,1,20000,20000,False,8,8,b5ba35d703d34f6d8e3a57a6e5c9ffca,2021-04-04_23-48-39,1617576519,176.46412110328674,1278.8139944076538,72498,alexanders-mbp.lan,192.168.86.250,1278.8139944076538,0,8,e1727_00003,"[-35.02871204876115, -79.234840338787, -40.190497455016185, -39.354580663491284, -37.42639658720003, -32.28954617932012, -37.21878339988926, -32.08131243063254]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",0.6565867928545287,1.1741699121264295,0.16087016008557237,1.6146949987074586,0.0,3.963,64601.518,2.966,20000,20000,4736256,4736256,20000,18501,76.1449799196787,57.69799196787148,-0.16092485,0.050199993,-0.5567142
-30.881666816394436,-79.234840338787,-40.411815102165775,2352.0,1,1,22500,22500,False,9,9,b5ba35d703d34f6d8e3a57a6e5c9ffca,2021-04-04_23-51-36,1617576696,177.07381415367126,1455.887808561325,72498,alexanders-mbp.lan,192.168.86.250,1455.887808561325,0,9,e1727_00003,"[-30.881666816394436, -79.234840338787, -40.190497455016185, -39.354580663491284, -37.42639658720003, -32.28954617932012, -37.21878339988926, -32.08131243063254, -35.02871204876115]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",0.658135997732078,1.178244899218647,0.16144749033317699,1.6178086533680014,0.0,5.215,49093.195,3.701,22500,22500,5376256,5376256,22500,21001,79.07429718875503,57.5991967871486,-0.20886621,0.03644844,-0.7609427
-30.243370544684105,-79.234840338787,-39.39497064641761,2352.0,1,1,25000,25000,False,10,10,b5ba35d703d34f6d8e3a57a6e5c9ffca,2021-04-04_23-54-33,1617576873,176.9007432460785,1632.7885518074036,72498,alexanders-mbp.lan,192.168.86.250,1632.7885518074036,0,10,e1727_00003,"[-30.243370544684105, -79.234840338787, -40.190497455016185, -39.354580663491284, -37.42639658720003, -32.28954617932012, -37.21878339988926, -32.08131243063254, -35.02871204876115, -30.881666816394436]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",0.6592988496457368,1.1815970426391635,0.16192313494816366,1.6203992048508593,0.0,4.753,53866.196,3.547,25000,25000,6016256,6016256,25000,23501,80.40160642570281,57.925702811244975,-0.1909207,0.035862714,-0.6429877
-30.243370544684105,-79.234840338787,-38.71087504797969,2352.0,1,1,27500,27500,False,11,11,b5ba35d703d34f6d8e3a57a6e5c9ffca,2021-04-04_23-57-30,1617577050,176.84957218170166,1809.6381239891052,72498,alexanders-mbp.lan,192.168.86.250,1809.6381239891052,0,11,e1727_00003,"[-31.86991906360051, -79.234840338787, -40.190497455016185, -39.354580663491284, -37.42639658720003, -32.28954617932012, -37.21878339988926, -32.08131243063254, -35.02871204876115, -30.881666816394436, -30.243370544684105]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",0.6603154863546868,1.1844208972539112,0.16231738801586074,1.622669097896104,0.0,3.994,64099.397,3.65,27500,27500,6656256,6656256,27500,26001,78.95943775100402,57.16867469879518,-0.21903503,0.018631458,-0.48974624
-30.243370544684105,-79.234840338787,-38.195627185320895,2352.0,1,1,30000,30000,False,12,12,b5ba35d703d34f6d8e3a57a6e5c9ffca,2021-04-05_00-00-32,1617577232,182.4359827041626,1992.0741066932678,72498,alexanders-mbp.lan,192.168.86.250,1992.0741066932678,0,12,e1727_00003,"[-32.52790069607413, -79.234840338787, -40.190497455016185, -39.354580663491284, -37.42639658720003, -32.28954617932012, -37.21878339988926, -32.08131243063254, -35.02871204876115, -30.881666816394436, -30.243370544684105, -31.86991906360051]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",0.6613399824471887,1.1870889499538306,0.16268512654617182,1.6249072501505,0.0,4.765,53727.387,3.113,30000,30000,7296256,7296256,30000,28501,81.78443579766537,57.449027237354095,-0.22815946,0.0019086897,-0.65080905
-29.042098166691844,-79.234840338787,-37.491509568503275,2352.0,1,1,32500,32500,False,13,13,b5ba35d703d34f6d8e3a57a6e5c9ffca,2021-04-05_00-03-31,1617577411,178.59015798568726,2170.664264678955,72498,alexanders-mbp.lan,192.168.86.250,2170.664264678955,0,13,e1727_00003,"[-29.042098166691844, -79.234840338787, -40.190497455016185, -39.354580663491284, -37.42639658720003, -32.28954617932012, -37.21878339988926, -32.08131243063254, -35.02871204876115, -30.881666816394436, -30.243370544684105, -31.86991906360051, -32.52790069607413]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",0.6622103938474845,1.1894609879024385,0.1630071076432131,1.6268277375449018,0.0,4.18,61247.131,3.306,32500,32500,7936256,7936256,32500,31001,79.31388888888888,58.39126984126984,-0.2407201,-0.011811435,-0.66384655
-29.042098166691844,-79.234840338787,-36.889445857251175,2352.0,1,1,35000,35000,False,14,14,b5ba35d703d34f6d8e3a57a6e5c9ffca,2021-04-05_00-06-28,1617577588,177.26039910316467,2347.9246637821198,72498,alexanders-mbp.lan,192.168.86.250,2347.9246637821198,0,14,e1727_00003,"[-29.06261761097383, -79.234840338787, -40.190497455016185, -39.354580663491284, -37.42639658720003, -32.28954617932012, -37.21878339988926, -32.08131243063254, -35.02871204876115, -30.881666816394436, -30.243370544684105, -31.86991906360051, -32.52790069607413, -29.042098166691844]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",0.6629978882806339,1.191601139670583,0.16329939053066114,1.6285685120352222,0.0,7.074,36190.454,4.944,35000,35000,8576256,8576256,35000,33501,81.37679999999999,58.104800000000004,-0.2667446,-0.03570938,-0.6073282
-26.912591306973297,-79.234840338787,-36.22432222056598,2352.0,1,1,37500,37500,False,15,15,b5ba35d703d34f6d8e3a57a6e5c9ffca,2021-04-05_00-09-27,1617577767,178.95247673988342,2526.877140522003,72498,alexanders-mbp.lan,192.168.86.250,2526.877140522003,0,15,e1727_00003,"[-26.912591306973297, -79.234840338787, -40.190497455016185, -39.354580663491284, -37.42639658720003, -32.28954617932012, -37.21878339988926, -32.08131243063254, -35.02871204876115, -30.881666816394436, -30.243370544684105, -31.86991906360051, -32.52790069607413, -29.042098166691844, -29.06261761097383]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",0.6636894126264948,1.1935450069387583,0.16356782099710815,1.6301266093872244,0.0,4.91,52141.614,3.915,37500,37500,9216256,9216256,37500,36001,80.98095238095237,57.781746031746025,-0.24664481,-0.05768706,-0.59998417
-26.912591306973297,-79.234840338787,-35.476062405749644,2352.0,2,1,40000,40000,False,17,16,b5ba35d703d34f6d8e3a57a6e5c9ffca,2021-04-05_00-12-27,1617577947,179.51835298538208,2706.3954935073853,72498,alexanders-mbp.lan,192.168.86.250,2706.3954935073853,0,16,e1727_00003,"[-30.54704801686785, -29.181179572386288, -79.234840338787, -40.190497455016185, -39.354580663491284, -37.42639658720003, -32.28954617932012, -37.21878339988926, -32.08131243063254, -35.02871204876115, -30.881666816394436, -30.243370544684105, -31.86991906360051, -32.52790069607413, -29.042098166691844, -29.06261761097383, -26.912591306973297]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",0.6662720341201264,1.1968071626518493,0.16402413455343914,1.6328965351714677,0.0,4.644,55128.707,3.619,40000,40000,9856256,9856256,40000,38501,78.70515873015871,57.94999999999999,-0.2970913,-0.064591736,-0.699048
-26.912591306973297,-79.234840338787,-35.060101558601005,2352.0,1,1,42500,42500,False,18,17,b5ba35d703d34f6d8e3a57a6e5c9ffca,2021-04-05_00-15-27,1617578127,180.49759221076965,2886.893085718155,72498,alexanders-mbp.lan,192.168.86.250,2886.893085718155,0,17,e1727_00003,"[-27.9887671570741, -79.234840338787, -40.190497455016185, -39.354580663491284, -37.42639658720003, -32.28954617932012, -37.21878339988926, -32.08131243063254, -35.02871204876115, -30.881666816394436, -30.243370544684105, -31.86991906360051, -32.52790069607413, -29.042098166691844, -29.06261761097383, -26.912591306973297, -30.54704801686785, -29.181179572386288]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",0.6673591587704197,1.1982034716111478,0.16422113783209996,1.634081012938783,0.0,5.715,44794.302,3.79,42500,42500,10496256,10496256,42500,41001,75.31647058823529,57.900392156862736,-0.3166135,-0.07232222,-0.63665986
-26.48918031568214,-79.234840338787,-34.60900044055264,2352.0,1,1,45000,45000,False,19,18,b5ba35d703d34f6d8e3a57a6e5c9ffca,2021-04-05_00-18-28,1617578308,180.9316999912262,3067.824785709381,72498,alexanders-mbp.lan,192.168.86.250,3067.824785709381,0,18,e1727_00003,"[-26.48918031568214, -79.234840338787, -40.190497455016185, -39.354580663491284, -37.42639658720003, -32.28954617932012, -37.21878339988926, -32.08131243063254, -35.02871204876115, -30.881666816394436, -30.243370544684105, -31.86991906360051, -32.52790069607413, -29.042098166691844, -29.06261761097383, -26.912591306973297, -30.54704801686785, -29.181179572386288, -27.9887671570741]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",0.6683782245196099,1.1994995123485495,0.16440110341924458,1.6351864489830845,0.0,4.682,54678.411,3.862,45000,45000,11136256,11136256,45000,43501,67.26745098039214,57.213333333333324,-0.33337942,-0.099831045,-0.7923912
-26.48918031568214,-79.234840338787,-34.25829518442032,2352.0,1,1,47500,47500,False,20,19,b5ba35d703d34f6d8e3a57a6e5c9ffca,2021-04-05_00-21-29,1617578489,180.34843802452087,3248.173223733902,72498,alexanders-mbp.lan,192.168.86.250,3248.173223733902,0,19,e1727_00003,"[-27.59489531790619, -79.234840338787, -40.190497455016185, -39.354580663491284, -37.42639658720003, -32.28954617932012, -37.21878339988926, -32.08131243063254, -35.02871204876115, -30.881666816394436, -30.243370544684105, -31.86991906360051, -32.52790069607413, -29.042098166691844, -29.06261761097383, -26.912591306973297, -30.54704801686785, -29.181179572386288, -27.9887671570741, -26.48918031568214]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",0.6692625388703503,1.2007070511322824,0.1645668213424514,1.6361681414112013,0.0,5.688,45009.487,3.331,47500,47500,11776256,11776256,47500,46001,66.60314960629921,57.243700787401565,-0.3415306,-0.10095847,-0.82977843
-26.48918031568214,-79.234840338787,-34.025436043896775,2352.0,1,1,50000,50000,False,21,20,b5ba35d703d34f6d8e3a57a6e5c9ffca,2021-04-05_00-24-29,1617578669,179.97477078437805,3428.14799451828,72498,alexanders-mbp.lan,192.168.86.250,3428.14799451828,0,20,e1727_00003,"[-29.36825323342595, -79.234840338787, -40.190497455016185, -39.354580663491284, -37.42639658720003, -32.28954617932012, -37.21878339988926, -32.08131243063254, -35.02871204876115, -30.881666816394436, -30.243370544684105, -31.86991906360051, -32.52790069607413, -29.042098166691844, -29.06261761097383, -26.912591306973297, -30.54704801686785, -29.181179572386288, -27.9887671570741, -26.48918031568214, -27.59489531790619]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",0.6700770032985284,1.2018267010831267,0.16471929717075773,1.637095748107327,0.0,5.359,47768.141,4.32,50000,50000,12416256,12416256,50000,48501,64.84094488188975,57.26456692913386,-0.3258571,-0.10585043,-0.59686387
-26.48918031568214,-79.234840338787,-33.70957004220226,2352.0,1,1,52500,52500,False,22,21,b5ba35d703d34f6d8e3a57a6e5c9ffca,2021-04-05_00-27-29,1617578849,179.68712091445923,3607.8351154327393,72498,alexanders-mbp.lan,192.168.86.250,3607.8351154327393,0,21,e1727_00003,"[-27.076384006617335, -79.234840338787, -40.190497455016185, -39.354580663491284, -37.42639658720003, -32.28954617932012, -37.21878339988926, -32.08131243063254, -35.02871204876115, -30.881666816394436, -30.243370544684105, -31.86991906360051, -32.52790069607413, -29.042098166691844, -29.06261761097383, -26.912591306973297, -30.54704801686785, -29.181179572386288, -27.9887671570741, -26.48918031568214, -27.59489531790619, -29.36825323342595]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",0.6707673521159663,1.2028803680720381,0.1648641504702524,1.6379423287323496,0.0,4.459,57418.121,3.945,52500,52500,13056256,13056256,52500,51001,58.78537549407115,57.36837944664032,-0.33967865,-0.13702308,-0.7912433
-26.03804057710005,-79.234840338787,-33.37602528284999,2352.0,1,1,55000,55000,False,23,22,b5ba35d703d34f6d8e3a57a6e5c9ffca,2021-04-05_00-30-31,1617579031,182.2839822769165,3790.1190977096558,72498,alexanders-mbp.lan,192.168.86.250,3790.1190977096558,0,22,e1727_00003,"[-26.03804057710005, -79.234840338787, -40.190497455016185, -39.354580663491284, -37.42639658720003, -32.28954617932012, -37.21878339988926, -32.08131243063254, -35.02871204876115, -30.881666816394436, -30.243370544684105, -31.86991906360051, -32.52790069607413, -29.042098166691844, -29.06261761097383, -26.912591306973297, -30.54704801686785, -29.181179572386288, -27.9887671570741, -26.48918031568214, -27.59489531790619, -29.36825323342595, -27.076384006617335]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",0.6713921179162778,1.203909654587967,0.16500198488638898,1.6387979106850705,0.0,4.708,54371.63,3.651,55000,55000,13696256,13696256,55000,53501,73.17587548638133,57.71789883268484,-0.36998215,-0.14715539,-0.8624822
-26.011967947563868,-79.234840338787,-33.0691895605464,2352.0,1,1,57500,57500,False,24,23,b5ba35d703d34f6d8e3a57a6e5c9ffca,2021-04-05_00-33-32,1617579212,180.5220329761505,3970.6411306858063,72498,alexanders-mbp.lan,192.168.86.250,3970.6411306858063,0,23,e1727_00003,"[-26.011967947563868, -79.234840338787, -40.190497455016185, -39.354580663491284, -37.42639658720003, -32.28954617932012, -37.21878339988926, -32.08131243063254, -35.02871204876115, -30.881666816394436, -30.243370544684105, -31.86991906360051, -32.52790069607413, -29.042098166691844, -29.06261761097383, -26.912591306973297, -30.54704801686785, -29.181179572386288, -27.9887671570741, -26.48918031568214, -27.59489531790619, -29.36825323342595, -27.076384006617335, -26.03804057710005]","[2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352, 2352]",0.6719455843837335,1.2048770516148142,0.16512858762026594,1.6396044135074834,0.0,5.808,44074.272,3.339,57500,57500,14336256,14336256,57500,56001,76.54527559055117,57.83818897637794,-0.37833396,-0.16849682,-0.87128794
